id1,text1,entity1,id2,text2,entity2,text_similarity_score,entity_similarity_score,date_difference
nifty_367,REG - Evolve Capital PLC - Director/PDMR Shareholding,- evolve capital plc|director/pdmr shareholding|evolve|capital|plc|pdmr,nifty_498,REG - Evolve Capital PLC - Director/PDMR Shareholding,- evolve capital plc|director/pdmr shareholding|evolve|capital|plc|pdmr,1.0,1.0,246
nifty_396,KPN Finance Chief Quits,kpn finance chief|kpn|finance,nifty_725,KPN Finance Chief Quits,kpn finance chief|kpn|finance,1.0,1.0,615
nifty_474,CoBiz Bank Names New Board Member,cobiz bank|new board member|cobiz|bank,nifty_874,CoBiz Bank Names New Board Member,cobiz bank|new board member|cobiz|bank,1.0,1.0,750
nifty_362,REG - Jupiter Fund Mgmt - Director/PDMR Shareholding,jupiter fund mgmt|jupiter|fund|pdmr,nifty_534,REG - Jupiter Fund Mgmt - Director/PDMR Shareholding,jupiter fund mgmt|jupiter|fund|pdmr,0.99999994,1.0,321
nifty_496,REG - Jupiter Fund Mgmt - Director/PDMR Shareholding,jupiter fund mgmt|jupiter|fund|pdmr,nifty_534,REG - Jupiter Fund Mgmt - Director/PDMR Shareholding,jupiter fund mgmt|jupiter|fund|pdmr,0.99999994,1.0,69
nifty_903,MEDIA ALERT: Kilopass Vice President of Marketing to Participate in Flash and IoT New Technologies Panel During the Flash Memory Summit,media alert|kilopass vice president|marketing|flash and iot new technologies panel|the flash memory summit|media|alert|kilopass|vice|president|iot|flash|memory,nifty_905,MEDIA ALERT: Kilopass Vice President of Marketing to Participate in Flash and IoT New Technologies Panel During the Flash Memory Summit,media alert|kilopass vice president|marketing|flash and iot new technologies panel|the flash memory summit|media|alert|kilopass|vice|president|iot|flash|memory,0.99999994,1.0,2
nifty_219,REG - Energy XXI (Bermuda) - Director shareholding,reg - energy xxi|director shareholding|energy|xxi|bermuda,nifty_332,REG - Energy XXI (Bermuda) - Director Shareholding,- energy xxi|bermuda|director shareholding|energy|xxi,0.99999994,0.6666666666666666,208
nifty_7,"Heartland Financial USA, Inc. Executive Announces Plans for Retirement","heartland financial usa, inc. executive|plans|retirement|heartland|financial|usa|inc.",nifty_32,"Heartland Financial USA, Inc. Executive Announces Plans for Retirement","heartland financial usa, inc. executive|plans|retirement|heartland|financial|usa|inc.",0.9999999,1.0,47
nifty_237,REG - AEA Technology - Director/PDMR Shareholding,reg - aea technology - director|/pdmr shareholding|aea|technology|pdmr,nifty_268,REG - AEA Technology - Director/PDMR Shareholding,reg - aea technology - director|/pdmr shareholding|aea|technology|pdmr,0.9999999,1.0,56
nifty_237,REG - AEA Technology - Director/PDMR Shareholding,reg - aea technology - director|/pdmr shareholding|aea|technology|pdmr,nifty_478,REG - AEA Technology - Director/PDMR Shareholding,reg - aea technology - director|/pdmr shareholding|aea|technology|pdmr,0.9999999,1.0,442
nifty_268,REG - AEA Technology - Director/PDMR Shareholding,reg - aea technology - director|/pdmr shareholding|aea|technology|pdmr,nifty_276,REG - AEA Technology - Director/PDMR Shareholding,reg - aea technology - director|/pdmr shareholding|aea|technology|pdmr,0.9999999,1.0,14
nifty_268,REG - AEA Technology - Director/PDMR Shareholding,reg - aea technology - director|/pdmr shareholding|aea|technology|pdmr,nifty_364,REG - AEA Technology - Director/PDMR Shareholding,reg - aea technology - director|/pdmr shareholding|aea|technology|pdmr,0.9999999,1.0,174
nifty_276,REG - AEA Technology - Director/PDMR Shareholding,reg - aea technology - director|/pdmr shareholding|aea|technology|pdmr,nifty_478,REG - AEA Technology - Director/PDMR Shareholding,reg - aea technology - director|/pdmr shareholding|aea|technology|pdmr,0.9999999,1.0,372
nifty_364,REG - AEA Technology - Director/PDMR Shareholding,reg - aea technology - director|/pdmr shareholding|aea|technology|pdmr,nifty_478,REG - AEA Technology - Director/PDMR Shareholding,reg - aea technology - director|/pdmr shareholding|aea|technology|pdmr,0.9999999,1.0,212
nifty_391,REG - Jupiter Fund Mgmt - Director/PDMR Shareholding,jupiter fund mgmt|jupiter|fund|pdmr,nifty_534,REG - Jupiter Fund Mgmt - Director/PDMR Shareholding,jupiter fund mgmt|jupiter|fund|pdmr,0.9999999,1.0,266
nifty_493, CUB Energy Inc. Announces New Chief Financial Officer,cub energy inc.|new chief financial officer|cub|energy|inc.|new|chief|financial|officer,nifty_724,Cub Energy Inc. Announces New Chief Financial Officer,cub energy inc.|new chief financial officer|cub|energy|inc.|new|chief|financial|officer,0.9999999,1.0,435
nifty_150,REG - Energy XXI (Bermuda) - Director/PDMR Shareholding,reg - energy xxi|director|/pdmr shareholding|energy|xxi|bermuda|pdmr,nifty_364,REG - Energy XXI (Bermuda) - Director/PDMR Shareholding,reg - energy xxi|director|/pdmr shareholding|energy|xxi|bermuda|pdmr,0.9999998,1.0,391
nifty_268,REG - AEA Technology - Director/PDMR Shareholding,reg - aea technology - director|/pdmr shareholding|aea|technology|pdmr,nifty_427,REG - AEA Technology - Director/PDMR Shareholding,reg - aea technology - director|/pdmr shareholding|aea|technology|pdmr,0.9999998,1.0,294
nifty_268,REG - AEA Technology - Director/PDMR Shareholding,reg - aea technology - director|/pdmr shareholding|aea|technology|pdmr,nifty_478,REG - AEA Technology - Director/PDMR Shareholding,reg - aea technology - director|/pdmr shareholding|aea|technology|pdmr,0.9999998,1.0,386
nifty_362,REG - Jupiter Fund Mgmt - Director/PDMR Shareholding,jupiter fund mgmt|jupiter|fund|pdmr,nifty_391,REG - Jupiter Fund Mgmt - Director/PDMR Shareholding,jupiter fund mgmt|jupiter|fund|pdmr,0.9999998,1.0,55
nifty_391,REG - Jupiter Fund Mgmt - Director/PDMR Shareholding,jupiter fund mgmt|jupiter|fund|pdmr,nifty_496,REG - Jupiter Fund Mgmt - Director/PDMR Shareholding,jupiter fund mgmt|jupiter|fund|pdmr,0.9999998,1.0,197
nifty_427,REG - AEA Technology - Director/PDMR Shareholding,reg - aea technology - director|/pdmr shareholding|aea|technology|pdmr,nifty_478,REG - AEA Technology - Director/PDMR Shareholding,reg - aea technology - director|/pdmr shareholding|aea|technology|pdmr,0.9999998,1.0,92
nifty_273,Ultimate`s Chief Information Officer to Present at American Payroll Association`s 29th Annual Congress,chief information officer|american payroll association`s 29th annual congress|chief|officer|american|payroll|annual|congress,nifty_275,Ultimate`s Chief Information Officer to Present at American Payroll Association`s 29th Annual Congress,chief information officer|american payroll association`s 29th annual congress|chief|officer|american|payroll|annual|congress,0.9999997,1.0,5
nifty_362,REG - Jupiter Fund Mgmt - Director/PDMR Shareholding,jupiter fund mgmt|jupiter|fund|pdmr,nifty_496,REG - Jupiter Fund Mgmt - Director/PDMR Shareholding,jupiter fund mgmt|jupiter|fund|pdmr,0.9999997,1.0,252
nifty_13," Premier Alliance Group, Inc. Announces New Governance, Risk and Compliance-Based Contract With a Top Financial","premier alliance group|new governance, risk and compliance-based contract|premier|alliance|group|inc.",nifty_202," Premier Alliance Group, Inc. Announces New Governance, Risk and Compliance Based Contracts With a Top Financial","premier alliance group|new governance, risk and compliance based contracts|premier|alliance|group|inc.",0.9953266,0.7142857142857143,344
nifty_166,Daimler CFO says Chinese investor owns stake-paper,daimler cfo|chinese investor|stake-paper|daimler,nifty_166,Daimler CFO says Chinese investor owns stake: paper,daimler cfo|chinese investor|stake|daimler,0.98979324,0.6,0
nifty_502,"David Harris Promoted to Senior Vice President Finance, Chief Financial Officer and Principal Accounting Officer of Stater Bros. Markets",david harris|senior vice president|finance|chief financial officer|principal accounting officer|stater bros. markets|david|harris|vice|president|chief|officer|principal|accounting|stater|bros.|markets,nifty_769,"David Harris Promoted to Executive Vice President Finance, Chief Financial Officer and Principal Accounting Officer of Stater Bros. Markets",david harris|executive vice president|finance|chief financial officer|principal accounting officer|stater bros. markets|david|harris|executive|vice|president|chief|financial|officer|principal|accounting|stater|bros.|markets,0.9881471,0.8,496
nifty_881,Joyent Appoints New CEO to Accelerate Growth With Focus on Hybrid Cloud Computing,joyent|new ceo|growth|focus|hybrid cloud computing,nifty_881,UPDATE: Joyent Appoints New CEO to Accelerate Growth With Focus on Hybrid Cloud Computing,update|joyent|new ceo|growth|focus|hybrid cloud computing,0.98322314,0.8333333333333334,0
nifty_30,Strategas Establishes Agency Equity Trading Desk; Hires Senior Salesman Patrick Alwell as Director,strategas|agency equity trading desk|senior salesman patrick alwell|director|equity|trading|desk|patrick|alwell,nifty_30,Updated: Strategas Establishes Agency Equity Trading Desk; Hires Senior Salesman Patrick Alwell as Director,strategas|agency equity trading desk|senior salesman patrick alwell|director|agency|equity|trading|desk|patrick|alwell,0.9696619,0.9,0
nifty_512, Cisco Appoints Marc Benioff and Kristina Johnson to Board of Directors,cisco|marc benioff|kristina johnson|board|directors|marc|benioff|kristina|johnson,nifty_512,"Cisco appoints Marc Benioff, Kristina Johnson as directors",cisco|marc benioff|kristina johnson|directors|marc|benioff|kristina|johnson,0.9677028,0.8888888888888888,0
nifty_154, Geokinetics Names Gary L. Pittman as Chief Financial Officer,geokinetics|gary l. pittman|chief financial officer|gary|l.|pittman|chief|financial|officer,nifty_154,Geokinetics Inc.: Geokinetics Names Gary L. Pittman as Chief Financial Officer,geokinetics|gary l. pittman|chief financial officer|inc.|gary|l.|pittman|chief|financial|officer,0.9647966,0.9,0
nifty_361,Research and Markets: The New CEO Corporate Leadership Manual,research|markets|the new ceo corporate leadership manual|ceo|corporate|leadership|manual,nifty_496,Research and Markets: CEO Corporate Leadership Manual - The Ultimate Instruction Manual for Every New CEO,research|markets|ceo corporate leadership manual|the ultimate instruction manual|every new ceo|ceo|corporate|leadership|manual,0.9521972,0.6,253
nifty_391,Rene Circ Joins CoStar Group's Property and Portfolio Research Division as Director of Research,rene circ|costar group's property and portfolio research division|director|research|rene|circ|costar|group|property|portfolio|division,nifty_391,UPDATE -- Rene Circ Joins CoStar Group's Property and Portfolio Research Division as Director of Research - Industrial,update|rene circ|costar group's property and portfolio research division|director|research - industrial|rene|circ|costar|group|property|portfolio|research|division|industrial,0.9491533,0.7857142857142857,0
nifty_985,BioAmber Announces New Chief Financial Officer and Change to the Board,bioamber|new chief financial officer|change|the board|officer,nifty_1097,BioAmber Announces Change in Chief Financial Officer,bioamber|change|chief financial officer|chief|officer,0.9456048,0.42857142857142855,204
nifty_1204,Spirit AeroSystems Names Tom Gentile Operating Chief,spirit aerosystems|tom gentile|operating chief|spirit|aerosystems|tom|gentile|operating|chief,nifty_1267,Spirit AeroSystems Names Tom Gentile CEO,spirit aerosystems|tom gentile|ceo|spirit|aerosystems|tom|gentile,0.9420847,0.6,113
nifty_701,CORRECTED (OFFICIAL)-Yandex co-founder and chief technology officer in coma,corrected (official)-yandex co|founder|chief technology officer|coma|official)-yandex,nifty_701,UPDATE 1-Yandex co-founder and chief technology officer in coma,update|yandex co|founder|chief technology officer|coma|yandex,0.9416967,0.375,0
nifty_558,"First Financial Northwest, Inc. Announces Appointment of Senior Vice President and Chief Lending Officer of First Savings Bank Northwest",first financial northwest|appointment|senior vice president|chief lending officer|first savings bank northwest|first|financial|northwest|inc.|senior|vice|president|chief|lending|officer|savings|bank,nifty_691,"First Financial Northwest, Inc. Announces Appointment of Chief Operating Officer of First Savings Bank Northwest","first financial northwest, inc.|appointment|chief operating officer|first savings bank northwest|first|financial|northwest|inc.|chief|operating|officer|savings|bank",0.9397188,0.5,258
nifty_400,Urban Outfitters CEO Resigns,urban outfitters ceo|urban|outfitters,nifty_400,Urban Outfitters' CEO Quits,urban outfitters' ceo|urban|outfitters,0.93966705,0.5,0
nifty_185,First Financial Bancorp Appoints New Director,first financial bancorp|new director|first|financial|bancorp,nifty_926,First Financial Bancorp Appoints Two New Directors,first financial bancorp|two new directors|first|financial|bancorp,0.93886966,0.6666666666666666,1377
nifty_525,Life Partners Holdings Announces New CFO,life partners holdings|new cfo|life|partners|holdings,nifty_525,Life Partners Holdings names CFO,life partners holdings|cfo|life|partners|holdings,0.93186384,0.6666666666666666,0
nifty_1151,Lumber Liquidators Names New CEO,lumber liquidators|new ceo|lumber|liquidators,nifty_1351,Lumber Liquidators Announces New CEO,lumber liquidators|new ceo|lumber|liquidators,0.93015575,1.0,369
nifty_150,REG - Energy XXI (Bermuda) - Director/PDMR Shareholding,reg - energy xxi|director|/pdmr shareholding|energy|xxi|bermuda|pdmr,nifty_219,REG - Energy XXI (Bermuda) - Director shareholding,reg - energy xxi|director shareholding|energy|xxi|bermuda,0.9224196,0.5,127
nifty_219,REG - Energy XXI (Bermuda) - Director shareholding,reg - energy xxi|director shareholding|energy|xxi|bermuda,nifty_364,REG - Energy XXI (Bermuda) - Director/PDMR Shareholding,reg - energy xxi|director|/pdmr shareholding|energy|xxi|bermuda|pdmr,0.9224196,0.5,264
nifty_150,REG - Energy XXI (Bermuda) - Director/PDMR Shareholding,reg - energy xxi|director|/pdmr shareholding|energy|xxi|bermuda|pdmr,nifty_332,REG - Energy XXI (Bermuda) - Director Shareholding,- energy xxi|bermuda|director shareholding|energy|xxi,0.9224196,0.3333333333333333,335
nifty_332,REG - Energy XXI (Bermuda) - Director Shareholding,- energy xxi|bermuda|director shareholding|energy|xxi,nifty_364,REG - Energy XXI (Bermuda) - Director/PDMR Shareholding,reg - energy xxi|director|/pdmr shareholding|energy|xxi|bermuda|pdmr,0.9224196,0.3333333333333333,56
nifty_644,Oremex Gold Appoints Interim Chief Financial Officer,oremex gold|interim chief financial officer|oremex|gold|chief|financial|officer,nifty_644,Oremex Silver Appoints Interim Chief Financial Officer,oremex silver|interim chief financial officer|oremex|silver|chief|financial|officer,0.9197655,0.5555555555555556,0
nifty_828,McDonald's Operating Chief to Retire,mcdonald's operating chief|mcdonald,nifty_1314,McDonald’s U.S. Chief to Retire,mcdonald’s u.s. chief|mcdonald|u.s.,0.91789865,0.25,895
nifty_659,Microsoft names Corporate Vice President Amy Hood as new Microsoft chief financial officer,microsoft|corporate vice president amy hood|new microsoft chief financial officer|corporate|vice|president|amy|hood,nifty_659,Microsoft names insider Amy Hood as chief financial officer,microsoft|insider amy hood|chief financial officer|amy|hood,0.9141325,0.3,0
nifty_864,Orange names French treasury chief as chief financial officer,orange|french treasury chief|chief financial officer,nifty_864,CORRECTED-UPDATE 1-Orange names French treasury chief as chief financial officer,orange|french treasury chief|chief financial officer|corrected,0.91193146,0.75,0
nifty_103," Augme Technologies, Inc. Engages Top Intellectual Property Advisor","augme technologies, inc.|top intellectual property advisor|augme|technologies|inc.",nifty_202," Augme Technologies, Inc. Appoints Top Intellectual Property Expert to Board of Directors","augme technologies, inc.|top intellectual property expert|board|directors|augme|technologies|inc.",0.9070542,0.5,181
nifty_79, Quantum Solar Power Corp. Announces the Addition of New Board Members,quantum solar power corp.|the addition|new board members|quantum|solar|power|corp.,nifty_309, Quantum Solar Power Announces the Appointment of New Board Members,quantum solar power|the appointment|new board members|quantum|solar|power,0.90631527,0.4444444444444444,420
nifty_612,UPDATE 1-BlackRock names Morgan Stanley banker as CFO,blackrock|morgan stanley banker|cfo|update|morgan|stanley,nifty_612,UPDATE 3-BlackRock names Morgan Stanley banker Shedlin CFO,blackrock|morgan stanley banker shedlin cfo|morgan|stanley|shedlin|cfo,0.9039994,0.5,0
nifty_320, Sandstorm Metals & Energy Announces the Appointment of Erfan Kazemi as Chief Financial Officer,sandstorm metals|energy|the appointment|erfan kazemi|chief financial officer|sandstorm|metals|erfan|kazemi|chief|financial|officer,nifty_320, Sandstorm Gold Announces the Appointment of Erfan Kazemi as Chief Financial Officer,sandstorm gold|the appointment|erfan kazemi|chief financial officer|sandstorm|gold|erfan|kazemi|chief|financial|officer,0.90379894,0.6428571428571429,0
nifty_772,Hedge fund Taconic Capital co-founder Brody to retire,hedge fund taconic capital co-founder brody|taconic|capital|brody,nifty_772,Taconic Capital Advisors Co-Founder Ken Brody to Retire at Year's End,taconic capital advisors co|founder ken brody|year's end|taconic|capital|advisors|co|ken|brody,0.9028275,0.3,0
nifty_760,Marrone Bio Innovations Announces Chief Financial Officer to Retire From the Company,marrone bio innovations|chief financial officer|the company|marrone|bio|innovations|officer,nifty_814,Marrone Bio Innovations Appoints New Chief Financial Officer,marrone bio innovations|new chief financial officer|marrone|bio|innovations|chief|officer,0.90071446,0.5555555555555556,110
nifty_1294,Eli Lilly CEO to Retire,eli lilly ceo|eli|lilly,nifty_1462,Eli Lilly Financial Chief to Retire After 11 Years in Role,eli lilly financial chief|11 years|role|eli|lilly,0.8991439,0.3333333333333333,309
nifty_265, New Hana Appoints New Chief Financial Officer,new hana|new chief financial officer|hana|officer,nifty_265, Hana Mining Appoints New Chief Financial Officer,hana mining|new chief financial officer|hana|mining|chief|officer,0.898102,0.42857142857142855,0
nifty_1199,"GoPro forecasts revenue below analysts' estimates, names new CFO",gopro|revenue|analysts' estimates|new cfo|cfo,nifty_1199,"UPDATE 1-GoPro forecasts revenue below estimates, names new CFO",gopro|revenue|estimates|new cfo|update|cfo,0.89794165,0.5714285714285714,0
nifty_592,Cryptzone appoints new Vice President Europe,cryptzone|new vice president|europe|vice|president,nifty_592,CORRECTION: Cryptzone appoints new Vice President Europe,correction|cryptzone|new vice president europe|vice|president|europe,0.89719677,0.5714285714285714,0
nifty_942,Darden Names Lee Interim CEO,darden|lee|interim ceo,nifty_1009,Darden Names Gene Lee CEO,darden|gene lee|ceo|gene|lee,0.8928599,0.3333333333333333,132
nifty_554,UPDATE 1-Moore Capital manager Coffey to retire-sources,-sources|update|moore|capital|coffey,nifty_554,Moore Capital manager Coffey to retire: sources,moore capital manager coffey|moore|capital|coffey,0.89285755,0.5,0
nifty_32,American CareSource Names Matthew D. Thompson as Interim Chief Financial Officer,american caresource|matthew d. thompson|interim chief financial officer|american|caresource|matthew|d.|thompson|chief|financial|officer,nifty_119,American CareSource Holdings Announces Matthew D. Thompson Move from Interim CFO to Chief Financial Officer,american caresource holdings|matthew d. thompson|interim cfo|chief financial officer|american|caresource|holdings|matthew|d.|thompson|chief|officer,0.8924584,0.5333333333333333,156
nifty_868,Bayer CEO to leave end-2016; CFO to become head of strategy,bayer ceo|end-2016|cfo|head|strategy|bayer,nifty_868,"UPDATE 1-Bayer's CEO to quit in 2016, CFO moves over to lead strategy",bayer's ceo|cfo|strategy|update|bayer,0.8917279,0.375,0
nifty_360, ZYTO Corp Appoints Leading Experts to Scientific Advisory Board,zyto corp|leading experts|scientific advisory board|zyto|corp|scientific|advisory|board,nifty_512, ZYTO Corp Announces Expansion of Scientific Advisory Board,zyto corp|expansion|scientific advisory board|zyto|corp|scientific|advisory|board,0.8915695,0.7777777777777778,282
nifty_645,Ingersoll Rand Announces Chief Financial Officer and General Counsel for New Security Company,ingersoll rand|chief financial officer|general counsel|new security company|ingersoll|rand|chief|financial|officer|general|counsel|new|security|company,nifty_724,Ingersoll Rand Names New Chief Financial Officer,ingersoll rand|new chief financial officer|ingersoll|rand|officer,0.8903437,0.26666666666666666,143
nifty_1012,SuperGroup's finance chief leaves after he was declared bankrupt,supergroup's finance chief|supergroup,nifty_1012,UPDATE 1-SuperGroup's finance chief quits after being declared bankrupt,supergroup's finance chief|update|supergroup,0.8902264,0.6666666666666666,0
nifty_808,"New Pacific Reports Financial Results for the Three and Six Months Ended December 31, 2013-Appoints President and Senior Vice-President",new pacific|financial results|the three and six months|president|senior vice|new|pacific|december|senior|vice,nifty_1006,"New Pacific Reports Financial Results for the Three and Six Months Ended December 31, 2014-Appoints Chief Financial Officer",new pacific|financial results|the three and six months|chief financial officer|new|pacific|december|chief|officer,0.88654935,0.46153846153846156,370
nifty_872,Remy Cointreau names luxury specialist as CEO,remy cointreau|luxury specialist|ceo|remy|cointreau,nifty_872,UPDATE 1-Remy Cointreau picks luxury sector specialist as CEO,remy cointreau|luxury sector specialist|ceo|update|remy|cointreau,0.88427263,0.5714285714285714,0
nifty_583,UPDATE 2-BG names new CEO to run big growth projects,new ceo|big growth projects|bg,nifty_583,RPT-UPDATE 2-BG names new CEO to run big growth projects,new ceo|big growth projects|rpt|bg|ceo,0.8810375,0.6,0
nifty_747,Toys 'R' Us Names CEO,toys 'r' us|ceo|toys|us,nifty_922,Toys 'R' Us Names Supply Chain Chief,toys 'r' us|supply chain chief|toys|us,0.88051134,0.6,328
nifty_1018,Citizens Financial Group Names Former Citigroup Veteran Eric Aboaf CFO,citizens financial group|former citigroup veteran|eric aboaf|cfo|citizens|financial|group|citigroup|eric|aboaf,nifty_1018,Citigroup treasurer Eric Aboaf to be Citizens Financial CFO,citigroup treasurer eric aboaf|citizens financial cfo|citigroup|eric|aboaf|citizens|financial|cfo,0.8802088,0.5,0
nifty_861,WWEÂ® Chief Strategy & Financial Officer George Barrios to Participate in J.P. Morgan Media Conference,wweâ® chief strategy & financial officer george barrios|j.p. morgan media conference|wweâ|chief|strategy|financial|officer|george|barrios|j.p.|morgan|media,nifty_864,WWEÂ® Chief Strategy & Financial Officer George Barrios to Participate in Cowen Media Conference,wweâ® chief strategy & financial officer george barrios|cowen media conference|wweâ|chief|strategy|financial|officer|george|barrios|cowen|media,0.87740964,0.6428571428571429,7
nifty_362,"New York Community Bancorp, Inc. President and Chief Executive Officer Joseph R. Ficalora to Speak at Stifel Nicolaus Investor Conference","new york community bancorp, inc. president and chief executive officer joseph r. ficalora|stifel nicolaus investor conference|new|york|community|bancorp|inc.|president|chief|executive|officer|joseph|r.|ficalora|stifel|nicolaus|investor",nifty_376,"New York Community Bancorp, Inc. President and Chief Executive Officer Joseph R. Ficalora to Speak at FBR Investor Conference","new york community bancorp, inc. president and chief executive officer joseph r. ficalora|fbr investor conference|new|york|community|bancorp|inc.|president|chief|executive|officer|joseph|r.|ficalora|fbr|investor",0.87469363,0.7368421052631579,26
nifty_779,SandRidge Energy Names New Executive Vice President of Investor Relations and Strategy,sandridge energy|new executive vice president|investor relations|strategy|sandridge|energy|executive|vice|president|investor,nifty_1101,"SandRidge Energy, Inc. Names New Chief Financial Officer","sandridge energy, inc.|new chief financial officer|sandridge|energy|inc.|chief|officer",0.87149465,0.13333333333333333,598
nifty_226,Sears Names New CEO,sears|new ceo,nifty_321,Sears Names New Finance Chief,sears|new finance chief|chief,0.87084115,0.25,173
nifty_259,Xerium Technologies Appoints New Board Member,xerium technologies|new board member|xerium|technologies,nifty_499,Xerium Technologies Announces Appointment of Industry Veteran to Board,xerium technologies|appointment|industry veteran|board|xerium|technologies,0.86701524,0.42857142857142855,442
nifty_871,Walmart.com CEO to Step Down,walmart.com ceo|walmart.com,nifty_1170,Wal-Mart Marketing Chief to Step Down,wal-mart marketing chief|wal|mart,0.85851556,0.0,549
nifty_621,Wal-Mart's Administrative Chief to Step Down,wal-mart's administrative chief|wal|mart,nifty_1170,Wal-Mart Marketing Chief to Step Down,wal-mart marketing chief|wal|mart,0.8563656,0.5,1015
nifty_991,Bristol-Myers Operating Chief to Become CEO,bristol-myers operating chief|ceo|bristol|myers,nifty_1375,Bristol-Myers Names CEO as New Chairman,bristol-myers|ceo|new chairman|bristol|myers,0.8553946,0.5,701
nifty_303,Wal-Mart names new top China executives ,wal-mart|new top china executives|wal|mart|china,nifty_415,Wal-Mart Names China Chief,wal-mart|china chief|wal|mart|china,0.85295165,0.6666666666666666,208
nifty_599,E*Trade Picks New CEO,e*trade|new ceo,nifty_1319,E*Trade Names New CEO in Executive Shake-Up,e*trade|new ceo|executive shake-up,0.8526025,0.6666666666666666,1334
