distribution,bin_size,log_loss,auc,aic,bic,params,log_loss_rank,auc_rank,aic_rank,bic_rank,avg_rank
Burr_III,174,0.34981422341905444,0.6089799476896252,4.699628446838108,17.331739887567394,"[3.085835072617765e-13, 0.2434799777066415]",219.0,82.0,156.0,249.0,176.5
Burr_III,93,0.3054487035755663,0.5586244541484715,4.610897407151133,17.26296277906129,"[2.0427763743082486e-13, 0.24539715602686668]",127.0,350.0,88.0,182.0,186.75
LogNormal,124,0.2997487444385103,0.5619047619047619,4.59949748887702,17.318704030559953,"[6.3594463942034425, 2.0234916236406628e-13]",116.0,321.0,80.0,231.0,187.0
Burr_XII,101,0.2954215378489847,0.5519000000000001,4.590843075697969,17.23271301346479,"[1.4683262807190685e-13, 2.6691812714694376]",110.0,429.0,76.0,156.0,192.75
Burr_XII,158,0.3450660658843465,0.6077380952380953,4.690132131768693,17.39712632925959,"[2.215388223252396e-13, 2.702820699567876]",207.0,88.0,147.0,333.0,193.75
Burr_III,149,0.2618833273573915,0.5428571428571428,4.523766654714783,17.23405613363846,"[3.941331255774547e-13, 0.24295265902377416]",64.0,508.0,44.0,160.0,194.0
LogNormal,139,0.33752339898129186,0.5997425997425997,4.675046797962584,17.389565104962408,"[6.34841507002906, 9.524596905676356e-14]",194.0,127.0,137.0,320.0,194.5
Burr_III,158,0.3450660658930363,0.6077380952380952,4.690132131786073,17.39712632927697,"[4.85473129981695e-13, 0.24057561569045355]",208.0,89.0,148.0,334.0,194.75
Burr_III,101,0.29542153790260767,0.5516000000000001,4.590843075805215,17.232713013572035,"[2.2137845889776165e-13, 0.2467649410654646]",111.0,437.0,77.0,157.0,195.5
Burr_III,133,0.29478398885644574,0.545236593059937,4.589567977712892,17.196082219418773,"[1.5586779406040554e-13, 0.24944712648859524]",107.0,482.0,74.0,121.0,196.0
LogNormal,141,0.3159324600707174,0.5652173913043479,4.631864920141435,17.34544425998786,"[6.36695751649259, 1.0325337112369586e-13]",143.0,285.0,99.0,261.0,197.0
Burr_III,104,0.25996422267158764,0.5402298850574713,4.519928445343175,17.24661337853913,"[1.1253655886493375e-12, 0.24158948728896026]",62.0,524.0,42.0,163.0,197.75
LogNormal,145,0.36419553873525756,0.6289473684210526,4.728391077470516,17.440091159485466,"[6.323621229848343, 1.4837528842869636e-13]",237.0,58.0,171.0,347.0,203.25
LogNormal,150,0.36667882864010715,0.6322033898305085,4.733357657280214,17.443176713997797,"[6.3285106861304445, 5.092259971849872e-14]",244.0,51.0,176.0,348.0,204.75
Burr_III,89,0.35542773247816223,0.5727783452502553,4.710855464956325,17.28842708581018,"[2.409925157251348e-13, 0.24523335987740288]",225.0,239.0,161.0,199.0,206.0
Burr_XII,89,0.3554277327935941,0.5727783452502553,4.710855465587188,17.288427086441043,"[8.524346334405393e-15, 2.6774194167108805]",226.0,239.0,162.0,200.0,206.75
Burr_III,157,0.3336601818643125,0.575,4.667320363728625,17.374785648255028,"[4.811564933847005e-13, 0.24091543296186213]",182.0,221.0,129.0,299.0,207.75
LogNormal,126,0.3227739115477655,0.5584795321637427,4.645547823095531,17.312569241061414,"[6.497072581070321, 5.595747306456322e-14]",156.0,351.0,109.0,224.0,210.0
Burr_III,123,0.28042597279488857,0.5385714285714286,4.560851945589777,17.229795054791666,"[2.661896978894716e-13, 0.24561291687248857]",91.0,539.0,63.0,150.0,210.75
Burr_XII,104,0.2599642249200071,0.5333333333333332,4.519928449840014,17.246613383035967,"[1.1822704701310685e-16, 2.697246239077436]",63.0,595.0,43.0,164.0,216.25
Burr_III,179,0.37450088952285404,0.5962606837606838,4.749001779045708,17.37817636168486,"[3.7410039221278885e-13, 0.2417792307818667]",247.0,146.0,179.0,303.0,218.75
Burr_III,106,0.22283479666200942,0.5185185185185186,4.445669593324019,17.171887945391063,"[4.14671150863336e-13, 0.24244704166709452]",7.0,762.0,6.0,110.0,221.25
LogNormal,94,0.3972545958119425,0.6419294990723562,4.794509191623885,17.524922860460595,"[6.289876732478028, 2.8163065225121793e-14]",277.0,21.0,202.0,389.0,222.25
Burr_III,115,0.38301250906720685,0.6024507834471675,4.766025018134414,17.39323929676953,"[3.8468441974069687e-13, 0.24120103070871154]",260.0,120.0,189.0,329.0,224.5
LogNormal,130,0.38196002017103514,0.5914467697907189,4.76392004034207,17.370434282047952,"[6.524709069555748, 1.388946991571263e-13]",259.0,160.0,188.0,292.0,224.75
LogNormal,137,0.30237513451847475,0.5460526315789473,4.604750269036949,17.319268576036773,"[6.375956707289098, 8.725991478650748e-14]",120.0,464.0,83.0,233.0,225.0
Burr_III,159,0.3198256089995131,0.5532786885245902,4.639651217999027,17.346645415489924,"[4.575075262602217e-13, 0.24137889787364278]",144.0,406.0,100.0,262.0,228.0
LogNormal,174,0.40119512929246254,0.6088553991779798,4.802390258584925,17.43450169931421,"[6.405812285122354, 1.8261795727650137e-13]",283.0,83.0,207.0,344.0,229.25
LogNormal,138,0.3580405136594737,0.5648268680031242,4.716081027318947,17.31515016798414,"[6.611287109043186, 2.5519208515924996e-13]",228.0,303.0,163.0,226.0,230.0
Burr_III,170,0.3264382697619032,0.5516353725015143,4.652876539523806,17.28987318053248,"[2.729405682270756e-13, 0.24491697432149698]",165.0,436.0,116.0,203.0,230.0
LogNormal,142,0.3297942280782278,0.5534529847834568,4.659588456156456,17.31407367107204,"[6.514353541199428, 5.629356203558008e-15]",174.0,400.0,122.0,225.0,230.25
Burr_III,107,0.3800306004627037,0.565343556722867,4.760061200925407,17.30469149683745,"[2.5150786699958463e-13, 0.2435570292988032]",255.0,284.0,184.0,213.0,234.0
Burr_III,34,0.34853825500171914,0.5540078201368523,4.697076510003439,17.266589696384308,"[1.312626426827287e-14, 0.246312984109068]",212.0,386.0,152.0,186.0,234.0
Burr_XII,117,0.36425843585599793,0.5719616204690832,4.728516871711996,17.354259660397226,"[5.510405231913691e-14, 2.69144214819783]",239.0,253.0,173.0,273.0,234.5
Burr_III,117,0.36425843565612936,0.5716417910447762,4.728516871312259,17.35425965999749,"[3.2313053449261683e-13, 0.24265006615361515]",238.0,260.0,172.0,272.0,235.5
Burr_III,80,0.4071514096083956,0.5732581967213115,4.814302819216791,17.30559662096451,"[6.417864929233837e-15, 0.24087044735891927]",293.0,233.0,216.0,215.0,239.25
LogNormal,122,0.3980040177402661,0.5974256022673594,4.796008035480532,17.412899076252053,"[6.473349947724356, 2.9309913336908823e-13]",278.0,140.0,203.0,338.0,239.75
LogNormal,158,0.40135487526635666,0.6077380952380952,4.802709750532713,17.50970394802361,"[6.305421709492991, 5.849109225294538e-14]",284.0,89.0,208.0,384.0,241.25
Burr_III,45,0.3394497875809153,0.5537135278514589,4.6788995751618305,17.326601837839466,"[3.0269549402679646e-13, 0.24349264745336402]",197.0,393.0,140.0,242.0,243.0
LogNormal,99,0.38453607670153195,0.5654471544715447,4.769072153403064,17.326436479344874,"[6.68641172576497, 4.468850653982475e-17]",263.0,278.0,191.0,241.0,243.25
Burr_III,178,0.425688752361958,0.6348854397634885,4.851377504723916,17.483488945453203,"[5.535156272973877e-13, 0.2380602229679708]",329.0,42.0,244.0,369.0,246.0
Burr_XII,178,0.4256887523865983,0.6348854397634885,4.851377504773197,17.483488945502483,"[1.4117081816438755e-12, 2.7167615189021084]",330.0,42.0,245.0,370.0,246.75
LogNormal,112,0.3211469116771571,0.5418848167539267,4.642293823354314,17.318905286067444,"[6.481571647374194, 2.7822252397486336e-13]",151.0,515.0,105.0,232.0,250.75
LogNormal,143,0.3208776301029184,0.5452991452991454,4.641755260205837,17.354395191862142,"[6.364694554727545, 6.010279820084876e-14]",150.0,475.0,104.0,274.0,250.75
Burr_III,86,0.395717043475417,0.5866129032258065,4.791434086950834,17.45219722564967,"[4.76873517542849e-13, 0.23971231465245726]",275.0,183.0,200.0,349.0,251.75
Burr_XII,86,0.3957170445628235,0.5866129032258065,4.791434089125647,17.452197227824485,"[1.205795836713272e-12, 2.707587343050566]",276.0,183.0,201.0,350.0,252.5
LogNormal,140,0.34631876476844586,0.5538573508005822,4.692637529536892,17.347122744452477,"[6.488159060126561, 3.13045993772607e-13]",210.0,387.0,150.0,264.0,252.75
Burr_III,168,0.308772673235571,0.5296058196582643,4.617545346471142,17.25454198747982,"[2.4144317274408545e-13, 0.24616877044524546]",133.0,634.0,92.0,167.0,256.5
LogNormal,129,0.38039836516232506,0.5650212979203206,4.76079673032465,17.371764765780032,"[6.527057492988215, 1.1033419069909637e-13]",257.0,297.0,186.0,296.0,259.0
Burr_III,25,0.42220414744532303,0.5702190955526035,4.844408294890646,17.293271441332962,"[5.263842422547093e-15, 0.23872499227287525]",325.0,266.0,241.0,205.0,259.25
LogNormal,97,0.360872290311525,0.54906383938642,4.72174458062305,17.286710588084173,"[6.7625069553392985, 1.7677551389192466e-16]",233.0,450.0,167.0,198.0,262.0
Burr_III,81,0.416089229604398,0.5837232620320855,4.832178459208796,17.390558013598802,"[1.0005410108500944e-14, 0.2391456556201467]",308.0,191.0,227.0,323.0,262.25
Burr_XII,134,0.1986722233644365,0.5,4.397344446728873,17.113270378420236,"[7.271718443808081e-18, 2.682952293264825]",2.0,975.0,3.0,76.0,264.0
Burr_III,173,0.4356802893795268,0.6366207140332273,4.871360578759053,17.5726930598009,"[6.630988539756219e-13, 0.23769664110428762]",353.0,33.0,261.0,412.0,264.75
LogNormal,179,0.42134499267968223,0.596153846153846,4.842689985359365,17.471864567998516,"[6.366912229453636, 2.5414737149526137e-13]",320.0,147.0,237.0,358.0,265.5
Burr_III,32,0.41442856075298506,0.5908455625436757,4.82885712150597,17.511200615847493,"[5.781058213702352e-13, 0.23853914556736464]",298.0,167.0,220.0,385.0,267.5
LogNormal,87,0.4193151527856929,0.5951972555746141,4.838630305571386,17.497946440710177,"[6.397460850962742, 2.5874814686962264e-13]",313.0,153.0,231.0,378.0,268.75
LogNormal,157,0.3980524516600302,0.575,4.79610490332006,17.503570187846464,"[6.311245401935277, 5.496026528891633e-14]",279.0,221.0,204.0,383.0,271.75
Burr_XII,112,0.23077611530317985,0.5,4.46155223060636,17.138163693319488,"[1.0836699455770183e-19, 2.6654976744079892]",17.0,975.0,13.0,84.0,272.25
Burr_III,105,0.3346473932631889,0.537929495760821,4.669294786526378,17.30824217141075,"[2.759241939462697e-13, 0.2442402219969792]",188.0,554.0,133.0,219.0,273.5
Burr_XII,120,0.23503059329891257,0.5,4.4700611865978255,17.139964449442733,"[2.218620428163443e-19, 2.6628496115687437]",20.0,975.0,15.0,86.0,274.0
LogNormal,149,0.3302240863417394,0.5428571428571428,4.660448172683479,17.370737651607158,"[6.364135494136148, 1.381783563532148e-13]",175.0,508.0,123.0,293.0,274.75
Burr_XII,106,0.22283479781461912,0.5,4.445669595629238,17.17188794769628,"[2.376541235146028e-20, 2.692551077053477]",8.0,975.0,7.0,111.0,275.25
Burr_XII,91,0.2392797333646924,0.5,4.478559466729385,17.05361631295291,"[6.942074516760071e-21, 2.6098624254031226]",34.0,975.0,24.0,71.0,276.0
Burr_XII,137,0.2262426167042777,0.5,4.452485233408556,17.16700354040838,"[9.44189582618829e-19, 2.6862889291267704]",14.0,975.0,11.0,109.0,277.25
Burr_III,108,0.2387051313232865,0.5040760869565217,4.477410262646573,17.202228217877312,"[4.316573747050486e-13, 0.2422334979082381]",28.0,940.0,20.0,131.0,279.75
Burr_XII,126,0.2409593753782973,0.5,4.481918750756595,17.14894016872248,"[3.631892912677275e-19, 2.6629650165308076]",38.0,975.0,27.0,92.0,283.0
Burr_XII,95,0.2456229665937787,0.5,4.491245933187558,17.14185799269272,"[4.626915761854254e-19, 2.655526629135344]",44.0,975.0,31.0,88.0,284.5
Burr_XII,143,0.2381615684012461,0.5,4.476323136802492,17.188963068458797,"[2.3260488209204707e-20, 2.6871149135027785]",27.0,975.0,19.0,118.0,284.75
Burr_XII,141,0.2392554043513537,0.5,4.4785108087027075,17.192090148549134,"[1.0865863307697003e-19, 2.687792553101664]",32.0,975.0,23.0,120.0,287.5
Burr_XII,142,0.24774878757910657,0.5,4.495497575158213,17.1499827900738,"[3.6250743635293917e-20, 2.6583205177807607]",50.0,975.0,35.0,94.0,288.5
Burr_XII,108,0.23870513246871225,0.5,4.477410264937425,17.202228220168166,"[2.1535381837144236e-20, 2.693718556422147]",29.0,975.0,21.0,132.0,289.25
Burr_III,20,0.4154912559107804,0.545067579427769,4.830982511821561,17.229361229977695,"[6.593647072060219e-13, 0.24021519119836057]",302.0,487.0,222.0,148.0,289.75
Burr_XII,116,0.24591838625141033,0.5,4.491836772502821,17.16653390149717,"[5.2784168195836535e-19, 2.668501867893823]",47.0,975.0,33.0,107.0,290.5
Burr_XII,20,0.4154912561979504,0.545067579427769,4.8309825123959005,17.229361230552037,"[2.6020216354624994e-12, 2.7048084746433916]",303.0,487.0,223.0,149.0,290.5
Burr_XII,97,0.26251860454376863,0.5,4.525037209087538,17.09000321654866,"[1.7548376666563282e-19, 2.618180275735653]",68.0,975.0,47.0,74.0,291.0
LogNormal,133,0.3735909249726785,0.5456151419558359,4.747181849945357,17.353696091651237,"[6.549652919008269, 1.2024782762939913e-13]",246.0,469.0,178.0,271.0,291.0
Burr_III,83,0.39365260793339807,0.5509795289456306,4.787305215866796,17.3426375375698,"[1.6788108883859927e-13, 0.2417082004761906]",271.0,438.0,198.0,259.0,291.5
Logistic,20,0.41579597590910017,0.545067579427769,4.831591951818201,17.229970669974335,"[2.3013642132845675e-09, 0.0683814275172851]",304.0,487.0,224.0,152.0,291.75
LogNormal,178,0.4663500277054275,0.6348854397634885,4.932700055410855,17.56481149614014,"[6.267205624869492, 9.285683327116015e-14]",410.0,42.0,308.0,408.0,292.0
Burr_XII,136,0.25126201520366515,0.5,4.50252403040733,17.162804950900092,"[5.072602517667158e-19, 2.662501235948942]",58.0,975.0,41.0,102.0,294.0
Burr_III,162,0.44296510201017947,0.5980861244019139,4.885930204020359,17.591981894425007,"[7.004059880381379e-13, 0.23748857295219764]",367.0,133.0,273.0,417.0,297.5
LogNormal,115,0.453614055914068,0.6024507834471675,4.907228111828136,17.53444239046325,"[6.340065770096061, 1.335968183697289e-13]",386.0,120.0,290.0,395.0,297.75
Burr_III,82,0.4272659688383983,0.5640433469532776,4.854531937676796,17.375517650823166,"[8.308802153346324e-15, 0.23789197971552237]",334.0,309.0,247.0,302.0,298.0
Burr_XII,144,0.2512070288020287,0.5,4.502414057604057,17.214584119647018,"[6.247025628530642e-18, 2.688960219266027]",56.0,975.0,39.0,139.0,302.25
LogNormal,101,0.390704880684495,0.5522,4.78140976136899,17.42327969913581,"[6.465498516606165, 2.980147968506837e-14]",267.0,417.0,195.0,340.0,304.75
Burr_XII,114,0.2630246967628991,0.5,4.526049393525798,17.20170391842163,"[1.67524404590481e-19, 2.6735909463844867]",72.0,975.0,49.0,130.0,306.5
LogNormal,170,0.388212175699267,0.5517867958812841,4.776424351398534,17.41342099240721,"[6.427437727354067, 1.4668961360238683e-13]",265.0,430.0,193.0,339.0,306.75
LogNormal,173,0.47337776688530514,0.6366207140332273,4.94675553377061,17.64808801481246,"[6.242867970795695, 4.379856327242741e-14]",432.0,33.0,325.0,437.0,306.75
Burr_XII,127,0.26423703971309903,0.5,4.528474079426198,17.196456573816146,"[3.345347677251518e-19, 2.6702610165123692]",77.0,975.0,53.0,124.0,307.25
Burr_III,109,0.33372133801850734,0.5222527472527472,4.667442676037014,17.300532111895812,"[2.8024164224567307e-13, 0.24460320091612522]",185.0,708.0,131.0,210.0,308.5
Burr_XII,138,0.2810941007546833,0.5,4.562188201509366,17.16125734217456,"[6.76532605313795e-19, 2.645022439663121]",95.0,975.0,66.0,100.0,309.0
LogNormal,159,0.3899127352571482,0.5532786885245902,4.779825470514297,17.486819668005193,"[6.31619603691684, 3.747459803946893e-14]",266.0,406.0,194.0,371.0,309.25
Burr_XII,125,0.26588361885919,0.5,4.53176723771838,17.20167050056329,"[2.250907339267048e-19, 2.671646558790526]",80.0,975.0,55.0,128.0,309.5
Burr_XII,149,0.2618833282559627,0.5,4.523766656511926,17.2340561354356,"[1.5293410362531753e-19, 2.689791229215004]",65.0,975.0,45.0,161.0,311.5
Exponential,124,1.2776825995148409,0.6349206349206349,4.555365199029682,10.914968469871148,[3.433976819268017],1143.0,40.0,62.0,2.0,311.75
LogNormal,117,0.43737414473089553,0.5716417910447762,4.874748289461791,17.50049107814702,"[6.378357377706269, 1.924271051213306e-13]",354.0,260.0,262.0,379.0,313.75
Burr_XII,140,0.2744267632832682,0.5,4.548853526566536,17.20333874148212,"[5.7548307421355525e-19, 2.6671578782856837]",89.0,975.0,61.0,134.0,314.75
Burr_III,151,0.34009823588413457,0.5324414715719064,4.680196471768269,17.39001552848585,"[5.005698362939299e-13, 0.2406070694789434]",201.0,602.0,142.0,321.0,316.5
LogNormal,20,0.4324958750898309,0.545067579427769,4.864991750179662,17.263370468335797,"[5.896132863081583, 1.7034222662284186e-14]",344.0,487.0,255.0,184.0,317.5
LogNormal,123,0.36165383376341953,0.5385714285714285,4.723307667526839,17.392250776728726,"[6.4396578863176375, 2.408835512311599e-13]",235.0,540.0,169.0,326.0,317.5
Burr_III,27,0.43537765325306,0.5545182111572153,4.87075530650612,17.359948819271114,"[7.582284490207175e-16, 0.2366738192968897]",349.0,384.0,258.0,283.0,318.5
Burr_III,96,0.2662595889352919,0.5012345679012346,4.532519177870584,17.262001314319704,"[4.753056185425578e-13, 0.24122196740271612]",82.0,960.0,56.0,178.0,319.0
Burr_XII,128,0.2930022621776098,0.5,4.58600452435522,17.1969725598106,"[9.076882444554034e-19, 2.6558511172002492]",105.0,975.0,73.0,126.0,319.75
Burr_XII,133,0.2947839892295837,0.5,4.589567978459168,17.19608222016505,"[1.7293469187213828e-19, 2.6548873272004876]",108.0,975.0,75.0,122.0,320.0
Burr_XII,123,0.2804259734833031,0.5,4.560851946966606,17.229795056168495,"[2.729128364690659e-19, 2.675372628457791]",92.0,975.0,64.0,151.0,320.5
Burr_XII,139,0.26877434758672025,0.5,4.537548695173441,17.252067002173266,"[1.0936726069394767e-18, 2.6928416811218203]",86.0,975.0,59.0,166.0,321.5
LogNormal,89,0.4526407716829351,0.5724591419816139,4.90528154336587,17.482853164219726,"[6.441482163503068, 3.5565237884906623e-13]",384.0,247.0,288.0,368.0,321.75
Burr_XII,33,0.40628799025845636,0.5338573677513964,4.812575980516913,17.276392467645266,"[7.358943601548623e-16, 2.698713649565283]",291.0,593.0,215.0,193.0,323.0
Burr_XII,96,0.26625959004049665,0.5,4.532519180080993,17.262001316530114,"[2.828115620624911e-20, 2.6992639969998007]",83.0,975.0,57.0,179.0,323.5
Burr_III,84,0.33229578349203975,0.5139298590626025,4.66459156698408,17.2546898478543,"[1.8449058613463752e-13, 0.2469819989414343]",179.0,823.0,127.0,169.0,324.5
LogNormal,106,0.32134266631227903,0.5185185185185185,4.642685332624558,17.368903684691603,"[6.338266346387381, 3.3096489421613186e-14]",152.0,763.0,106.0,291.0,328.0
Burr_XII,129,0.30272309278193255,0.5,4.605446185563865,17.216414221019246,"[5.090118293320167e-19, 2.660352510872572]",122.0,975.0,85.0,141.0,330.75
Burr_XII,171,0.4798543833052061,0.6037798408488064,4.9597087666104125,17.66293026786353,"[4.757914141281689e-13, 2.7268992900142326]",436.0,112.0,328.0,449.0,331.25
Burr_III,171,0.4798543846179677,0.6037798408488064,4.959708769235935,17.662930270489053,"[8.022108076913674e-13, 0.2362489653661735]",437.0,112.0,329.0,450.0,332.0
Burr_XII,124,0.21575366447378844,0.49523809523809526,4.431507328947577,17.15071387063051,"[3.1821145113571105e-17, 2.687493121908693]",5.0,1226.0,5.0,96.0,333.0
Burr_III,29,0.43812533812522775,0.5520050573725518,4.876250676250455,17.37173845070149,"[1.102332081663461e-15, 0.236310828891691]",356.0,428.0,263.0,294.0,335.25
LogNormal,107,0.4577972146525456,0.5650258408879099,4.9155944293050915,17.460224725217135,"[6.421805545664321, 3.1827034691453575e-13]",398.0,292.0,299.0,354.0,335.75
Burr_XII,130,0.3089830023881445,0.5,4.617966004776289,17.22448024648217,"[7.855641348844162e-19, 2.661655256630339]",140.0,975.0,97.0,143.0,338.75
Burr_XII,19,0.4398744376535188,0.5476848433709525,4.879748875307038,17.357351207050137,"[3.181483243236329e-13, 2.728730640016093]",361.0,455.0,268.0,280.0,341.0
Burr_XII,9,0.46794827943653966,0.5525308869629357,4.935896558873079,17.316050658311177,"[3.6938089526502017e-13, 2.7659349772260193]",415.0,413.0,312.0,229.0,342.25
Burr_XII,168,0.30877267407659814,0.5,4.617545348153197,17.254541989161872,"[4.418187372917774e-19, 2.672381344507423]",134.0,975.0,93.0,168.0,342.5
LogNormal,162,0.4850336380649451,0.5980861244019139,4.97006727612989,17.67611896653454,"[6.2378466560869015, 3.980330683291917e-14]",446.0,133.0,336.0,456.0,342.75
Logistic,19,0.4408982919361417,0.5476848433709525,4.881796583872283,17.359398915615383,"[1.8676338238367037e-09, 0.06864917765223726]",364.0,455.0,271.0,282.0,343.0
Burr_XII,160,0.30758158354845744,0.5,4.615163167096915,17.257033104863737,"[3.1936023915037204e-19, 2.673654736058332]",132.0,975.0,91.0,177.0,343.75
Burr_XII,93,0.3054487041508496,0.5,4.6108974083017,17.262962780211858,"[2.4578831796703593e-21, 2.676535711479466]",128.0,975.0,89.0,183.0,343.75
Burr_III,167,0.43308873188290753,0.5561497326203209,4.8661774637658155,17.569870941422305,"[6.832748717794068e-13, 0.23779317546991457]",347.0,364.0,257.0,410.0,344.5
