distribution,bin_size,log_loss,auc,aic,bic,params,log_loss_rank,auc_rank,aic_rank,bic_rank,avg_rank
LogNormal,69,0.16094994209945113,0.835141474857059,4.321899884198903,16.102316310418825,"[2.0603783788006202, 2.2338163152151194]",73.0,103.0,92.0,139.0,101.75
Burr_III,69,0.16150465130689248,0.835141474857059,4.323009302613785,16.103425728833706,"[0.7278905569006381, 3.670046371939188]",74.0,103.0,93.0,140.0,102.5
Burr_III,98,0.15476303651846274,0.892,4.309526073036926,16.232963704999655,"[0.2643899112503294, 0.5093346270900406]",63.0,9.0,86.0,253.0,102.75
Logistic,69,0.16158220584141145,0.835141474857059,4.323164411682823,16.103580837902744,"[9.048296608575525, 0.834824164176289]",75.0,103.0,94.0,141.0,103.25
Burr_III,65,0.1658149779921564,0.8660300925925926,4.3316299559843126,16.169614932314804,"[0.25996821450136043, 0.5160907413032326]",85.0,44.0,101.0,183.0,103.25
Burr_XII,98,0.15506051565508716,0.892,4.3101210313101745,16.233558663272902,"[0.16946556022982148, 1.807807017543483]",64.0,9.0,87.0,254.0,103.5
Weibull,69,0.1629167210364677,0.835141474857059,4.325833442072936,16.106249868292856,"[0.20069604784113518, 0.539778081326724]",76.0,103.0,95.0,142.0,104.0
Burr_XII,65,0.16598893757782862,0.8660300925925926,4.3319778751556575,16.169962851486147,"[0.16815629181245395, 1.7889879812818361]",87.0,44.0,102.0,184.0,104.25
Weibull,70,0.15378104079977842,0.8230298913043478,4.307562081599557,16.083480754799446,"[0.2590779064032436, 0.4566017616001191]",59.0,159.0,83.0,124.0,106.25
Logistic,70,0.15444828187959017,0.8230298913043478,4.3088965637591805,16.08481523695907,"[7.666846539369237, 0.7596206467159968]",61.0,159.0,84.0,125.0,107.25
LogNormal,70,0.15475196267725302,0.8230298913043478,4.309503925354506,16.085422598554395,"[2.269590146618213, 2.0718130079406967]",62.0,159.0,85.0,126.0,108.0
Weibull,91,0.1231536834688159,0.8180124223602484,4.246307366937632,16.179480762214435,"[0.25907191598984564, 0.4680708092256223]",6.0,182.0,45.0,199.0,108.0
LogNormal,92,0.1500125129065506,0.8183216783216783,4.300025025813101,16.111645651130964,"[2.23384372022969, 2.070472832927298]",42.0,175.0,71.0,146.0,108.5
Burr_III,70,0.15515115536665733,0.8230298913043478,4.310302310733315,16.086220983933202,"[0.6678389397586962, 2.9460778562288588]",65.0,159.0,88.0,127.0,109.75
Logistic,91,0.12385661912114806,0.8180124223602484,4.247713238242296,16.1808866335191,"[7.293252643173989, 0.7789535613748843]",7.0,182.0,46.0,206.0,110.25
Burr_XII,68,0.17086955028814169,0.8439040068566531,4.341739100576284,16.12664318761699,"[10.523125365543176, 0.03748013697471454]",103.0,70.0,115.0,153.0,110.25
Burr_III,91,0.12406315356854931,0.8180124223602484,4.248126307137099,16.181299702413902,"[0.6862122450882202, 2.956912114590049]",8.0,182.0,47.0,207.0,111.0
Logistic,92,0.1511737652819479,0.8183216783216783,4.302347530563896,16.113968155881757,"[7.631887298526254, 0.7710762243040539]",47.0,175.0,75.0,148.0,111.25
LogNormal,91,0.12485332161460595,0.8180124223602484,4.249706643229212,16.182880038506017,"[2.2146528928957463, 2.0219096281570357]",9.0,182.0,48.0,211.0,112.5
Burr_III,92,0.15252591066051688,0.8183216783216783,4.305051821321034,16.116672446638898,"[0.6793645147578179, 2.998401287246807]",52.0,175.0,79.0,149.0,113.75
Burr_III,87,0.15012695963758013,0.8365384615384616,4.3002539192751605,16.23758532020763,"[0.2648140808764163, 0.5089114826433748]",43.0,93.0,72.0,256.0,116.0
Burr_XII,87,0.15040149691892477,0.8365384615384616,4.300802993837849,16.23813439477032,"[0.16963829350164275, 1.8090293823417696]",44.0,93.0,73.0,257.0,116.75
Burr_III,85,0.17502795033255822,0.8545150501672242,4.350055900665116,16.179291318746476,"[0.26059991183464215, 0.514411529604235]",120.0,60.0,126.0,196.0,125.5
Burr_XII,91,0.1397257689486195,0.8180124223602484,4.279451537897239,16.212624933174045,"[15.09607190309811, 0.028804076965124242]",25.0,182.0,59.0,236.0,125.5
Burr_XII,70,0.16864417868125778,0.8230298913043478,4.337288357362516,16.113207030562403,"[14.93012149193179, 0.02839067019754796]",93.0,159.0,106.0,147.0,126.25
Burr_XII,85,0.17522443354384706,0.8545150501672242,4.350448867087694,16.179684285169053,"[0.1682122703745503, 1.7934515944117706]",122.0,60.0,128.0,201.0,127.75
LogNormal,88,0.1811408366195738,0.8668789808917198,4.362281673239147,16.182729087433838,"[4.33936748042646, 8.78759630280912e-12]",142.0,27.0,141.0,209.0,129.75
Burr_III,93,0.17052104740803922,0.8304780326056922,4.341042094816078,16.14971177898627,"[0.25562396998803366, 0.5118439373362932]",100.0,144.0,112.0,169.0,131.25
Burr_XII,93,0.17069510556850448,0.8304780326056922,4.341390211137009,16.1500598953072,"[0.16477856328391643, 1.798236885982388]",101.0,144.0,113.0,170.0,132.0
LogNormal,86,0.17915181642993297,0.8561346362649295,4.358303632859866,16.184614004716003,"[4.334527129496481, 9.577159964129774e-12]",133.0,52.0,134.0,215.0,133.5
Weibull,102,0.11611271952240204,0.7805100182149363,4.232225439044804,16.151476049241033,"[0.25218168198626867, 0.47537801243227845]",2.0,318.0,42.0,173.0,133.75
Burr_XII,92,0.16728395482298714,0.8183216783216783,4.334567909645974,16.146188534963837,"[15.008525870925885, 0.028362856069362615]",92.0,175.0,105.0,164.0,134.0
LogNormal,102,0.12586746918859207,0.7805100182149363,4.251734938377184,16.170985548573412,"[2.197217690409819, 2.0427627139723192]",10.0,318.0,49.0,185.0,140.5
Logistic,102,0.12666245350028862,0.7805100182149363,4.253324907000577,16.172575517196808,"[7.423052281008369, 0.783682286460782]",12.0,318.0,50.0,186.0,141.5
Burr_III,102,0.12872176909855998,0.7805100182149363,4.25744353819712,16.17669414839335,"[0.6913843903370817, 3.0130349909547918]",16.0,318.0,54.0,190.0,144.5
Burr_III,96,0.16673050467504,0.8019607843137255,4.33346100935008,16.13325165562954,"[0.258123825361508, 0.521594446381151]",89.0,230.0,103.0,157.0,144.75
Burr_XII,96,0.16681477575724568,0.8019607843137255,4.333629551514491,16.133420197793953,"[0.16811522065219756, 1.7744118985528325]",90.0,230.0,104.0,158.0,145.5
Burr_XII,69,0.18995154435882564,0.835141474857059,4.3799030887176515,16.160319514937573,"[10.67380026614759, 0.037154080026517426]",156.0,103.0,152.0,180.0,147.75
Exponential,71,0.35993800279011273,0.8464,2.7198760055802254,8.653314393207715,[0.1171919543891051],517.0,68.0,5.0,5.0,148.75
Burr_III,64,0.17399683806803307,0.8032348804500703,4.347993676136066,16.102029467380863,"[0.2556433626489977, 0.5227294304600738]",115.0,222.0,122.0,137.0,149.0
Burr_III,111,0.17070911595540977,0.8343002175489486,4.341418231910819,16.24805492503168,"[0.2642586341954484, 0.510502306205142]",102.0,118.0,114.0,264.0,149.5
Burr_XII,64,0.1741149924889775,0.8032348804500703,4.348229984977955,16.10226577622275,"[0.16685035328112444, 1.770852585426886]",117.0,222.0,124.0,138.0,150.25
Burr_III,66,0.17966439427214306,0.8205798078543739,4.359328788544286,16.148710489395533,"[0.2585220985338654, 0.5177990789854064]",134.0,167.0,135.0,167.0,150.75
Burr_XII,111,0.1709094346150492,0.8343002175489486,4.3418188692300985,16.248455562350962,"[0.16959936986114402, 1.8047880863302679]",104.0,118.0,116.0,266.0,151.0
Burr_XII,66,0.1797807471608052,0.8205798078543739,4.3595614943216106,16.14894319517286,"[0.16762595060852573, 1.784097165688357]",135.0,167.0,136.0,168.0,151.5
Burr_III,59,0.17402416054913536,0.801470588235294,4.348048321098271,16.08761612615856,"[0.7203828760059611, 3.640841519624691]",116.0,240.0,123.0,128.0,151.75
Logistic,59,0.1748943478808386,0.801470588235294,4.349788695761677,16.089356500821967,"[9.14447190104002, 0.8260402005647001]",119.0,240.0,125.0,129.0,153.25
LogNormal,65,0.1918832298788573,0.8660300925925926,4.383766459757714,16.221751436088205,"[4.300015209671982, 1.546662553447025e-11]",164.0,44.0,158.0,247.0,153.25
Exponential,68,0.3350531871551461,0.8252624812513392,2.670106374310292,8.562558417830644,[0.09041249120820997],451.0,157.0,4.0,3.0,153.75
Burr_III,79,0.16459111180060734,0.7982273201251304,4.329182223601214,16.175878647461523,"[0.6710478028243625, 2.879283782733356]",81.0,249.0,98.0,188.0,154.0
Logistic,79,0.1645982249651956,0.7982273201251304,4.329196449930391,16.1758928737907,"[7.297831891845978, 0.7617636203854338]",82.0,249.0,99.0,189.0,154.75
Burr_III,106,0.17100314581500625,0.8330786860198625,4.342006291630012,16.255660535810236,"[0.26460999390601486, 0.5084768469130599]",107.0,128.0,117.0,273.0,156.25
LogNormal,79,0.16537430006415688,0.7982273201251304,4.330748600128314,16.17744502398862,"[2.2643730126557093, 2.0212313962464936]",84.0,249.0,100.0,192.0,156.25
Burr_XII,106,0.17135174008264692,0.8330786860198625,4.3427034801652935,16.256357724345516,"[0.16942509315609725, 1.8101643793623874]",109.0,128.0,118.0,274.0,157.25
LogNormal,59,0.17684796293493563,0.801470588235294,4.3536959258698715,16.09326373093016,"[2.0866010730191475, 2.2441971334051316]",128.0,240.0,131.0,132.0,157.75
LogNormal,62,0.20520273046631496,0.8428571428571429,4.41040546093263,16.175035298893167,"[4.3997989467739975, 1.8036220944284765e-11]",192.0,77.0,182.0,187.0,159.5
Burr_III,63,0.17167995562427324,0.8177458033573142,4.343359911248546,16.188607059683118,"[0.26066120172854207, 0.5154963332863689]",111.0,189.0,119.0,220.0,159.75
Burr_XII,63,0.17170003795152639,0.8177458033573142,4.343400075903053,16.188647224337625,"[0.16844987143126341, 1.7906527585429215]",112.0,189.0,120.0,221.0,160.5
Burr_XII,102,0.1458492017316926,0.7805100182149363,4.291698403463386,16.210949013659615,"[15.163318585702058, 0.028514288253716588]",36.0,318.0,67.0,233.0,163.5
Burr_III,89,0.1897513591008254,0.8386752136752137,4.379502718201651,16.256393820531226,"[0.26361712438893464, 0.5090052698121547]",155.0,85.0,151.0,275.0,166.5
LogNormal,85,0.19976117668991752,0.8545150501672242,4.399522353379835,16.228757771461193,"[4.286607836849171, 1.798901548369977e-11]",184.0,60.0,174.0,251.0,167.25
Weibull,79,0.16943721194437839,0.7982273201251304,4.338874423888757,16.185570847749066,"[0.26493256415845856, 0.4571812861388142]",96.0,249.0,108.0,217.0,167.5
Burr_XII,89,0.19004936282235171,0.8386752136752137,4.380098725644704,16.25698982797428,"[0.16893494983226498, 1.8086578300286957]",157.0,85.0,153.0,276.0,167.75
Exponential,102,0.2827778955128102,0.7805100182149363,2.5655557910256204,8.525181096123735,[0.11861448283227612],351.0,318.0,2.0,2.0,168.25
Burr_III,67,0.1781612567577017,0.8137065637065638,4.356322513515403,16.18701885204156,"[0.2603859933914097, 0.5150927690382621]",130.0,206.0,132.0,218.0,171.5
LogNormal,99,0.19882872656328998,0.909039548022599,4.39765745312658,16.31970038489332,"[4.238578865075978, 1.4241427955164553e-11]",180.0,1.0,171.0,336.0,172.0
Burr_III,107,0.18080733567652799,0.8351063829787235,4.361614671353056,16.273867373780057,"[0.26511477033822994, 0.5074086691263319]",140.0,110.0,139.0,299.0,172.0
Exponential,91,0.33361301286816464,0.801863354037267,2.6672260257363294,8.633812723374731,[0.11649556111983794],444.0,238.0,3.0,4.0,172.25
Burr_XII,67,0.17829637899688855,0.8137065637065638,4.356592757993777,16.187289096519933,"[0.1682120342699108, 1.791693562713857]",131.0,206.0,133.0,219.0,172.25
Burr_XII,107,0.18112951324709697,0.8351063829787235,4.362259026494194,16.274511728921194,"[0.16950326774031518, 1.8130964489188441]",141.0,110.0,140.0,300.0,172.75
LogNormal,64,0.1923188664437159,0.8032348804500703,4.384637732887432,16.138673524132226,"[4.379908097152556, 8.607936807629146e-12]",165.0,222.0,159.0,162.0,177.0
Burr_III,83,0.15106195661120222,0.7799999999999999,4.302123913222404,16.244985908761105,"[0.2618455629693666, 0.5022864970370239]",46.0,327.0,74.0,261.0,177.0
Burr_XII,83,0.1513199700334841,0.7799999999999999,4.302639940066968,16.24550193560567,"[0.1666089127670898, 1.8250799376121187]",48.0,327.0,76.0,262.0,178.25
LogNormal,101,0.19121585790062687,0.806064306064306,4.382431715801253,16.167335802841958,"[4.285646596682818, 4.3566789368858355e-13]",163.0,214.0,157.0,182.0,179.0
Weibull,59,0.19259909861850447,0.801470588235294,4.385198197237009,16.1247660022973,"[0.20849562515529313, 0.5206157990054873]",166.0,240.0,160.0,152.0,179.5
Burr_XII,79,0.17513980395779782,0.7982273201251304,4.350279607915596,16.196976031775904,"[15.006693507171342, 0.028809545551692455]",121.0,249.0,127.0,227.0,181.0
LogNormal,98,0.20386337534902443,0.892,4.407726750698049,16.331164382660777,"[4.227301485177469, 2.02330345719386e-11]",188.0,9.0,178.0,349.0,181.0
LogNormal,96,0.1903664749122328,0.8019607843137255,4.380732949824465,16.180523596103924,"[4.343462421994926, 5.269631648248494e-12]",158.0,230.0,154.0,205.0,186.75
Logistic,101,0.1972630715935388,0.806064306064306,4.394526143187077,16.179430230227783,"[0.020085229613409403, 0.22700617013167274]",173.0,214.0,165.0,197.0,187.25
LogNormal,66,0.20099986521427796,0.8205798078543739,4.401999730428556,16.191381431279805,"[4.32292941634808, 1.0244546633264851e-11]",185.0,167.0,175.0,223.0,187.5
Weibull,101,0.19726474387650114,0.806064306064306,4.394529487753002,16.179433574793705,"[1.338868206802314, 0.09282932075093177]",174.0,214.0,166.0,198.0,188.0
Burr_XII,59,0.199271449553126,0.801470588235294,4.398542899106252,16.138110704166543,"[10.64012733971822, 0.03707602868048191]",181.0,240.0,172.0,161.0,188.5
Burr_III,101,0.19733366118544787,0.806064306064306,4.394667322370895,16.1795714094116,"[0.2717460536580273, 0.5471409617479768]",175.0,214.0,167.0,200.0,189.0
Gamma,101,0.1975025148025133,0.806064306064306,4.395005029605026,16.17990911664573,"[2.24314913066886e-05, 0.025207246032707145]",176.0,214.0,168.0,202.0,190.0
Burr_XII,101,0.19757912185800028,0.806064306064306,4.395158243716001,16.180062330756705,"[0.18141132273327246, 1.7157018093131922]",177.0,214.0,169.0,203.0,190.75
Exponential,70,0.4324090176221674,0.8362771739130435,2.8648180352443346,8.75277737184428,[0.11263871418977502],667.0,101.0,7.0,7.0,195.5
LogNormal,63,0.20144715678837072,0.8177458033573142,4.402894313576741,16.248141462011315,"[4.286103629549752, 1.9549938872413178e-11]",187.0,189.0,177.0,265.0,204.5
Burr_III,61,0.1857321374404076,0.7647570332480819,4.3714642748808155,16.09876680577812,"[0.67005499233794, 2.9739755063254654]",147.0,393.0,146.0,134.0,205.0
Logistic,61,0.18576205654215447,0.7647570332480819,4.371524113084309,16.09882664398161,"[7.753206366719348, 0.763555606885682]",148.0,393.0,147.0,135.0,205.75
Exponential,99,0.5149234555611322,0.8661016949152542,3.0298469111222643,8.990868377005635,[0.4973351294580954],763.0,42.0,10.0,10.0,206.25
LogNormal,61,0.18729521788617218,0.7647570332480819,4.374590435772344,16.10189296666965,"[2.2582281350786757, 2.0843827083077793]",150.0,393.0,148.0,136.0,206.75
LogNormal,67,0.20488029872992222,0.8137065637065638,4.409760597459845,16.240456935986,"[4.293435346098681, 1.3823663229261855e-11]",189.0,206.0,179.0,259.0,208.25
Logistic,82,0.16938306902903277,0.7476851851851852,4.338766138058066,16.176751114388555,"[5.568587770721814, 0.6771407421367053]",95.0,449.0,107.0,191.0,210.5
LogNormal,87,0.20777201106072582,0.8365384615384616,4.415544022121452,16.35287542305392,"[4.222878769582989, 1.483370748096726e-11]",202.0,93.0,189.0,362.0,211.5
LogNormal,82,0.16987418210851052,0.7476851851851852,4.339748364217021,16.177733340547512,"[2.543212293871583, 1.7557966633510849]",97.0,449.0,109.0,193.0,212.0
Burr_III,82,0.17007182102004617,0.7476851851851852,4.3401436420400925,16.178128618370582,"[0.604846531390172, 2.2242685300618716]",98.0,449.0,110.0,194.0,212.75
Weibull,82,0.17012814706338147,0.7476851851851852,4.340256294126763,16.178241270457253,"[0.3282144843278614, 0.39862378966179546]",99.0,449.0,111.0,195.0,213.5
Burr_III,112,0.2066243125535924,0.832867132867133,4.413248625107185,16.318478848409185,"[0.26624953837878906, 0.5061037538910441]",198.0,136.0,187.0,334.0,213.75
LogNormal,93,0.22201696551836134,0.8304780326056922,4.4440339310367225,16.252703615206915,"[4.330325274696462, 2.0205983829336027e-11]",231.0,144.0,209.0,272.0,214.0
Burr_XII,112,0.2069053690091204,0.832867132867133,4.413810738018241,16.31904096132024,"[0.16987722374709366, 1.8169624140382103]",199.0,136.0,188.0,335.0,214.5
LogNormal,89,0.2224057220648033,0.8386752136752137,4.4448114441296065,16.321702546459182,"[4.237578945930407, 1.470693580230723e-11]",232.0,85.0,210.0,338.0,216.25
Burr_XII,61,0.1951174147886134,0.7647570332480819,4.390234829577227,16.11753736047453,"[15.06654106476867, 0.028049265601013132]",170.0,393.0,163.0,150.0,219.0
Burr_III,95,0.182176506354857,0.7891360136869119,4.364353012709714,16.291968919172618,"[0.2657459096475374, 0.5074551028659504]",144.0,279.0,143.0,310.0,219.0
Burr_XII,95,0.1824028368009649,0.7891360136869119,4.364805673601929,16.292421580064833,"[0.16988406047772436, 1.8131301867979668]",145.0,279.0,144.0,311.0,219.75
Weibull,61,0.1951211666192149,0.7647570332480819,4.3902423332384295,16.117544864135734,"[0.2551985457812364, 0.4603594037391329]",171.0,393.0,164.0,151.0,219.75
Exponential,69,0.4685891032206205,0.8294238381468992,2.937178206441241,8.827386419551202,[0.08944364888440272],712.0,152.0,8.0,8.0,220.0
LogNormal,111,0.21457632928436665,0.8343002175489486,4.429152658568733,16.335789351689595,"[4.231429654578123, 2.1890999483353042e-11]",214.0,118.0,197.0,353.0,220.5
Burr_XII,82,0.17214287235339448,0.7476851851851852,4.344285744706789,16.18227072103728,"[1.6733242207194385, 0.26909241057233574]",114.0,449.0,121.0,208.0,223.0
Exponential,92,0.4108100535935047,0.7976223776223775,2.8216201071870093,8.727430419845941,[0.115076370024252],630.0,258.0,6.0,6.0,225.0
LogNormal,106,0.21531732497548167,0.8330786860198625,4.430634649950964,16.344288894131186,"[4.222406749012158, 2.6551183061849114e-11]",216.0,128.0,199.0,358.0,225.25
Burr_III,109,0.20587005175295975,0.8140933140933141,4.411740103505919,16.321186772501736,"[0.265846187672902, 0.504097698011016]",196.0,198.0,185.0,337.0,229.0
Burr_XII,109,0.20637547504940507,0.8140933140933141,4.41275095009881,16.322197619094627,"[0.16929455968557536, 1.8222661064232757]",197.0,198.0,186.0,339.0,230.0
Exponential,87,0.5046462349240055,0.828525641025641,3.009292469848011,8.977958170314245,[0.3214204702653334],755.0,154.0,9.0,9.0,231.75
LogNormal,107,0.2247286324645948,0.8351063829787235,4.4494572649291895,16.36170996735619,"[4.209917852816663, 3.599786441274331e-11]",236.0,110.0,214.0,371.0,232.75
Gamma,88,0.25737817857207035,0.8668789808917198,4.51475635714414,16.33520377133883,"[1.2338145000668856e-05, 0.022323644689061044]",297.0,27.0,260.0,350.0,233.5
Weibull,88,0.2574002469373748,0.8668789808917198,4.514800493874749,16.335247908069437,"[1.4352464720985596, 0.07951272099134098]",298.0,27.0,261.0,351.0,234.25
Logistic,88,0.25747315820287253,0.8668789808917198,4.514946316405745,16.335393730600433,"[0.003815075250894912, 0.1914039994785134]",300.0,27.0,262.0,352.0,235.25
Gamma,86,0.25567474238663057,0.8561346362649295,4.511349484773261,16.337659856629397,"[1.3729779470287669e-05, 0.022799250301673547]",287.0,52.0,253.0,354.0,236.5
Weibull,86,0.255764104980822,0.8561346362649295,4.511528209961644,16.33783858181778,"[1.4224373277107574, 0.0811725011035884]",289.0,52.0,254.0,355.0,237.5
Logistic,86,0.25586331165814136,0.8561346362649295,4.5117266233162825,16.33803699517242,"[0.004691598692333931, 0.1951307333623008]",290.0,52.0,255.0,356.0,238.25
Exponential,98,0.5772153567757445,0.8337142857142857,3.154430713551489,9.116149529532853,[0.3210772753861471],828.0,126.0,12.0,16.0,245.5
Burr_III,76,0.18034452701730455,0.7255389718076285,4.3606890540346095,16.109406703494372,"[0.2560683985624195, 0.5236991474124858]",137.0,564.0,137.0,144.0,245.5
Burr_XII,76,0.18039357601274292,0.7255389718076285,4.360787152025486,16.109504801485247,"[0.16730303007214278, 1.7684395246475477]",138.0,564.0,138.0,145.0,246.25
Burr_III,94,0.19038479597986682,0.7588709677419354,4.380769591959734,16.24908005903238,"[0.2601150129892942, 0.5054979122317828]",159.0,408.0,155.0,267.0,247.25
Burr_XII,94,0.19050998752583273,0.7588709677419354,4.381019975051665,16.24933044212431,"[0.16618481672086605, 1.8161414557616793]",160.0,408.0,156.0,268.0,248.0
Weibull,64,0.2519683123192558,0.8032348804500703,4.503936624638512,16.25797241588331,"[1.4229502911893726, 0.07973028256398715]",279.0,222.0,247.0,278.0,256.5
Gamma,64,0.25200421839416187,0.8032348804500703,4.5040084367883235,16.25804422803312,"[1.2365291488052672e-05, 0.022718895866222825]",280.0,222.0,248.0,279.0,257.25
Logistic,64,0.2520063602062395,0.8032348804500703,4.504012720412479,16.258048511657275,"[0.0040467431445566845, 0.190745807731288]",281.0,222.0,249.0,280.0,258.0
Burr_III,104,0.18864696433291656,0.7272146118721461,4.377293928665833,16.15621222747488,"[0.2556360160171286, 0.5136207080880414]",152.0,556.0,149.0,177.0,258.5
Burr_XII,104,0.18874068926688525,0.7272146118721461,4.377481378533771,16.15639967734282,"[0.1651054926576813, 1.793697761370166]",153.0,556.0,150.0,178.0,259.25
Burr_III,105,0.22101495896358705,0.7666666666666666,4.442029917927174,16.217948591127065,"[0.2626271231422028, 0.5113254270255679]",227.0,374.0,206.0,242.0,262.25
Burr_XII,105,0.22117977252603835,0.7666666666666666,4.442359545052077,16.218278218251967,"[0.16876943110811715, 1.8022026990893494]",228.0,374.0,207.0,243.0,263.0
Burr_III,117,0.21265831924002113,0.783003300330033,4.425316638480043,16.324911070803747,"[0.26614604295797395, 0.5051680227850402]",211.0,304.0,195.0,342.0,263.0
Gamma,65,0.27411037271047195,0.8660300925925926,4.548220745420944,16.386205721751434,"[1.2669794445728346e-05, 0.022105619079896274]",334.0,44.0,288.0,388.0,263.5
Burr_XII,117,0.21297796709925523,0.783003300330033,4.425955934198511,16.325550366522215,"[0.16965374994749668, 1.819394218458518]",212.0,304.0,196.0,345.0,264.25
Weibull,65,0.2741975594873716,0.8660300925925926,4.548395118974743,16.386380095305235,"[1.442185927169761, 0.07980785786214434]",336.0,44.0,289.0,389.0,264.5
Logistic,65,0.2743152527748113,0.8660300925925926,4.548630505549623,16.386615481880114,"[0.003963048316161706, 0.19354418221109077]",337.0,44.0,290.0,390.0,265.25
LogNormal,112,0.24820654391040775,0.832867132867133,4.496413087820816,16.401643311122815,"[4.188496545884912, 4.561533527729172e-11]",275.0,136.0,244.0,412.0,266.75
Gamma,85,0.2802789522645836,0.8545150501672242,4.560557904529167,16.389793322610526,"[1.028156884534903e-05, 0.021139255422305506]",339.0,60.0,292.0,393.0,271.0
Weibull,85,0.28044917225262744,0.8545150501672242,4.560898344505254,16.390133762586615,"[1.4718621277758857, 0.07645409481776645]",342.0,60.0,294.0,395.0,272.75
Burr_III,77,0.20532831075312352,0.7288557213930348,4.410656621506247,16.154804581239993,"[0.25878741020505097, 0.5176155589826207]",193.0,544.0,183.0,175.0,273.75
Logistic,85,0.28062383053797824,0.8545150501672242,4.5612476610759565,16.390483079157313,"[0.002424404540456713, 0.1856537659583641]",343.0,60.0,295.0,397.0,273.75
Burr_XII,77,0.20541177244202669,0.7288557213930348,4.410823544884053,16.1549715046178,"[0.16774767771099988, 1.7847157998313097]",194.0,544.0,184.0,176.0,274.5
