distribution,bin_size,log_loss,auc,aic,bic,params,log_loss_rank,auc_rank,aic_rank,bic_rank,avg_rank
LogNormal,162,0.3521337030758259,0.6978056426332289,4.704267406151652,18.199924623129135,"[5.986586009717859, 2.8589031063847556e-12]",65.0,131.0,46.0,229.0,117.75
LogNormal,176,0.3596368683652739,0.809640522875817,4.719273736730548,18.259841374927344,"[5.889467487892108, 1.823184009439555e-12]",74.0,1.0,54.0,344.0,118.25
Burr_III,193,0.31146216102008334,0.6367521367521368,4.622924322040166,18.100715731908252,"[1.157877362525198e-12, 0.30007604663957804]",23.0,353.0,15.0,86.0,119.25
LogNormal,174,0.35502474745986634,0.6866883116883118,4.7100494949197325,18.199344371554798,"[5.990975499464113, 3.2079585442655643e-12]",72.0,138.0,52.0,228.0,122.5
LogNormal,185,0.3627248153664269,0.7061349693251534,4.725449630732854,18.20708288586745,"[5.991833780623023, 3.780539256325843e-12]",88.0,101.0,65.0,237.0,122.75
Burr_III,192,0.2969412748290103,0.6233386496544392,4.59388254965802,18.072955394777374,"[1.1823632861110108e-12, 0.3010004067962477]",5.0,408.0,3.0,83.0,124.75
LogNormal,179,0.3541906662306548,0.6768867924528301,4.708381332461309,18.194487432910663,"[5.99639906103831, 3.084563903127407e-12]",71.0,161.0,51.0,221.0,126.0
LogNormal,183,0.3629212639636778,0.7034156423365604,4.725842527927355,18.21067169297818,"[5.985478226960783, 3.650703144990215e-12]",89.0,110.0,66.0,240.0,126.25
Burr_III,158,0.3702239711592553,0.7542483660130719,4.740447942318511,18.238644439116552,"[6.675723226304017e-13, 0.2944473576957148]",101.0,52.0,74.0,290.0,129.25
LogNormal,163,0.36084816318162954,0.6982006920415226,4.721696326363259,18.216718219320153,"[5.976635915892749, 3.137949746261747e-12]",83.0,124.0,61.0,250.0,129.5
LogNormal,188,0.37443156054781734,0.754577620521893,4.748863121095635,18.22985658095926,"[5.966766584333876, 4.602433272805476e-12]",119.0,46.0,87.0,274.0,131.5
LogNormal,160,0.3534419034704604,0.6725694444444446,4.706883806940921,18.203811066825033,"[5.9836834029014065, 2.6270797253783527e-12]",70.0,182.0,50.0,234.0,134.0
Burr_III,151,0.35992495285063975,0.6608096468561585,4.719849905701279,18.177025897093078,"[2.552229209087084e-13, 0.29806986613145364]",76.0,229.0,55.0,180.0,135.0
Burr_III,144,0.35242978066207525,0.6531092656771073,4.704859561324151,18.167855149450634,"[3.8676234667785235e-12, 0.2982531580374483]",67.0,264.0,48.0,161.0,135.0
Burr_III,152,0.36775147259213536,0.6758012820512821,4.735502945184271,18.190735301826408,"[1.3147895282662434e-13, 0.29752956933381686]",97.0,168.0,72.0,209.0,136.5
Burr_III,191,0.3186871931631159,0.6381522668947819,4.637374386326232,18.17421184004104,"[1.3945179112093135e-12, 0.2937022422609272]",28.0,346.0,20.0,170.0,141.0
LogNormal,169,0.3670219599396656,0.7678004535147392,4.734043919879332,18.27678429050057,"[5.885166186981314, 1.78329534922931e-12]",96.0,22.0,71.0,379.0,142.0
LogNormal,182,0.37287057628643383,0.7000202244918597,4.745741152572868,18.22929256642227,"[5.974714840124733, 2.9236502621812557e-12]",112.0,117.0,82.0,268.0,144.75
Burr_III,164,0.3743829457664372,0.7238209432454037,4.748765891532875,18.24378778448977,"[1.0085019332457034e-12, 0.29440411636662345]",117.0,76.0,85.0,316.0,148.5
Burr_III,180,0.307446306516026,0.6098958333333333,4.614892613032052,18.154528357137284,"[3.0844754898366443e-12, 0.2937962713551321]",13.0,448.0,9.0,139.0,152.25
Burr_III,155,0.3710681499254917,0.6676070528967255,4.7421362998509835,18.19444965816421,"[3.4057360635679626e-13, 0.2974366856308075]",106.0,211.0,78.0,217.0,153.0
LogNormal,154,0.38817543504877644,0.6723333437023673,4.776350870097553,18.182368145026448,"[6.065290025839662, 8.125351501017054e-12]",144.0,191.0,104.0,198.0,159.25
LogNormal,192,0.34067958449168995,0.6233386496544392,4.68135916898338,18.160432014102735,"[6.026292601005071, 3.1887007705004036e-12]",50.0,408.0,35.0,145.0,159.5
Burr_III,145,0.38950772503068093,0.7091938883034774,4.779015450061362,18.24104228060049,"[4.4651863927604363e-14, 0.2952652650306814]",148.0,94.0,107.0,301.0,162.5
Burr_III,194,0.36405053190873904,0.6827272727272728,4.728101063817478,18.263693575070675,"[5.228417252690392e-12, 0.29225408272881226]",91.0,147.0,67.0,346.0,162.75
LogNormal,193,0.3524187032599541,0.6367521367521368,4.704837406519908,18.182628816387993,"[6.0128408259547115, 3.2938648719541447e-12]",66.0,353.0,47.0,199.0,166.25
Burr_III,198,0.3841966490711827,0.7752750130958617,4.768393298142366,18.302740091510376,"[6.345871079472447e-13, 0.2916305238699248]",135.0,8.0,98.0,440.0,170.25
Burr_III,157,0.3785074715280331,0.6603301886792452,4.757014943056066,18.207379932973605,"[3.801226064064776e-13, 0.2968946931878388]",123.0,236.0,90.0,238.0,171.75
Burr_III,190,0.374957458499368,0.6383207028368318,4.749914916998736,18.17082429349579,"[1.0109104140017254e-12, 0.2991578503138363]",121.0,339.0,88.0,163.0,177.75
Burr_III,150,0.38663992590585655,0.6682431423308607,4.773279851811713,18.230455843203508,"[2.876676733075804e-14, 0.2957744083181973]",141.0,204.0,102.0,276.0,180.75
Burr_III,147,0.39180353373264104,0.6614147358797817,4.783607067465282,18.197580593563067,"[5.004781504235468e-15, 0.29767060447026444]",157.0,228.0,113.0,226.0,181.0
LogNormal,158,0.3940878411737146,0.7542483660130719,4.788175682347429,18.28637217914547,"[5.928987268605658, 3.0198248358114747e-12]",161.0,52.0,116.0,396.0,181.25
Burr_III,143,0.3735035922001047,0.6291650073012081,4.74700718440021,18.16626734830278,"[1.145672683991073e-12, 0.2994321168122663]",113.0,380.0,83.0,159.0,183.75
Burr_III,156,0.3957231425645671,0.6785274454609428,4.791446285129134,18.24278569650322,"[3.872315770716418e-13, 0.29529618143894426]",162.0,154.0,117.0,309.0,185.5
LogNormal,198,0.3919755180034411,0.7752750130958617,4.783951036006882,18.318297829374895,"[5.875458677469582, 2.613527988862193e-12]",160.0,8.0,115.0,467.0,187.5
Burr_III,170,0.3702340130983687,0.6172839506172839,4.740468026196737,18.180082929152647,"[4.74336528590973e-14, 0.2983826675537797]",105.0,433.0,77.0,186.0,200.25
LogNormal,191,0.3610492389747621,0.6381522668947819,4.722098477949524,18.25893593166433,"[5.89940300821412, 1.2876173110164114e-12]",84.0,346.0,62.0,341.0,208.25
LogNormal,164,0.405669161336388,0.7238209432454037,4.811338322672776,18.30636021562967,"[5.923453104802508, 2.6566788874554822e-12]",180.0,76.0,130.0,447.0,208.25
Burr_III,153,0.3896255967933718,0.6513424399434762,4.779251193586743,18.233511024073078,"[1.3148931402480273e-13, 0.2956791687843034]",153.0,294.0,110.0,283.0,210.0
Burr_III,195,0.3973010151285319,0.6418219461697722,4.794602030257064,18.211551009420393,"[3.3770757890847484e-13, 0.29688641847082]",168.0,314.0,121.0,241.0,211.0
LogNormal,152,0.4064785581030196,0.6758012820512821,4.812957116206039,18.268189472848174,"[5.977855394213038, 4.348430210192515e-12]",185.0,168.0,134.0,366.0,213.25
LogNormal,141,0.4205032284374315,0.7317877094972066,4.841006456874863,18.30593815357462,"[5.9363462245931515, 9.120609825299138e-13]",200.0,63.0,147.0,446.0,214.0
Burr_III,166,0.38828337655947215,0.6325318303462817,4.776566753118944,18.219119233102354,"[8.76864068349469e-14, 0.29645079010666603]",145.0,368.0,105.0,251.0,217.25
LogNormal,155,0.4061126285445032,0.6676070528967255,4.812225257089007,18.264538615402234,"[5.981956513808557, 5.285644974639497e-12]",181.0,211.0,131.0,348.0,217.75
LogNormal,180,0.3518978016206011,0.6098958333333333,4.703795603241202,18.243431347346434,"[5.90517677172381, 1.2227361836483126e-12]",64.0,448.0,45.0,315.0,218.0
LogNormal,151,0.40122838676022077,0.6608096468561585,4.802456773520442,18.259632764912237,"[5.986429673962415, 4.097286112167721e-12]",176.0,229.0,127.0,343.0,218.75
LogNormal,147,0.4158726053207387,0.6614718738393853,4.831745210641477,18.245718736739263,"[5.990032580759514, 7.653146463043778e-12]",195.0,222.0,143.0,320.0,220.0
LogNormal,144,0.39616492229664824,0.6531092656771073,4.792329844593296,18.255325432719783,"[5.991922645618744, 5.589103962514323e-12]",165.0,264.0,119.0,336.0,221.0
LogNormal,145,0.4242603143866894,0.7089567966280296,4.848520628773379,18.310547459312506,"[5.939287422139966, 4.841984101022807e-12]",206.0,95.0,152.0,455.0,227.0
Burr_III,167,0.37116838226715465,0.587594675749563,4.7423367645343095,18.18586747882433,"[4.2833289667439397e-13, 0.2980235276971979]",109.0,519.0,80.0,205.0,228.25
LogNormal,194,0.39643739480002754,0.6827272727272728,4.792874789600055,18.32846730085325,"[5.875311925876159, 1.4711669557189579e-12]",166.0,147.0,120.0,480.0,228.25
Burr_III,149,0.39126183368722994,0.6325185185185185,4.78252366737446,18.240670768277933,"[7.403667629543356e-14, 0.29532855485593573]",154.0,369.0,111.0,298.0,233.0
Burr_III,146,0.40211456816772195,0.6521045918367346,4.804229136335444,18.265286739814165,"[7.726094234199921e-14, 0.2942802350599359]",177.0,280.0,128.0,351.0,234.0
LogNormal,157,0.4129004787179361,0.6603301886792452,4.825800957435872,18.276165947353412,"[5.973689993794041, 4.425958178945698e-12]",192.0,236.0,140.0,377.0,236.25
Burr_III,148,0.4062541542022092,0.6522207646176911,4.812508308404419,18.271626047521554,"[5.746414394155715e-14, 0.2940247800825514]",183.0,273.0,133.0,369.0,239.5
LogNormal,156,0.42586414899657166,0.6785274454609428,4.8517282979931435,18.30306770936723,"[5.947792640365913, 4.6114060923234325e-12]",208.0,154.0,154.0,443.0,239.75
Burr_III,142,0.3827786143817917,0.6020692399522484,4.7655572287635835,18.23048892546334,"[6.704393630881072e-12, 0.2956462475675692]",130.0,459.0,94.0,278.0,240.25
Burr_XII,142,0.38277863268105305,0.6020692399522484,4.765557265362106,18.230488962061862,"[6.760390745732652e-14, 2.4321217738956364]",131.0,459.0,95.0,279.0,241.0
Burr_III,135,0.3982735312050633,0.6413326392503904,4.796547062410126,18.267275864617904,"[1.3290281990272726e-12, 0.29412787038007643]",171.0,323.0,123.0,363.0,245.0
LogNormal,190,0.4112192363420806,0.6383207028368318,4.822438472684161,18.243347849181216,"[6.001080812633485, 4.281934288164292e-12]",190.0,339.0,138.0,314.0,245.25
Burr_III,173,0.40117068292168373,0.6246843434343435,4.802341365843367,18.2380327756332,"[1.15416929350122e-12, 0.29555246445280653]",173.0,399.0,125.0,287.0,246.0
LogNormal,150,0.4214371202033998,0.6677950913526162,4.8428742404067995,18.300050231798597,"[5.9515844893650645, 4.532330658090029e-12]",202.0,205.0,149.0,436.0,248.0
Burr_III,196,0.37999823664384014,0.5685950413223141,4.75999647328768,18.174962309006418,"[4.452561887375263e-13, 0.2989732231980446]",127.0,601.0,92.0,176.0,249.0
LogNormal,195,0.4263057665931336,0.6418219461697722,4.852611533186267,18.269560512349596,"[5.9718561378512485, 4.004892631590389e-12]",209.0,314.0,155.0,367.0,261.25
LogNormal,143,0.4211634342704926,0.6291650073012081,4.842326868540985,18.261587032443558,"[6.009825942305622, 6.871356264079148e-12]",201.0,380.0,148.0,345.0,268.5
LogNormal,170,0.4093665035706913,0.6171553497942386,4.8187330071413825,18.258347910097292,"[5.993712888331509, 4.105204287365643e-12]",186.0,434.0,135.0,340.0,273.75
LogNormal,153,0.42879199483811814,0.6513424399434762,4.857583989676236,18.31184382016257,"[5.944229029549047, 3.526859248110979e-12]",217.0,294.0,161.0,457.0,282.25
Burr_III,136,0.4448000940055386,0.6567198177676538,4.8896001880110775,18.316764198854333,"[3.2241633980507576e-13, 0.2914309660923712]",242.0,257.0,181.0,462.0,285.5
LogNormal,166,0.4254734455820821,0.6324710080285458,4.850946891164164,18.293499371147572,"[5.9592147214689, 3.8511346440587355e-12]",207.0,370.0,153.0,421.0,287.75
Burr_III,133,0.4513863456775374,0.6746093750000001,4.902772691355075,18.375430134020892,"[2.1690313951404243e-13, 0.2901247712040391]",258.0,175.0,193.0,527.0,288.25
Burr_III,137,0.4438508022569201,0.6570030120481928,4.88770160451384,18.35649990464123,"[9.805230443683178e-13, 0.2907455793388205]",240.0,250.0,179.0,507.0,294.0
Burr_III,130,0.45042344444378396,0.6600069342116667,4.900846888887568,18.335883634187102,"[1.0551803859079093e-14, 0.2907404191645327]",254.0,243.0,191.0,488.0,294.0
LogNormal,146,0.44078947984180317,0.6521781789638932,4.8815789596836066,18.342636563162326,"[5.921137900326012, 3.778839879500013e-12]",237.0,274.0,177.0,497.0,296.25
Burr_III,178,0.40975497714899417,0.5844114460518768,4.819509954297988,18.250286149030952,"[8.394553255943376e-13, 0.2949073599763116]",187.0,544.0,136.0,326.0,298.25
LogNormal,148,0.44510774585032187,0.6520802098950526,4.890215491700644,18.34933323081778,"[5.914582946393683, 3.4611432509099885e-12]",246.0,281.0,184.0,499.0,302.5
Burr_III,131,0.4303750250630736,0.5949009051186017,4.860750050126147,18.252767267887954,"[3.239512432126244e-13, 0.2939102379480666]",227.0,490.0,168.0,332.0,304.25
LogNormal,149,0.43024816044776776,0.6325925925925926,4.860496320895535,18.31864342179901,"[5.941190883728579, 3.491599011936531e-12]",225.0,362.0,167.0,468.0,305.5
LogNormal,167,0.41422835582103684,0.587594675749563,4.828456711642073,18.271987425932096,"[5.982333155551165, 3.396503393461241e-12]",194.0,519.0,142.0,370.0,306.25
Burr_III,134,0.4455982327233812,0.6513815402704292,4.891196465446763,18.362889820361925,"[1.3673965466027971e-13, 0.2905633005027706]",248.0,287.0,186.0,510.0,307.75
LogNormal,135,0.44109208192439764,0.6413326392503904,4.8821841638487955,18.35291296605657,"[5.920289900797097, 3.0206954548130074e-12]",238.0,323.0,178.0,503.0,310.5
Burr_III,171,0.41834978082883745,0.5847077715700377,4.8366995616576745,18.274353680142806,"[1.444240932166184e-13, 0.2937844602312576]",197.0,541.0,145.0,371.0,313.5
Gamma,181,0.48444331375573957,0.7202847544392896,4.968886627511479,18.4530770190021,"[1.0840976071216801e-07, 0.020697105266159248]",337.0,83.0,255.0,590.0,316.25
LogNormal,196,0.41678066112814843,0.5685950413223141,4.833561322256297,18.248527157975037,"[6.006968901441627, 3.1885281190451915e-12]",196.0,601.0,144.0,325.0,316.5
Weibull,181,0.48466964143188407,0.7202847544392896,4.969339282863768,18.45352967435439,"[1.2809168601558383, 0.04925629941483877]",339.0,83.0,256.0,591.0,317.25
LogNormal,173,0.43827096519483044,0.6246843434343435,4.876541930389661,18.312233340179493,"[5.941512647187883, 3.2289265592700585e-12]",235.0,399.0,175.0,460.0,317.25
Logistic,181,0.4848068246437932,0.7202847544392896,4.969613649287586,18.45380404077821,"[5.5969726540326225e-05, 0.09634595607476501]",340.0,83.0,257.0,592.0,318.0
LogNormal,136,0.4678775865242471,0.6567198177676538,4.935755173048494,18.36291918389175,"[5.883371056697576, 4.252441890334319e-12]",290.0,257.0,217.0,511.0,318.75
Burr_III,140,0.42369385895648926,0.6180434782608696,4.847387717912978,18.356340330481313,"[4.65049695545436e-12, 0.2910246819879414]",203.0,417.0,150.0,505.0,318.75
Gamma,51,0.45946557147832123,0.5660856935366739,4.918931142956643,18.190305313884693,"[2.858612996439632e-09, 0.01428854990405149]",268.0,618.0,201.0,208.0,323.75
Logistic,51,0.4597386719155737,0.5660856935366739,4.919477343831147,18.1908515147592,"[4.374485304710768e-09, 0.06242527900182589]",269.0,618.0,202.0,211.0,325.0
Weibull,51,0.4612127720665218,0.5660856935366739,4.922425544133043,18.193799715061097,"[1.6529840873555666, 0.005717963300754064]",272.0,618.0,203.0,214.0,326.75
Burr_III,172,0.364522489985945,0.5302228293349269,4.72904497997189,18.16571798487345,"[7.480744390330633e-12, 0.29916100670758417]",93.0,988.0,69.0,157.0,326.75
Burr_III,51,0.4612213113066899,0.5660856935366739,4.92244262261338,18.193816793541433,"[0.014388021023062787, 0.3063462877543614]",273.0,618.0,204.0,215.0,327.5
Burr_XII,51,0.46122324155558647,0.5660856935366739,4.922446483111173,18.193820654039225,"[0.007784811588262082, 2.3862646553465083]",274.0,618.0,205.0,216.0,328.25
LogNormal,130,0.4758881769546185,0.6587934471699749,4.951776353909237,18.386813099208773,"[5.8676291254117, 3.6026876163736586e-12]",307.0,244.0,230.0,533.0,328.5
LogNormal,51,0.46225733613001774,0.5660856935366739,4.9245146722600355,18.195888843188087,"[5.732302862665664, 6.845661384449642e-16]",275.0,618.0,206.0,224.0,330.75
LogNormal,137,0.475581202396142,0.6570030120481928,4.951162404792284,18.419960704919674,"[5.872361430953506, 2.784487373159968e-12]",306.0,250.0,229.0,559.0,336.0
LogNormal,142,0.43225974096458075,0.6020692399522484,4.864519481929161,18.32945117862892,"[5.940652385268204, 3.605789930945942e-12]",233.0,459.0,173.0,481.0,336.5
Burr_XII,5,0.4459672497973579,0.5389217758985201,4.891934499594716,18.04059326516881,"[0.06478996611327349, 1.9198534955022615]",250.0,841.0,187.0,72.0,337.5
Burr_III,5,0.44596859037577324,0.5389217758985201,4.891937180751547,18.04059594632564,"[0.10065333285516215, 0.4426208251190015]",251.0,841.0,188.0,73.0,338.25
Burr_III,126,0.4710263549374079,0.6439532123107213,4.942052709874816,18.38232078070067,"[9.724195461800478e-15, 0.2887478478234909]",294.0,311.0,220.0,531.0,339.0
Logistic,5,0.44597676201342396,0.5389217758985201,4.891953524026848,18.040612289600944,"[1.0556940422856198e-05, 0.08859572114108723]",252.0,841.0,189.0,74.0,339.0
LogNormal,5,0.44968374361163965,0.5389217758985201,4.899367487223279,18.048026252797374,"[5.8415974939104, 2.7658135473664247e-11]",253.0,841.0,190.0,75.0,339.75
Burr_III,20,0.4675335283414311,0.5429634581105168,4.935067056682862,18.111860957528002,"[7.949033542594305e-16, 0.29010387043399655]",284.0,771.0,213.0,102.0,342.5
LogNormal,133,0.4872638444798428,0.6746093750000001,4.974527688959686,18.447185131625503,"[5.851385378249426, 3.4652326462854434e-12]",353.0,175.0,267.0,582.0,344.25
LogNormal,50,0.47775597890156,0.5842000951323926,4.95551195780312,18.25090195676391,"[5.6279539301394355, 3.6676516229197635e-11]",311.0,551.0,234.0,329.0,356.25
Gamma,50,0.4783026130625795,0.5842000951323926,4.956605226125159,18.25199522508595,"[2.535728616727756e-09, 0.01398025213958102]",312.0,551.0,235.0,330.0,357.0
Logistic,50,0.4788481854836231,0.5842000951323926,4.957696370967247,18.253086369928035,"[2.9782415201561535e-09, 0.06194716065598516]",314.0,551.0,237.0,335.0,359.25
LogNormal,178,0.44499333747501396,0.5844114460518768,4.889986674950028,18.32076286968299,"[5.938894874512877, 2.6468834558707925e-12]",245.0,544.0,183.0,475.0,361.75
Weibull,50,0.48047372308104785,0.5842000951323926,4.960947446162096,18.256337445122885,"[1.6550238704251954, 0.006859416199211467]",323.0,551.0,243.0,337.0,363.5
Burr_III,50,0.48048515463105174,0.5842000951323926,4.960970309262104,18.25636030822289,"[0.017337260756310903, 0.3056414088930162]",326.0,551.0,245.0,338.0,365.0
Burr_XII,50,0.4804877907404267,0.5842000951323926,4.960975581480853,18.256365580441642,"[0.009377513293289631, 2.3892667710385926]",327.0,551.0,246.0,339.0,365.75
Burr_III,127,0.4677856598918299,0.5749808331203681,4.9355713197836595,18.29317473300896,"[1.2706007965134308e-12, 0.28934297100016637]",288.0,563.0,215.0,415.0,370.25
LogNormal,134,0.4868806753165308,0.6513815402704292,4.973761350633062,18.445454705548226,"[5.855999621059208, 2.6416820152075395e-12]",351.0,287.0,265.0,579.0,370.5
LogNormal,131,0.4690270994384758,0.5949009051186017,4.9380541988769515,18.33007141663876,"[5.918797606257917, 3.2931417507263438e-12]",292.0,490.0,219.0,482.0,370.75
Burr_III,23,0.4721173789131769,0.5381017381017381,4.9442347578263535,18.12883608563244,"[2.5209530160018435e-13, 0.2888524816137599]",296.0,861.0,222.0,115.0,373.5
LogNormal,140,0.468022249088947,0.6180434782608696,4.936044498177894,18.444997110746225,"[5.859678324736128, 1.8317665968974915e-12]",291.0,417.0,218.0,578.0,376.0
LogNormal,171,0.45668533055603405,0.5847579538991668,4.913370661112068,18.3510247795972,"[5.913795961310164, 2.742616515311853e-12]",267.0,535.0,200.0,502.0,376.0
Burr_III,47,0.4816299818915711,0.5596861398805506,4.963259963783142,18.22323200156586,"[1.1433134628790538e-15, 0.2867883562930972]",333.0,666.0,252.0,258.0,377.25
Burr_III,139,0.43089835722689823,0.5688728913720855,4.861796714453797,18.37138024185386,"[6.435927300869642e-12, 0.29064465574426074]",230.0,588.0,171.0,522.0,377.75
Burr_III,124,0.48830400240559935,0.638832595975453,4.976608004811199,18.419486616063164,"[3.7842136863768246e-13, 0.2871822790709008]",356.0,330.0,269.0,558.0,378.25
Burr_XII,4,0.477057619765537,0.5354676759094771,4.954115239531074,18.103907042620126,"[0.0698763842027654, 1.912854071688133]",308.0,921.0,231.0,90.0,387.5
Burr_III,4,0.477058734871303,0.5354676759094771,4.954117469742606,18.103909272831658,"[0.1082956470287093, 0.4451688461560203]",309.0,921.0,232.0,91.0,388.25
Logistic,4,0.47706516185882497,0.5354676759094771,4.95413032371765,18.1039221268067,"[2.7432997267314408e-05, 0.0958264347773546]",310.0,921.0,233.0,92.0,389.0
Gamma,197,0.5194293312586121,0.7702136573104315,5.0388586625172245,18.514084736134926,"[1.1965858097756328e-08, 0.016860560955201248]",521.0,15.0,393.0,631.0,390.0
Weibull,197,0.5199456850690619,0.7702136573104315,5.039891370138124,18.515117443755827,"[1.3566978892811759, 0.039227391275122835]",523.0,15.0,394.0,632.0,391.0
Logistic,197,0.5201519243159026,0.7702136573104315,5.0403038486318055,18.515529922249506,"[1.0514801281413615e-06, 0.07669738389701375]",526.0,15.0,396.0,633.0,392.5
LogNormal,126,0.4961721297387442,0.6467326790005501,4.9923442594774885,18.432612330303343,"[5.834058270423652, 3.3053074462465936e-12]",400.0,305.0,301.0,575.0,395.25
Gamma,192,0.4865735349488282,0.6233386496544392,4.9731470698976565,18.45221991501701,"[2.2361467009906823e-07, 0.022266616417171797]",341.0,408.0,258.0,587.0,398.5
Gamma,52,0.48981865095918886,0.5604169475637396,4.979637301918378,18.24389276093505,"[3.6961484489231236e-09, 0.01412871904987636]",357.0,649.0,270.0,318.0,398.5
Burr_XII,46,0.49654700164633664,0.561941897249029,4.993094003292673,18.212274084657082,"[1.3510245713179039e-14, 2.4887980864341688]",408.0,631.0,308.0,248.0,398.75
Logistic,52,0.49009205238267817,0.5604169475637396,4.980184104765357,18.24443956378203,"[4.3944358852484385e-09, 0.0633953671822448]",358.0,649.0,271.0,319.0,399.25
Burr_III,46,0.4965470021370394,0.561941897249029,4.993094004274079,18.212274085638487,"[7.631327632999758e-12, 0.28306111794296124]",409.0,631.0,309.0,249.0,399.5
Logistic,32,0.42987684922597236,0.5221003126031059,4.859753698451945,18.059510814521637,"[5.285002978889748e-09, 0.0612370609453103]",218.0,1142.0,162.0,76.0,399.5
Gamma,32,0.43007355863256813,0.5221003126031059,4.860147117265136,18.059904233334827,"[2.972492620384889e-09, 0.0147889408497835]",219.0,1142.0,163.0,77.0,400.25
Weibull,52,0.4907956602231175,0.5604169475637396,4.981591320446235,18.24584677946291,"[1.6592287576954754, 0.007214801483779767]",361.0,649.0,272.0,321.0,400.75
LogNormal,4,0.48093881221435225,0.5354676759094771,4.961877624428705,18.111669427517757,"[5.763079863295056, 4.7469250645474066e-11]",332.0,921.0,251.0,101.0,401.25
Weibull,32,0.43018251469567836,0.5221003126031059,4.860365029391357,18.060122145461047,"[1.5694441705281779, 0.012901504087068692]",222.0,1142.0,164.0,78.0,401.5
Burr_III,52,0.490803829070633,0.5604169475637396,4.981607658141266,18.24586311715794,"[0.018234644508789352, 0.30415197092998925]",362.0,649.0,273.0,322.0,401.5
