id1,text1,id2,text2,text_similarity_score,entity_similarity_score,date_difference,pair_id,label,confidence,needs_human_review,evaluator_verdict,final_label
nifty_810,Capstone Mining to Attend Upcoming Investor Conferences,nifty_1008,Capstone Mining to Attend Upcoming Investor Conferences,1.0000006,1.0,366,d55bfe4b6fe5aa226cf612c51191568f,True,5.0,False,,True
nifty_31,Cerner to Webcast Investment Community Meeting,nifty_619,Cerner to Webcast Investment Community Meeting,1.0000005,1.0,1090,e71982bfc586bbed32ec78115cb2a652,True,5.0,False,,True
nifty_134,Diebold to Webcast Investment Community Conference,nifty_412,Diebold to Webcast Investment Community Conference,1.0000005,1.0,511,1216fb4e900c7af2d4845d7f8010f589,True,5.0,False,,True
nifty_170,Hologic to Participate in Three Investor Conferences,nifty_216,Hologic To Participate In Three Investor Conferences,1.0000005,1.0,89,5e0087903bcf4103021e9febe095b9f6,True,5.0,False,,True
nifty_217,EA to Present at Goldman Sachs Technology and Internet Conference,nifty_609,EA to Present at Goldman Sachs Technology and Internet Conference,1.0000005,1.0,729,15c12ee283c6b6b96556478ff6aec8d0,True,5.0,False,,True
nifty_328,"FBL Financial Group to Present at Keefe, Bruyette & Woods Insurance Conference",nifty_916,"FBL Financial Group to Present at Keefe, Bruyette & Woods Insurance Conference",1.0000005,1.0,1094,e4387c33b819ca55997bf905f93c1824,True,5.0,False,,True
nifty_376,Frontier Communications Corporation to Participate in Investor Conference,nifty_655,Frontier Communications Corporation to Participate in Investor Conference,1.0000005,1.0,526,21ef24b636aab3b2b5a15ecdf8a3f7a8,True,5.0,False,,True
nifty_376,Frontier Communications Corporation to Participate in Investor Conference,nifty_820,Frontier Communications Corporation to Participate in Investor Conference,1.0000005,1.0,835,21ef24b636aab3b2b5a15ecdf8a3f7a8,True,5.0,False,,True
nifty_476,Onyx Pharmaceuticals to Present at Upcoming Investor Conferences,nifty_608,Onyx Pharmaceuticals to Present at Upcoming Investor Conferences,1.0000005,1.0,252,2970fdc17cec48bf41cdf4800695b1d7,True,5.0,False,,True
nifty_529,Orexigen Therapeutics Announces Presentations at Upcoming Investor Conferences,nifty_565,Orexigen Therapeutics Announces Presentations at Upcoming Investor Conferences,1.0000005,1.0,65,2b0d9fc07064e4fd0067fbb24cdcb58e,True,5.0,False,,True
nifty_619,Cerner to Webcast Investment Community Meeting,nifty_810,Cerner to Webcast Investment Community Meeting,1.0000005,1.0,357,e71982bfc586bbed32ec78115cb2a652,True,5.0,False,,True
nifty_655,Skyworks to Present at Upcoming Investor Technology Conferences,nifty_767,Skyworks to Present at Upcoming Investor Technology Conferences,1.0000005,1.0,203,4e2798b18a3f663c9c3b1efd19b176c8,True,5.0,False,,True
nifty_655,Frontier Communications Corporation to Participate in Investor Conference,nifty_709,Frontier Communications Corporation to Participate in Investor Conference,1.0000005,1.0,99,21ef24b636aab3b2b5a15ecdf8a3f7a8,True,5.0,False,,True
nifty_655,Frontier Communications Corporation to Participate in Investor Conference,nifty_773,Frontier Communications Corporation to Participate in Investor Conference,1.0000005,1.0,217,21ef24b636aab3b2b5a15ecdf8a3f7a8,True,5.0,False,,True
nifty_709,Frontier Communications Corporation to Participate in Investor Conference,nifty_820,Frontier Communications Corporation to Participate in Investor Conference,1.0000005,1.0,210,21ef24b636aab3b2b5a15ecdf8a3f7a8,True,5.0,False,,True
nifty_767,Skyworks to Present at Upcoming Investor Technology Conferences,nifty_966,Skyworks to Present at Upcoming Investor Technology Conferences,1.0000005,1.0,370,4e2798b18a3f663c9c3b1efd19b176c8,True,5.0,False,,True
nifty_773,Frontier Communications Corporation to Participate in Investor Conference,nifty_820,Frontier Communications Corporation to Participate in Investor Conference,1.0000005,1.0,92,21ef24b636aab3b2b5a15ecdf8a3f7a8,True,5.0,False,,True
nifty_806,Entegris to Present at Investor Conference,nifty_906,Entegris to Present at Investor Conference,1.0000005,1.0,182,f52d4f7383cd54b92a010b9d927f57d6,True,5.0,False,,True
nifty_806,Achillion to Present at Two Upcoming Investor Conferences,nifty_873,Achillion to Present at Two Upcoming Investor Conferences,1.0000005,1.0,121,c56e53491fed0976a7442b514f874b5b,True,5.0,False,,True
nifty_812,Atlantic Tele-Network to Speak at Raymond James & Associates' Annual Institutional Investors Conference,nifty_1008,Atlantic Tele-Network to Speak at Raymond James & Associates' Annual Institutional Investors Conference,1.0000005,1.0,364,d9999d4d93aadc8665db6f0047317309,True,5.0,False,,True
nifty_814,"Time Warner Chairman & CEO Jeff Bewkes to Participate in the Deutsche Bank Media, Internet & Telecom Conference",nifty_1012,"Time Warner Chairman & CEO Jeff Bewkes to Participate in the Deutsche Bank Media, Internet & Telecom Conference",1.0000005,1.0,366,80d99fcd7c22e9f0282ab36a1a8237b3,True,5.0,False,,True
nifty_903,Skyworks to Present at Upcoming Investor Technology Conferences,nifty_1101,Skyworks to Present at Upcoming Investor Technology Conferences,1.0000005,1.0,366,4e2798b18a3f663c9c3b1efd19b176c8,True,5.0,False,,True
nifty_932,"MFA Financial, Inc. to Participate in JMP Financial Services & Real Estate Conference",nifty_1124,"MFA Financial, Inc. to Participate in JMP Financial Services & Real Estate Conference",1.0000005,1.0,357,617ddc8b186c15b6677fc1ea2512c17a,True,5.0,False,,True
nifty_31,Cerner to Webcast Investment Community Meeting,nifty_810,Cerner to Webcast Investment Community Meeting,1.0000004,1.0,1447,e71982bfc586bbed32ec78115cb2a652,True,5.0,False,,True
nifty_31,3M to Participate in Upcoming Investor Conference,nifty_165,3M to Participate in Upcoming Investor Conference,1.0000004,1.0,243,15634b39dd9cf600719b7611f1090911,True,5.0,False,,True
nifty_79,The Cheesecake Factory to Present at Investment Conferences,nifty_1008,The Cheesecake Factory to Present at Investment Conferences,1.0000004,1.0,1724,84ed2c16200d701bce4fabae5f91bb4a,True,5.0,False,,True
nifty_99,Tidewater Announces Annual Stockholders` Meeting Webcast,nifty_500,Tidewater Announces Annual Stockholders` Meeting Webcast,1.0000004,1.0,736,377e6edb3fad7566801badfe4bb3d928,True,5.0,False,,True
nifty_134,"NAPCO Security Technologies, Inc. to Present at the Rodman & Renshaw Annual Global Investment Conference",nifty_333,"NAPCO Security Technologies, Inc. to Present at the Rodman & Renshaw Annual Global Investment Conference",1.0000004,1.0,364,e9c1afc7638c467284bd4502df1dfd8a,True,5.0,False,,True
nifty_170,DexCom to Present at Upcoming Investor Conferences,nifty_367,DexCom To Present at Upcoming Investor Conferences,1.0000004,1.0,362,81e53ea399529f90724bb199b97d7006,True,5.0,False,,True
nifty_184,OSI Systems to Present at the Imperial Capital Security Investor Conference,nifty_973,OSI Systems to Present at the Imperial Capital Security Investor Conference,1.0000004,1.0,1463,e0f749ae63c5eec1c2b19de60a71cf5b,True,5.0,False,,True
nifty_216,RenaissanceRe to Participate in the Bank of America Merrill Lynch Insurance Investor Conference,nifty_417,RenaissanceRe to Participate in the Bank of America Merrill Lynch Insurance Investor Conference,1.0000004,1.0,367,8b660eee392034d90d8e24e0a3c439c7,True,5.0,False,,True
nifty_218,IDT Executives to Present at Upcoming Investor Conferences,nifty_318,IDT Executives to Present at Upcoming Investor Conferences,1.0000004,1.0,182,41cd21908dbc911698f7665338675399,True,5.0,False,,True
nifty_218,Rigel Announces Participation at Two Investor Conferences,nifty_478,Rigel Announces Participation at Two Investor Conferences,1.0000004,1.0,477,73074618f569147851c8557aff3bed7f,True,5.0,False,,True
nifty_227,The Cheesecake Factory to Present at Investment Conferences,nifty_476,The Cheesecake Factory to Present at Investment Conferences,1.0000004,1.0,456,84ed2c16200d701bce4fabae5f91bb4a,True,5.0,False,,True
nifty_275,ValueClick to Present at Upcoming Investor Conferences,nifty_665,ValueClick to Present at Upcoming Investor Conferences,1.0000004,1.0,727,a070b05bf490bd7f8e6ba63fda7011dd,True,5.0,False,,True
nifty_476,Onyx Pharmaceuticals to Present at Upcoming Investor Conferences,nifty_529,Onyx Pharmaceuticals To Present At Upcoming Investor Conferences,1.0000004,1.0,98,1255e5b9b3971854a07489e3e5ebc7c8,True,5.0,False,,True
nifty_529,Curis to Present at Upcoming Investor Conferences,nifty_573,Curis to Present at Upcoming Investor Conferences,1.0000004,1.0,84,d904f7e17366fe3c6ea8964f476377d7,True,5.0,False,,True
nifty_529,Onyx Pharmaceuticals To Present At Upcoming Investor Conferences,nifty_563, Onyx Pharmaceuticals to Present at Upcoming Investor Conferences,1.0000004,1.0,63,4ac22f146bc3800a80683936b878a81f,True,5.0,False,,True
nifty_529,Onyx Pharmaceuticals To Present At Upcoming Investor Conferences,nifty_608,Onyx Pharmaceuticals to Present at Upcoming Investor Conferences,1.0000004,1.0,154,4ac22f146bc3800a80683936b878a81f,True,5.0,False,,True
nifty_553, Woodward Schedules Investor and Analyst Conference,nifty_950,Woodward Schedules Investor and Analyst Conference,1.0000004,1.0,742,635605d577327187537ed7ad03b5d67f,True,5.0,False,,True
nifty_565,Momenta Pharmaceuticals to Webcast Presentations at Two Upcoming Investor Conferences,nifty_759,Momenta Pharmaceuticals to Webcast Presentations at Two Upcoming Investor Conferences,1.0000004,1.0,363,eda3501efd49a932c487468d6923883d,True,5.0,False,,True
nifty_612,Rackspace to Present at Investor Conferences in February and March,nifty_804,Rackspace to Present at Investor Conferences in February and March,1.0000004,1.0,358,d66fb4488de43ba3bf1a5a74e878c905,True,5.0,False,,True
nifty_655,Skyworks to Present at Upcoming Investor Technology Conferences,nifty_903,Skyworks to Present at Upcoming Investor Technology Conferences,1.0000004,1.0,461,4e2798b18a3f663c9c3b1efd19b176c8,True,5.0,False,,True
nifty_655,Skyworks to Present at Upcoming Investor Technology Conferences,nifty_966,Skyworks to Present at Upcoming Investor Technology Conferences,1.0000004,1.0,573,4e2798b18a3f663c9c3b1efd19b176c8,True,5.0,False,,True
nifty_655,Skyworks to Present at Upcoming Investor Technology Conferences,nifty_1101,Skyworks to Present at Upcoming Investor Technology Conferences,1.0000004,1.0,827,4e2798b18a3f663c9c3b1efd19b176c8,True,5.0,False,,True
nifty_655,Frontier Communications Corporation to Participate in Investor Conference,nifty_820,Frontier Communications Corporation to Participate in Investor Conference,1.0000004,1.0,309,21ef24b636aab3b2b5a15ecdf8a3f7a8,True,5.0,False,,True
nifty_709,Solazyme to Present at Two Upcoming Investor Conferences,nifty_905,Solazyme to Present at Two Upcoming Investor Conferences,1.0000004,1.0,364,c43d1878118b3ed7e7e75c480ef50bed,True,5.0,False,,True
nifty_727,Westamerica to Participate in RBC Capital Markets Financial Institutions Conference,nifty_923,Westamerica to Participate in RBC Capital Markets Financial Institutions Conference,1.0000004,1.0,364,fd73231ef7f6ffb9d151e2730498766a,True,5.0,False,,True
nifty_767,Skyworks to Present at Upcoming Investor Technology Conferences,nifty_903,Skyworks to Present at Upcoming Investor Technology Conferences,1.0000004,1.0,258,4e2798b18a3f663c9c3b1efd19b176c8,True,5.0,False,,True
nifty_806,Hercules Offshore to Present at Upcoming Investor Conferences,nifty_966,Hercules Offshore to Present at Upcoming Investor Conferences,1.0000004,1.0,288,e0263b07425c25b274f74653594fef91,True,5.0,False,,True
nifty_810,Two Harbors Investment Corp. To Webcast Analyst & Investor Day,nifty_1024,Two Harbors Investment Corp. To Webcast Analyst & Investor Day,1.0000004,1.0,394,6b899867eff0c8bb2b90543abb4e2cc2,True,5.0,False,,True
nifty_814,Immersion to Present at Upcoming Investor Conferences,nifty_850,Immersion to Present at Upcoming Investor Conferences,1.0000004,1.0,64,5caefb814ee1e4cc244b50551f176a48,True,5.0,False,,True
nifty_836,VIVUS to Present at Upcoming Investor Conference,nifty_874,VIVUS to Present at Upcoming Investor Conference,1.0000004,1.0,70,c0f2bc783374d92870a18cf648bb2ffa,True,5.0,False,,True
nifty_903,Skyworks to Present at Upcoming Investor Technology Conferences,nifty_966,Skyworks to Present at Upcoming Investor Technology Conferences,1.0000004,1.0,112,4e2798b18a3f663c9c3b1efd19b176c8,True,5.0,False,,True
nifty_905,MEDIA ALERT: Equinix to Present at Upcoming Investor Conferences,nifty_1012,MEDIA ALERT: Equinix to Present at Upcoming Investor Conferences,1.0000004,1.0,203,5efec7dc02988bea3c0cc5c1f0b2e0dc,True,5.0,False,,True
nifty_905,MEDIA ALERT: Equinix to Present at Upcoming Investor Conferences,nifty_1101,MEDIA ALERT: Equinix to Present at Upcoming Investor Conferences,1.0000004,1.0,364,5efec7dc02988bea3c0cc5c1f0b2e0dc,True,5.0,False,,True
nifty_966,Skyworks to Present at Upcoming Investor Technology Conferences,nifty_1101,Skyworks to Present at Upcoming Investor Technology Conferences,1.0000004,1.0,254,4e2798b18a3f663c9c3b1efd19b176c8,True,5.0,False,,True
nifty_2,AHF Blasts Merck on AIDS Drug Pricing During Investor Conference Protest in S.F.,nifty_3,AHF Blasts Merck on AIDS Drug Pricing During Investor Conference Protest in S.F.,1.0000002,1.0,1,387ac7d254983f0ea7fbd0dddf96ae15,True,5.0,False,,True
nifty_32,Unisys to Present at Jefferies Global Technology Conference,nifty_268,Unisys to Present at Jefferies Global Technology Conference,1.0000002,1.0,429,1807d353774efcfa6e14e86ccace419c,True,5.0,False,,True
nifty_79,Colony Financial to Present at Two Upcoming Conferences,nifty_275,Colony Financial to Present at Two Upcoming Conferences,1.0000002,1.0,357,6091be7069e1a59ed78e5c24aa5bcbcd,True,5.0,False,,True
nifty_79,Ixia to Present at Upcoming Investor Conferences,nifty_214, Ixia to Present at Upcoming Investor Conferences,1.0000002,1.0,246,f6c9c1d1833bdb780b0d8e81151ad045,True,5.0,False,,True
nifty_79,The Cheesecake Factory to Present at Investment Conferences,nifty_227,The Cheesecake Factory to Present at Investment Conferences,1.0000002,1.0,272,84ed2c16200d701bce4fabae5f91bb4a,True,5.0,False,,True
nifty_79,The Cheesecake Factory to Present at Investment Conferences,nifty_476,The Cheesecake Factory to Present at Investment Conferences,1.0000002,1.0,728,84ed2c16200d701bce4fabae5f91bb4a,True,5.0,False,,True
nifty_122,Penn Virginia Corporation to Participate in Upcoming Investor Conferences,nifty_661,Penn Virginia Corporation to Participate in Upcoming Investor Conferences,1.0000002,1.0,1000,cd18ca20c1e10862fd70169f87319994,True,5.0,False,,True
nifty_139,Kimco Realty Corporation To Webcast Investor Day Presentation,nifty_774,Kimco Realty Corporation To Webcast Investor Day Presentation,1.0000002,1.0,1176,b5f4deefa933d34f550bd9b4641b57c7,True,5.0,False,,True
nifty_166,MAP Pharmaceuticals to Present at Upcoming Investor Conferences,nifty_332,MAP Pharmaceuticals to Present at Upcoming Investor Conferences,1.0000002,1.0,307,1a60cd6fbcb5531f5ff579c5a5a808d3,True,5.0,False,,True
nifty_166,MAP Pharmaceuticals to Present at Upcoming Investor Conferences,nifty_565,MAP Pharmaceuticals to Present at Upcoming Investor Conferences,1.0000002,1.0,736,1a60cd6fbcb5531f5ff579c5a5a808d3,True,5.0,False,,True
nifty_216,Idenix Pharmaceuticals to Present at Two Upcoming Investor Conferences,nifty_332,Idenix Pharmaceuticals to Present at Two Upcoming Investor Conferences,1.0000002,1.0,211,2223d0691ffd18492a54b4fb420989f4,True,5.0,False,,True
nifty_219,Applied Materials to Present at Upcoming Investor Conferences,nifty_758,Applied Materials to Present at Upcoming Investor Conferences,1.0000002,1.0,999,38b85f8df7c591fdb0b8eade56403ce9,True,5.0,False,,True
nifty_219,Swift Transportation Company to Participate in Two Upcoming Investment Conferences,nifty_992,Swift Transportation Company to Participate in Two Upcoming Investment Conferences,1.0000002,1.0,1441,78cc7f38428949d798b1c28c399edb3b,True,5.0,False,,True
nifty_227,Stryker to Present at Investor Conference,nifty_665,Stryker to Present at Investor Conference,1.0000002,1.0,812,83d1c109a8452f75419f495ecc77e38c,True,5.0,False,,True
nifty_227,FBL Financial Group to Present at Raymond James Institutional Investors Conference,nifty_619,FBL Financial Group to Present at Raymond James Institutional Investors Conference,1.0000002,1.0,729,805e9269d6955d82d6458b7ee6f48be6,True,5.0,False,,True
nifty_227,The Cheesecake Factory to Present at Investment Conferences,nifty_1008,The Cheesecake Factory to Present at Investment Conferences,1.0000002,1.0,1452,84ed2c16200d701bce4fabae5f91bb4a,True,5.0,False,,True
nifty_234,Medco Executives to Present at Upcoming Investor Conferences,nifty_276,Medco Executives to Present at Upcoming Investor Conferences,1.0000002,1.0,76,3d241df4600cefedc9bbf50c6d0dbfbb,True,5.0,False,,True
nifty_275,Incyte to Present at Upcoming Investor Conferences,nifty_810,Incyte to Present at Upcoming Investor Conferences,1.0000002,1.0,1001,aa1308bf6c10bd937f799359506566b9,True,5.0,False,,True
nifty_275,Incyte to Present at Upcoming Investor Conferences,nifty_861,Incyte to Present at Upcoming Investor Conferences,1.0000002,1.0,1092,aa1308bf6c10bd937f799359506566b9,True,5.0,False,,True
nifty_275,Incyte to Present at Upcoming Investor Conferences,nifty_1007,Incyte to Present at Upcoming Investor Conferences,1.0000002,1.0,1366,aa1308bf6c10bd937f799359506566b9,True,5.0,False,,True
nifty_328,eMagin to Present at the Rodman & Renshaw Annual Global Investment Conference,nifty_525,eMagin to Present at the Rodman & Renshaw Annual Global Investment Conference,1.0000002,1.0,364,f3f9a78a7ebd725f90cd70879660686f,True,5.0,False,,True
nifty_332,FirstMerit Corporation to Present at Barclays Capital Financial Services Conference,nifty_529,FirstMerit Corporation to Present at Barclays Capital Financial Services Conference,1.0000002,1.0,364,f10a6510c9262b4d6dd8a4dbb4d4538b,True,5.0,False,,True
nifty_332,Idenix Pharmaceuticals to Present at Two Upcoming Investor Conferences,nifty_608,Idenix Pharmaceuticals to Present at Two Upcoming Investor Conferences,1.0000002,1.0,518,2223d0691ffd18492a54b4fb420989f4,True,5.0,False,,True
nifty_332,MAP Pharmaceuticals to Present at Upcoming Investor Conferences,nifty_565,MAP Pharmaceuticals to Present at Upcoming Investor Conferences,1.0000002,1.0,429,1a60cd6fbcb5531f5ff579c5a5a808d3,True,5.0,False,,True
nifty_381,Belden to Host Investor and Analyst Meeting Today in Boston,nifty_775,Belden to Host Investor and Analyst Meeting Today in Boston,1.0000002,1.0,735,c4bbdec88dca834c87a7dca55e0ef57a,True,5.0,False,,True
nifty_381,Semtech to Present at Investor Event,nifty_680,Semtech to Present at Investor Event,1.0000002,1.0,560,272e29fdc421e2d1f0daaee6111b6953,True,5.0,False,,True
nifty_381,Semtech to Present at Investor Event,nifty_779,Semtech to Present at Investor Event,1.0000002,1.0,742,272e29fdc421e2d1f0daaee6111b6953,True,5.0,False,,True
nifty_450,SM Energy Announces Participation in Upcoming Investor Conference,nifty_540,SM Energy Announces Participation in Upcoming Investor Conference,1.0000002,1.0,166,b6c35f15e11ec4fb1f7a3d775848150d,True,5.0,False,,True
nifty_450,SM Energy Announces Participation in Upcoming Investor Conference,nifty_644,SM Energy Announces Participation in Upcoming Investor Conference,1.0000002,1.0,365,b6c35f15e11ec4fb1f7a3d775848150d,True,5.0,False,,True
nifty_450,SM Energy Announces Participation in Upcoming Investor Conference,nifty_815,SM Energy Announces Participation in Upcoming Investor Conference,1.0000002,1.0,686,b6c35f15e11ec4fb1f7a3d775848150d,True,5.0,False,,True
nifty_470,Applied Materials to Present at Upcoming Investor Conference,nifty_966,Applied Materials to Present at Upcoming Investor Conference,1.0000002,1.0,923,88bc75cc2f5db06f4717d69909b2d35d,True,5.0,False,,True
nifty_474,Incyte to Present at Upcoming Investor Conferences,nifty_861,Incyte to Present at Upcoming Investor Conferences,1.0000002,1.0,727,aa1308bf6c10bd937f799359506566b9,True,5.0,False,,True
nifty_476,Onyx Pharmaceuticals to Present at Upcoming Investor Conferences,nifty_563, Onyx Pharmaceuticals to Present at Upcoming Investor Conferences,1.0000002,1.0,161,2970fdc17cec48bf41cdf4800695b1d7,True,5.0,False,,True
nifty_563, Onyx Pharmaceuticals to Present at Upcoming Investor Conferences,nifty_608,Onyx Pharmaceuticals to Present at Upcoming Investor Conferences,1.0000002,1.0,91,2970fdc17cec48bf41cdf4800695b1d7,True,5.0,False,,True
nifty_665,Stryker to Present at Investor Conference,nifty_814,Stryker to Present at Investor Conference,1.0000002,1.0,281,83d1c109a8452f75419f495ecc77e38c,True,5.0,False,,True
nifty_680,Semtech to Present at Investor Event,nifty_779,Semtech to Present at Investor Event,1.0000002,1.0,182,272e29fdc421e2d1f0daaee6111b6953,True,5.0,False,,True
nifty_748,"Resolute Energy Corporation to Issue Third Quarter 2013 Results, Hold Investor Conference Call on Tuesday November 5 at 4:30 pm EDT and Announces Participation in Upcoming Investor Conferences",nifty_758,"Resolute Energy Corporation to Issue Third Quarter 2013 Results, Hold Investor Conference Call on Tuesday November 5 at 4:30 pm EDT and Announces Participation in Upcoming Investor Conferences",1.0000002,1.0,19,5d96eaeb03564a7671518118efe922c0,True,5.0,False,,True
nifty_772,Hercules Offshore to Present at Upcoming Investor Conferences,nifty_806,Hercules Offshore to Present at Upcoming Investor Conferences,1.0000002,1.0,69,e0263b07425c25b274f74653594fef91,True,5.0,False,,True
nifty_810,Incyte to Present at Upcoming Investor Conferences,nifty_861,Incyte to Present at Upcoming Investor Conferences,1.0000002,1.0,91,aa1308bf6c10bd937f799359506566b9,True,5.0,False,,True
nifty_810,Incyte to Present at Upcoming Investor Conferences,nifty_1007,Incyte to Present at Upcoming Investor Conferences,1.0000002,1.0,365,aa1308bf6c10bd937f799359506566b9,True,5.0,False,,True
nifty_814,SPS Commerce to Present at the JMP Securities Technology Conference,nifty_1008,SPS Commerce to Present at the JMP Securities Technology Conference,1.0000002,1.0,359,18e7781bf68e2f48a99738b9254a2455,True,5.0,False,,True
nifty_850,"MEDA: Invitation to Teleconference for Analysts, Investors and Journalists",nifty_952,"MEDA: Invitation to Teleconference for Analysts, Investors and Journalists",1.0000002,1.0,183,625f186ffc3c373b95f97acac40bb4f2,True,5.0,False,,True
nifty_850,Sonus to Participate in Upcoming Investor Conferences,nifty_904,Sonus to Participate in Upcoming Investor Conferences,1.0000002,1.0,98,d8dd227d3157d8294c7eadfa9b4d6a32,True,5.0,False,,True
nifty_861,Incyte to Present at Upcoming Investor Conferences,nifty_1007,Incyte to Present at Upcoming Investor Conferences,1.0000002,1.0,274,aa1308bf6c10bd937f799359506566b9,True,5.0,False,,True
nifty_905,CPI Aerostructures to Participate in Upcoming Investor Conferences,nifty_1101,CPI Aerostructures to Participate in Upcoming Investor Conferences,1.0000002,1.0,364,e468d506a7ac67c3fa24084c2b30e2ee,True,5.0,False,,True
nifty_1012,MEDIA ALERT: Equinix to Present at Upcoming Investor Conferences,nifty_1101,MEDIA ALERT: Equinix to Present at Upcoming Investor Conferences,1.0000002,1.0,161,5efec7dc02988bea3c0cc5c1f0b2e0dc,True,5.0,False,,True
nifty_1101,Silver Spring Networks to Present at Upcoming Investor Conferences,nifty_1160,Silver Spring Networks to Present at Upcoming Investor Conferences,1.0000002,1.0,105,0f407350b46fcdf47bcdea2dad1a832b,True,5.0,False,,True
nifty_645,Pacific Rubiales 2013 Investor and Analyst Open House Webcast,nifty_649,Pacific Rubiales 2013 Investor and Analyst Open House webcast,1.0000002,0.6666666666666666,7,71c368c57fdcacf51e125bde1a8483a6,True,5.0,False,,True
