id1,text1,entity1,id2,text2,entity2,text_similarity_score,entity_similarity_score,date_difference
nifty_113,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,nifty_521,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,1.0000005,1.0,749
nifty_121,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_234,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000005,1.0,206
nifty_121,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_243,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000005,1.0,224
nifty_121,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_259,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000005,1.0,253
nifty_121,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_338,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000005,1.0,395
nifty_121,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_376,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000005,1.0,463
nifty_121,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_394,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000005,1.0,499
nifty_121,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_420,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000005,1.0,548
nifty_135,Gold Prices Settle Lower,gold prices,nifty_399,Gold Prices Settle Lower,gold prices,1.0000005,1.0,487
nifty_166,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,nifty_216,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,1.0000005,1.0,96
nifty_207,REG - Gold Bullion Secs - Redemption Of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,nifty_214,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,1.0000005,1.0,13
nifty_207,REG - Gold Bullion Secs - Redemption Of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,nifty_219,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,1.0000005,1.0,21
nifty_207,REG - Gold Bullion Secs - Redemption Of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,nifty_318,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,1.0000005,1.0,202
nifty_207,REG - Gold Bullion Secs - Redemption Of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,nifty_404,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,1.0000005,1.0,363
nifty_214,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,nifty_318,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,1.0000005,1.0,189
nifty_214,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,nifty_332,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,1.0000005,1.0,216
nifty_217,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,nifty_318,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,1.0000005,1.0,183
nifty_217,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,nifty_332,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,1.0000005,1.0,210
nifty_219,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,nifty_318,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,1.0000005,1.0,181
nifty_219,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,nifty_332,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,1.0000005,1.0,208
nifty_234,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_338,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000005,1.0,189
nifty_237,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,nifty_318,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,1.0000005,1.0,147
nifty_237,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,nifty_332,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,1.0000005,1.0,174
nifty_243,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_338,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000005,1.0,171
nifty_259,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_338,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000005,1.0,142
nifty_268,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,nifty_332,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,1.0000005,1.0,118
nifty_318,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,nifty_332,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,1.0000005,1.0,27
nifty_318,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,nifty_404,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,1.0000005,1.0,161
nifty_318,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,nifty_427,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,1.0000005,1.0,203
nifty_318,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,nifty_521,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,1.0000005,1.0,376
nifty_322,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities Limited,- gold bullion secs|redemption|gold bullion securities|gold|bullion|securities|limited,nifty_352,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities Limited,- gold bullion secs|redemption|gold bullion securities|gold|bullion|securities|limited,1.0000005,1.0,55
nifty_322,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities Limited,- gold bullion secs|redemption|gold bullion securities|gold|bullion|securities|limited,nifty_493,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities Limited,- gold bullion secs|redemption|gold bullion securities|gold|bullion|securities|limited,1.0000005,1.0,315
nifty_332,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,nifty_404,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,1.0000005,1.0,134
nifty_332,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,nifty_427,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,1.0000005,1.0,176
nifty_332,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,nifty_521,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,1.0000005,1.0,349
nifty_338,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_376,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000005,1.0,68
nifty_338,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_394,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000005,1.0,104
nifty_338,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_420,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000005,1.0,153
nifty_352,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities Limited,- gold bullion secs|redemption|gold bullion securities|gold|bullion|securities|limited,nifty_493,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities Limited,- gold bullion secs|redemption|gold bullion securities|gold|bullion|securities|limited,1.0000005,1.0,260
nifty_373,Gold Ends Lower,gold,nifty_902,Gold Ends Lower,gold,1.0000005,1.0,992
nifty_1242,Gold Rises on Weaker Dollar,gold|weaker dollar,nifty_1252,Gold Rises on Weaker Dollar,gold|weaker dollar,1.0000005,1.0,16
nifty_1242,Gold Rises on Weaker Dollar,gold|weaker dollar,nifty_1359,Gold Rises on Weaker Dollar,gold|weaker dollar,1.0000005,1.0,210
nifty_1252,Gold Rises on Weaker Dollar,gold|weaker dollar,nifty_1359,Gold Rises on Weaker Dollar,gold|weaker dollar,1.0000005,1.0,194
nifty_98,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_399,REG - Gold Bullion Secs - Issue Of Gold Bullion Securities,gold bullion|gold bullion securities,1.0000005,0.6666666666666666,552
nifty_121,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_399,REG - Gold Bullion Secs - Issue Of Gold Bullion Securities,gold bullion|gold bullion securities,1.0000005,0.6666666666666666,511
nifty_338,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_399,REG - Gold Bullion Secs - Issue Of Gold Bullion Securities,gold bullion|gold bullion securities,1.0000005,0.6666666666666666,116
nifty_98,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_122,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000004,1.0,42
nifty_98,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_165,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000004,1.0,119
nifty_98,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_227,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000004,1.0,237
nifty_98,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_234,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000004,1.0,247
nifty_110,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_243,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000004,1.0,244
nifty_110,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_259,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000004,1.0,273
nifty_110,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_376,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000004,1.0,483
nifty_110,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_394,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000004,1.0,519
nifty_110,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_420,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000004,1.0,568
nifty_113,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,nifty_166,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,1.0000004,1.0,93
nifty_113,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,nifty_207,REG - Gold Bullion Secs - Redemption Of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,1.0000004,1.0,171
nifty_113,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,nifty_216,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,1.0000004,1.0,189
nifty_121,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_122,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000004,1.0,1
nifty_121,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_227,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000004,1.0,196
nifty_121,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_318,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000004,1.0,359
nifty_122,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_227,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000004,1.0,195
nifty_122,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_234,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000004,1.0,205
nifty_122,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_243,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000004,1.0,223
nifty_122,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_259,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000004,1.0,252
nifty_122,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_318,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000004,1.0,358
nifty_122,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_338,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000004,1.0,394
nifty_122,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_376,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000004,1.0,462
nifty_122,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_394,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000004,1.0,498
nifty_122,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_420,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000004,1.0,547
nifty_142,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities Limited,- gold bullion secs|redemption|gold bullion securities|gold|bullion|securities|limited,nifty_322,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities Limited,- gold bullion secs|redemption|gold bullion securities|gold|bullion|securities|limited,1.0000004,1.0,329
nifty_142,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities Limited,- gold bullion secs|redemption|gold bullion securities|gold|bullion|securities|limited,nifty_493,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities Limited,- gold bullion secs|redemption|gold bullion securities|gold|bullion|securities|limited,1.0000004,1.0,644
nifty_147,REG - Gold Bullion Secs - Issue of Gold Bullion Securities Limited,gold bullion|issue|gold bullion securities|gold|bullion|securities|limited,nifty_493,REG - Gold Bullion Secs - Issue of Gold Bullion Securities Limited,gold bullion|issue|gold bullion securities|gold|bullion|securities|limited,1.0000004,1.0,636
nifty_147,REG - Gold Bullion Secs - Issue of Gold Bullion Securities Limited,gold bullion|issue|gold bullion securities|gold|bullion|securities|limited,nifty_499,REG - Gold Bullion Secs - Issue of Gold Bullion Securities Limited,gold bullion|issue|gold bullion securities|gold|bullion|securities|limited,1.0000004,1.0,650
nifty_165,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_227,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000004,1.0,118
nifty_165,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_243,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000004,1.0,146
nifty_165,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_259,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000004,1.0,175
nifty_165,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_376,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000004,1.0,385
nifty_165,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_394,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000004,1.0,421
nifty_165,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,nifty_420,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,gold bullion|issue|gold bullion securities,1.0000004,1.0,470
nifty_166,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,nifty_207,REG - Gold Bullion Secs - Redemption Of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,1.0000004,1.0,78
nifty_166,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,nifty_217,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,1.0000004,1.0,97
nifty_166,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,nifty_237,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,1.0000004,1.0,133
nifty_166,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,nifty_268,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,1.0000004,1.0,189
nifty_166,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,nifty_318,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,1.0000004,1.0,280
nifty_166,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,nifty_332,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,1.0000004,1.0,307
nifty_166,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,nifty_427,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,1.0000004,1.0,483
nifty_166,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,nifty_521,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,1.0000004,1.0,656
nifty_207,REG - Gold Bullion Secs - Redemption Of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,nifty_216,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,1.0000004,1.0,18
nifty_207,REG - Gold Bullion Secs - Redemption Of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,nifty_217,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,gold bullion secs|redemption|gold bullion securities,1.0000004,1.0,19
