id1,text1,id2,text2,text_similarity_score,entity_similarity_score,date_difference,pair_id,label,confidence,needs_human_review,evaluator_verdict,final_label
nifty_214,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,nifty_332,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,1.0000005,1.0,216,08656ee75b89ecdf0a057d1ed854d59a,True,5.0,False,,True
nifty_217,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,nifty_318,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,1.0000005,1.0,183,08656ee75b89ecdf0a057d1ed854d59a,True,5.0,False,,True
nifty_217,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,nifty_332,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,1.0000005,1.0,210,08656ee75b89ecdf0a057d1ed854d59a,True,5.0,False,,True
nifty_219,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,nifty_318,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,1.0000005,1.0,181,08656ee75b89ecdf0a057d1ed854d59a,True,5.0,False,,True
nifty_219,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,nifty_332,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,1.0000005,1.0,208,08656ee75b89ecdf0a057d1ed854d59a,True,5.0,False,,True
nifty_234,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,nifty_338,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,1.0000005,1.0,189,acf8b9f139b101e6dbd4a43419984b39,True,5.0,False,,True
nifty_237,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,nifty_318,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,1.0000005,1.0,147,08656ee75b89ecdf0a057d1ed854d59a,True,5.0,False,,True
nifty_237,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,nifty_332,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,1.0000005,1.0,174,08656ee75b89ecdf0a057d1ed854d59a,True,5.0,False,,True
nifty_243,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,nifty_338,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,1.0000005,1.0,171,acf8b9f139b101e6dbd4a43419984b39,True,5.0,False,,True
nifty_259,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,nifty_338,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,1.0000005,1.0,142,acf8b9f139b101e6dbd4a43419984b39,True,5.0,False,,True
nifty_268,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,nifty_332,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,1.0000005,1.0,118,08656ee75b89ecdf0a057d1ed854d59a,True,5.0,False,,True
nifty_318,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,nifty_332,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,1.0000005,1.0,27,08656ee75b89ecdf0a057d1ed854d59a,True,5.0,False,,True
nifty_318,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,nifty_404,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,1.0000005,1.0,161,08656ee75b89ecdf0a057d1ed854d59a,True,5.0,False,,True
nifty_318,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,nifty_427,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,1.0000005,1.0,203,08656ee75b89ecdf0a057d1ed854d59a,True,5.0,False,,True
nifty_318,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,nifty_521,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,1.0000005,1.0,376,08656ee75b89ecdf0a057d1ed854d59a,True,5.0,False,,True
nifty_322,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities Limited,nifty_352,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities Limited,1.0000005,1.0,55,d7650e2912bba62e78c58c06635e48a1,True,5.0,False,,True
nifty_322,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities Limited,nifty_493,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities Limited,1.0000005,1.0,315,d7650e2912bba62e78c58c06635e48a1,True,5.0,False,,True
nifty_332,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,nifty_404,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,1.0000005,1.0,134,08656ee75b89ecdf0a057d1ed854d59a,True,5.0,False,,True
nifty_332,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,nifty_427,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,1.0000005,1.0,176,08656ee75b89ecdf0a057d1ed854d59a,True,5.0,False,,True
nifty_332,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,nifty_521,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,1.0000005,1.0,349,08656ee75b89ecdf0a057d1ed854d59a,True,5.0,False,,True
nifty_338,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,nifty_376,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,1.0000005,1.0,68,acf8b9f139b101e6dbd4a43419984b39,True,5.0,False,,True
nifty_338,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,nifty_394,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,1.0000005,1.0,104,acf8b9f139b101e6dbd4a43419984b39,True,5.0,False,,True
nifty_338,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,nifty_420,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,1.0000005,1.0,153,acf8b9f139b101e6dbd4a43419984b39,True,5.0,False,,True
nifty_352,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities Limited,nifty_493,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities Limited,1.0000005,1.0,260,d7650e2912bba62e78c58c06635e48a1,True,5.0,False,,True
nifty_373,Gold Ends Lower,nifty_902,Gold Ends Lower,1.0000005,1.0,992,9a935569c974794d6ba57822d1443703,True,5.0,False,,True
nifty_1242,Gold Rises on Weaker Dollar,nifty_1252,Gold Rises on Weaker Dollar,1.0000005,1.0,16,11b41893ec35dc0801da4e6d2c05ec6a,True,5.0,False,,True
nifty_1242,Gold Rises on Weaker Dollar,nifty_1359,Gold Rises on Weaker Dollar,1.0000005,1.0,210,11b41893ec35dc0801da4e6d2c05ec6a,True,5.0,False,,True
nifty_1252,Gold Rises on Weaker Dollar,nifty_1359,Gold Rises on Weaker Dollar,1.0000005,1.0,194,11b41893ec35dc0801da4e6d2c05ec6a,True,5.0,False,,True
nifty_98,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,nifty_399,REG - Gold Bullion Secs - Issue Of Gold Bullion Securities,1.0000005,0.6666666666666666,552,f0aee691b9566d6ab99da4f50c33b4e2,True,5.0,False,,True
nifty_121,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,nifty_399,REG - Gold Bullion Secs - Issue Of Gold Bullion Securities,1.0000005,0.6666666666666666,511,f0aee691b9566d6ab99da4f50c33b4e2,True,5.0,False,,True
nifty_338,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,nifty_399,REG - Gold Bullion Secs - Issue Of Gold Bullion Securities,1.0000005,0.6666666666666666,116,f0aee691b9566d6ab99da4f50c33b4e2,True,5.0,False,,True
nifty_98,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,nifty_122,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,1.0000004,1.0,42,acf8b9f139b101e6dbd4a43419984b39,True,5.0,False,,True
nifty_98,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,nifty_165,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,1.0000004,1.0,119,acf8b9f139b101e6dbd4a43419984b39,True,5.0,False,,True
nifty_98,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,nifty_227,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,1.0000004,1.0,237,acf8b9f139b101e6dbd4a43419984b39,True,5.0,False,,True
nifty_98,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,nifty_234,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,1.0000004,1.0,247,acf8b9f139b101e6dbd4a43419984b39,True,5.0,False,,True
nifty_110,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,nifty_243,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,1.0000004,1.0,244,acf8b9f139b101e6dbd4a43419984b39,True,5.0,False,,True
nifty_110,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,nifty_259,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,1.0000004,1.0,273,acf8b9f139b101e6dbd4a43419984b39,True,5.0,False,,True
nifty_110,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,nifty_376,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,1.0000004,1.0,483,acf8b9f139b101e6dbd4a43419984b39,True,5.0,False,,True
nifty_110,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,nifty_394,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,1.0000004,1.0,519,acf8b9f139b101e6dbd4a43419984b39,True,5.0,False,,True
nifty_110,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,nifty_420,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,1.0000004,1.0,568,acf8b9f139b101e6dbd4a43419984b39,True,5.0,False,,True
nifty_113,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,nifty_166,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,1.0000004,1.0,93,08656ee75b89ecdf0a057d1ed854d59a,True,5.0,False,,True
nifty_113,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,nifty_207,REG - Gold Bullion Secs - Redemption Of Gold Bullion Securities,1.0000004,1.0,171,58731865ba1be490787384c8985374f1,True,5.0,False,,True
nifty_113,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,nifty_216,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,1.0000004,1.0,189,08656ee75b89ecdf0a057d1ed854d59a,True,5.0,False,,True
nifty_121,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,nifty_122,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,1.0000004,1.0,1,acf8b9f139b101e6dbd4a43419984b39,True,5.0,False,,True
nifty_121,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,nifty_227,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,1.0000004,1.0,196,acf8b9f139b101e6dbd4a43419984b39,True,5.0,False,,True
nifty_121,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,nifty_318,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,1.0000004,1.0,359,acf8b9f139b101e6dbd4a43419984b39,True,5.0,False,,True
nifty_122,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,nifty_227,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,1.0000004,1.0,195,acf8b9f139b101e6dbd4a43419984b39,True,5.0,False,,True
nifty_122,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,nifty_234,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,1.0000004,1.0,205,acf8b9f139b101e6dbd4a43419984b39,True,5.0,False,,True
nifty_122,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,nifty_243,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,1.0000004,1.0,223,acf8b9f139b101e6dbd4a43419984b39,True,5.0,False,,True
nifty_122,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,nifty_259,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,1.0000004,1.0,252,acf8b9f139b101e6dbd4a43419984b39,True,5.0,False,,True
nifty_122,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,nifty_318,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,1.0000004,1.0,358,acf8b9f139b101e6dbd4a43419984b39,True,5.0,False,,True
nifty_122,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,nifty_338,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,1.0000004,1.0,394,acf8b9f139b101e6dbd4a43419984b39,True,5.0,False,,True
nifty_122,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,nifty_376,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,1.0000004,1.0,462,acf8b9f139b101e6dbd4a43419984b39,True,5.0,False,,True
nifty_122,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,nifty_394,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,1.0000004,1.0,498,acf8b9f139b101e6dbd4a43419984b39,True,5.0,False,,True
nifty_122,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,nifty_420,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,1.0000004,1.0,547,acf8b9f139b101e6dbd4a43419984b39,True,5.0,False,,True
nifty_142,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities Limited,nifty_322,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities Limited,1.0000004,1.0,329,d7650e2912bba62e78c58c06635e48a1,True,5.0,False,,True
nifty_142,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities Limited,nifty_493,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities Limited,1.0000004,1.0,644,d7650e2912bba62e78c58c06635e48a1,True,5.0,False,,True
nifty_147,REG - Gold Bullion Secs - Issue of Gold Bullion Securities Limited,nifty_493,REG - Gold Bullion Secs - Issue of Gold Bullion Securities Limited,1.0000004,1.0,636,b1391d11e82adaca68242b67a67845c2,True,5.0,False,,True
nifty_147,REG - Gold Bullion Secs - Issue of Gold Bullion Securities Limited,nifty_499,REG - Gold Bullion Secs - Issue of Gold Bullion Securities Limited,1.0000004,1.0,650,b1391d11e82adaca68242b67a67845c2,True,5.0,False,,True
nifty_165,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,nifty_227,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,1.0000004,1.0,118,acf8b9f139b101e6dbd4a43419984b39,True,5.0,False,,True
nifty_165,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,nifty_243,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,1.0000004,1.0,146,acf8b9f139b101e6dbd4a43419984b39,True,5.0,False,,True
nifty_165,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,nifty_259,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,1.0000004,1.0,175,acf8b9f139b101e6dbd4a43419984b39,True,5.0,False,,True
nifty_165,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,nifty_376,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,1.0000004,1.0,385,acf8b9f139b101e6dbd4a43419984b39,True,5.0,False,,True
nifty_165,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,nifty_394,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,1.0000004,1.0,421,acf8b9f139b101e6dbd4a43419984b39,True,5.0,False,,True
nifty_165,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,nifty_420,REG - Gold Bullion Secs - Issue of Gold Bullion Securities,1.0000004,1.0,470,acf8b9f139b101e6dbd4a43419984b39,True,5.0,False,,True
nifty_166,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,nifty_207,REG - Gold Bullion Secs - Redemption Of Gold Bullion Securities,1.0000004,1.0,78,58731865ba1be490787384c8985374f1,True,5.0,False,,True
nifty_166,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,nifty_217,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,1.0000004,1.0,97,08656ee75b89ecdf0a057d1ed854d59a,True,5.0,False,,True
nifty_166,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,nifty_237,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,1.0000004,1.0,133,08656ee75b89ecdf0a057d1ed854d59a,True,5.0,False,,True
nifty_166,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,nifty_268,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,1.0000004,1.0,189,08656ee75b89ecdf0a057d1ed854d59a,True,5.0,False,,True
nifty_166,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,nifty_318,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,1.0000004,1.0,280,08656ee75b89ecdf0a057d1ed854d59a,True,5.0,False,,True
nifty_166,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,nifty_332,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,1.0000004,1.0,307,08656ee75b89ecdf0a057d1ed854d59a,True,5.0,False,,True
nifty_166,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,nifty_427,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,1.0000004,1.0,483,08656ee75b89ecdf0a057d1ed854d59a,True,5.0,False,,True
nifty_166,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,nifty_521,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,1.0000004,1.0,656,08656ee75b89ecdf0a057d1ed854d59a,True,5.0,False,,True
nifty_207,REG - Gold Bullion Secs - Redemption Of Gold Bullion Securities,nifty_216,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,1.0000004,1.0,18,34cbbfbedc24261a67f1c1afb6e72152,True,5.0,False,,True
nifty_207,REG - Gold Bullion Secs - Redemption Of Gold Bullion Securities,nifty_217,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,1.0000004,1.0,19,34cbbfbedc24261a67f1c1afb6e72152,True,5.0,False,,True
nifty_207,REG - Gold Bullion Secs - Redemption Of Gold Bullion Securities,nifty_237,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,1.0000004,1.0,55,34cbbfbedc24261a67f1c1afb6e72152,True,5.0,False,,True
nifty_207,REG - Gold Bullion Secs - Redemption Of Gold Bullion Securities,nifty_268,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,1.0000004,1.0,111,34cbbfbedc24261a67f1c1afb6e72152,True,5.0,False,,True
nifty_207,REG - Gold Bullion Secs - Redemption Of Gold Bullion Securities,nifty_332,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,1.0000004,1.0,229,34cbbfbedc24261a67f1c1afb6e72152,True,5.0,False,,True
nifty_207,REG - Gold Bullion Secs - Redemption Of Gold Bullion Securities,nifty_427,REG - Gold Bullion Secs - Redemption of Gold Bullion Securities,1.0000004,1.0,405,34cbbfbedc24261a67f1c1afb6e72152,True,5.0,False,,True
