id1,text1,id2,text2,text_similarity_score,entity_similarity_score,date_difference,pair_id,label,confidence,needs_human_review,evaluator_verdict
nifty_110,"Lockheed, L-3 Post Profit",nifty_211,"Lockheed, L-3 Post Profit",0.9999999,1.0,184,891932dea5ea8cac4bf0ba9100179db3,True,5,False,
nifty_272,"Bombardier sees biz jet market recovery, slow 2011",nifty_273,"Bombardier sees biz jet market recovery, slow 2011",0.9999999,1.0,1,bb1391ca2c1c9e286730cff901d8ffb5,True,5,False,
nifty_272,Caution on outlook rife at business aviation show,nifty_273,Caution on outlook rife at business aviation show,0.9999999,1.0,1,18898664a32bd247fa750c4523b7653a,True,5,False,
nifty_473,Golden age or bubble? Plane-makers walk the line,nifty_474,Golden age or bubble? Plane-makers walk the line,0.9999999,1.0,1,8d44becd554215fcacc87930b3d06ceb,True,5,False,
nifty_859,Malaysia Airlines Loss Widens,nifty_917,Malaysia Airlines Loss Widens,0.9999999,1.0,105,49d1aef946942fbcbc29f89b3d3b3678,True,5,False,
nifty_1090,Exclusive: Lockheed to buy United Tech's Sikorsky for over $8 billion,nifty_1091,Exclusive: Lockheed to buy United Tech's Sikorsky for over $8 billion,0.9999999,1.0,1,d591a5a8899dc0a2dcd7f5de64e5454b,True,5,False,
nifty_202,Semi-annual update on the AIR LIQUIDE liquidity contract,nifty_889,Semi-Annual Update on the AIR LIQUIDE Liquidity Contract,0.9999999,0.75,1276,d6bd97f69bd13360ce7b2be368d34e05,True,5,False,
nifty_1320,SpaceX Seeks to Return Falcon 9 to Service in November,nifty_1321,SpaceX Seeks to Return Falcon 9 to Service in November,0.99999964,1.0,1,786bb8c3117ded37b67928e0fb2a68e7,True,5,False,
nifty_1097,United Airlines data breached by China-backed hackers - Bloomberg,nifty_1097,United Airlines data breached by China-backed hackers: Bloomberg,0.99672574,1.0,0,36aa9c6c028a700bae59bbeb81463623,True,5,False,not_reviewed
nifty_1209,China's Comac aims for first C919 flight by early 2017 -sources,nifty_1209,China's Comac aims for first C919 flight by early 2017: sources,0.995899,0.8,0,2e4c3f5362c495431c5eb9813009e529,True,5,False,not_reviewed
nifty_1160,Holiday delays likely at U.S. airports as security tightens - analysts,nifty_1160,Holiday delays likely at U.S. airports as security tightens: analysts,0.9953624,0.8333333333333334,0,29f1ac83206ef0be28a01dc72b4c78e8,True,5,False,not_reviewed
nifty_1038,U.S. airliners could be vulnerable to in-flight hacking -GAO,nifty_1038,U.S. airliners could be vulnerable to in-flight hacking: GAO,0.9947769,0.6,0,9e516841f6ca4e960f3d5c0d049a9323,True,5,False,not_reviewed
nifty_812,"BAE Systems says US business close to ""bottoming out"" in 2014",nifty_812,BAE Systems says U.S. business close to 'bottoming out' in 2014,0.99014056,0.4285714285714285,0,bbc253ff8b6e0efe92a88eefe8209309,True,5,False,not_reviewed
nifty_656,Americans eye big summer breaks as economy rebounds -Orbitz,nifty_656,Americans eye big summer breaks as economy rebounds: Orbitz,0.9900106,0.6,0,4defaee82adfad4c4db02f432f357368,True,5,False,correct
nifty_724,"Boeing: China needs 5,580 new aircraft over next 20 yrs",nifty_724,"Boeing: China needs 5,580 new aircraft over next 20 years",0.98934805,0.6,0,7ab2115a4015821357fdac6d994746fe,True,5,False,not_reviewed
nifty_1038,"Wilbur Ross, Stanhope launch Virgin Money share sale - bookrunners",nifty_1038,"Wilbur Ross, Stanhope launch Virgin Money share sale: bookrunners",0.988553,0.875,0,6dede005fff283ff41b68f819983d0d6,True,5,False,not_reviewed
nifty_806,Virgin America picks banks for potential 2014 IPO -FT,nifty_806,Virgin America picks banks for potential 2014 IPO: FT,0.988374,0.8333333333333334,0,0a9d34b92369425bfed9ee4596355081,True,5,False,not_reviewed
nifty_573,"Research and Markets: China Air Transport and Airport Industry Report, 2011-2012",nifty_812,"Research and Markets: China Air Transport and Airport Industry Report, 2013-2016",0.9869215,1.0,450,b572549db66a73eb239faa1fd858a71d,False,5,False,correct
nifty_739,Delayed take-off: China cautious on large aircraft programme,nifty_739,Delayed take-off: China cautious on large aircraft program,0.9844236,0.5,0,5dc82fb8e12c5d14786d83c670bc38d2,True,5,False,not_reviewed
nifty_83,Airline-Passenger Satisfaction Improves,nifty_681,Airlines' Passenger-Satisfaction Improves,0.983764,0.0,1106,038a2b555696d489f243bf89089b01d2,True,5,False,not_reviewed
nifty_581,Delta CEO -new venture to have a quarter of transatlantic market,nifty_581,Delta CEO: new venture to have a quarter of transatlantic market,0.9829504,0.4285714285714285,0,ad93fcf00c13aba9dc20f789983fab24,True,5,False,not_reviewed
nifty_111,Lufthansa Narrows Loss,nifty_853,Lufthansa Loss Narrows,0.981631,0.3333333333333333,1378,3f2567e5632ad8834ae148ca25de4b1a,True,5,False,not_reviewed
nifty_563,INSIGHT-Boeing may take year to decide on mini-jumbo revamp,nifty_563,Insight: Boeing may take year to decide on mini-jumbo revamp,0.9814478,0.8,0,80dc0e2603db3c5d2a6c4d70b208b79e,True,5,False,not_reviewed
nifty_338,Bombardier C-Series sales target at risk - analyst,nifty_338,Bombardier C-Series sales target at risk: analyst,0.9805125,0.6666666666666666,0,885e1bbce1f0484fc669933a8af19fec,True,5,False,not_reviewed
nifty_473,"China to buy over 2,500 planes in 5 yrs to 2015 - Xinhua",nifty_473,"China to buy over 2,500 planes in 5 years to 2015: Xinhua",0.978597,0.6,0,c2c52c84a814b1d3c58c8c58ccade852,True,5,False,not_reviewed
nifty_3,Corporate jets get some U.S. bank execs to Capitol Hill,nifty_3,Corporate jets get some bank execs to Capitol Hill,0.977543,0.5714285714285714,0,bbfdee52130b4f5f9c066968628c40c5,False,5,False,not_reviewed
nifty_207,A wing and a prayer: outsourcing at Boeing,nifty_207,Special Report: A wing and a prayer: outsourcing at Boeing,0.9764765,0.5714285714285714,0,c5d5ba1f38746ed824942e1bc5b2c66b,True,5,False,not_reviewed
nifty_86,Spirit Cancels Flights Through Wednesday,nifty_86,Spirit Cancels Flights Through Tuesday,0.9762591,0.5,0,5853a4cfc6a8b39996d9c0e141dc27b6,False,5,False,not_reviewed
nifty_592,Alitalia investors consider possible sale,nifty_592,Alitalia investors consider possible sale: sources,0.9739336,0.75,0,2f8d9a0d7a4997a562e177a3c0db78b5,True,5,False,not_reviewed
nifty_839,U.S. Navy move to 'break' multiyear deal worries industry-Sikorsky,nifty_839,Navy move to 'break' multiyear deal worries industry: Sikorsky,0.9728977,0.375,0,d32a7571c981a6ea1539398fc558bc6e,True,5,False,not_reviewed
nifty_1148,Virgin America’s Profit Jumps on Lower Fuel Costs,nifty_1206,Virgin America’s Profit Rises on Lower Fuel Costs,0.9720185,1.0,112,8254e5fec720e148327b34cfb618ed5d,True,5,False,not_reviewed
nifty_746,Some key Alitalia investors will join cash call-source,nifty_746,Some key Alitalia investors will join cash call: source,0.97167784,0.5,0,79922fc521edf7077e90020520480d0b,True,5,False,not_reviewed
nifty_325,AirAsia Profit Falls 48%,nifty_423,AirAsia's Profit Falls 56%,0.9671759,0.3333333333333333,183,558f69ec84ae8482c83d43d2591f5dbe,False,5,False,not_reviewed
nifty_815,UPDATE 1-Boeing Black: This smartphone will self-destruct...,nifty_815,Boeing Black: This smartphone will self-destruct..,0.9669107,0.6,0,3ebe9a0261798a92c5aa46d3971f0245,True,5,False,not_reviewed
nifty_202,Semi-annual update on the AIR LIQUIDE liquidity contract,nifty_499,AIR LIQUIDE : Semi-annual update on the AIR LIQUIDE liquidity contract,0.96563536,0.8,547,4bd6ad3ca0d19be588652aa558995f97,True,5,False,not_reviewed
nifty_99,Semi-Annual Update on the AIR LIQUIDE Liquidity Contract,nifty_499,AIR LIQUIDE : Semi-annual update on the AIR LIQUIDE liquidity contract,0.96563536,0.6,735,ea05ad7e42782db18f3d12bc0eaf8bc8,True,5,False,not_reviewed
nifty_300,Semi-Annual Update on the AIR LIQUIDE Liquidity Contract,nifty_499,AIR LIQUIDE : Semi-annual update on the AIR LIQUIDE liquidity contract,0.96563524,0.6,366,ea05ad7e42782db18f3d12bc0eaf8bc8,True,5,False,not_reviewed
nifty_499,AIR LIQUIDE : Semi-annual update on the AIR LIQUIDE liquidity contract,nifty_889,Semi-Annual Update on the AIR LIQUIDE Liquidity Contract,0.9656352,0.6,729,498ed8af1a8a460c5117764ad869ecfa,True,5,False,not_reviewed
nifty_956,U.S. Airlines Expect Rise in Thanksgiving Air Travelers,nifty_1349,U.S. Airlines Expect Slight Rise in Thanksgiving Air Travel,0.96516675,0.4285714285714285,727,97229be859b5b1dfe678f19560cbadff,True,5,False,not_reviewed
nifty_424,India: No Plans to Cancel Kingfisher License,nifty_548,India May Cancel Kingfisher License,0.9640964,0.5,228,34500e85ec4d5e80e6b87c2a4dd83e31,False,5,False,correct
nifty_447,US Airways Pushes Merger,nifty_462,US Airways Makes Push for Potential Merger,0.9638343,0.5,28,c028834f09f91b6a5eb573455c10a109,True,5,False,not_reviewed
nifty_413,Singapore Airlines Net Profit Falls 53%,nifty_900,Singapore Airlines Net Profit Falls 71%,0.9631058,1.0,909,b9e9bd649e430043ae095732eb08ab31,False,5,False,correct
nifty_544,EADS-BAE deal risks collapse due to govts-sources,nifty_544,EADS-BAE deal risks collapse due to governments: sources,0.96301305,0.6666666666666666,0,f6cda346d656658be5d950a810f222af,True,5,False,not_reviewed
nifty_645,Liberty Global's $15.8 bln Virgin Media deal cleared in EU,nifty_645,Liberty Global's $15.8 billion Virgin Media deal cleared in EU,0.9600549,0.7142857142857143,0,d6f03ad1be719832508d95f5f9dc1fa3,True,5,False,not_reviewed
nifty_1146,JetBlue Profit Rises on Low Fuel Costs,nifty_1293,Low Fuel Costs Help JetBlue’s Profit Rise,0.95905715,0.5,273,b8bf4cfa903e2ad5122de21a41ac1628,True,5,False,not_reviewed
nifty_803,Boeing May Boost 737 Production,nifty_936,Boeing Will Boost 737 Production,0.95840544,1.0,240,dad72bad04fb08b6bf8d43af254dace3,True,5,False,not_reviewed
nifty_391,TEXT-Fitch:Aircraft funding sources adequate to support 2012 growth,nifty_391,Fitch: Aircraft Funding Sources Adequate to Support 2012 Growth,0.9559657,0.6,0,827f835c8c563d3547771d20cc67ae38,True,5,False,not_reviewed
nifty_889,Lockheed says F-35 investments will save $1.8 bln by 2019,nifty_889,Lockheed says F-35 investments will save $1.8 billion by 2019,0.95354915,1.0,0,5e7b7aa8157e7f6bf83c5e0de5ed8485,True,5,False,not_reviewed
nifty_633,EADS CEO sees more defence industry consolidation,nifty_633,EADS CEO predicts more defense industry consolidation,0.95292467,0.5,0,3c59afa1b56e0740e73e3a8403c5354f,True,5,False,not_reviewed
nifty_531,Strike Forces Lufthansa to Cancel Flights,nifty_633,Lufthansa Cancels Flights Amid Strike,0.95278966,1.0,196,1f2ab95ffc44a2207ce1664cb0e3c2af,True,5,False,not_reviewed
nifty_333,"China to need 5,000 jets worth $600 bln over 20 yrs -Boeing exec",nifty_333,China to need $600 bln worth of jets over 20 yrs -Boeing exec,0.95268047,0.5,0,18d1618427e9423e195b6ba89e3add1d,True,5,False,not_reviewed
nifty_438,Air India Will Take Delivery of All Dreamliners,nifty_531,Air India Gets Delivery of Dreamliner,0.95122933,0.6666666666666666,170,60278a1272db4288e5b73de85307c92d,True,5,False,not_reviewed
nifty_581,TEXT - Fitch says strategic value upside clear in Delta's Virgin stake,nifty_581,Fitch: Strategic Value Upside Clear in Delta's Virgin Stake,0.94968504,0.8333333333333334,0,0b4041341477d5fe6626ac00b2e2ac75,True,5,False,not_reviewed
nifty_45,UPDATE 1-Airlines climbing out of recession - IATA,nifty_45,Airlines climbing out of recession: IATA,0.94939804,0.75,0,52dac7b2cc4ed5db3f8adf98171f2389,True,5,False,not_reviewed
nifty_1221,UPDATE 1-Lockheed Martin to invest more in hypersonic aircraft -CEO,nifty_1221,Lockheed Martin to invest more in hypersonic aircraft: CEO,0.9493067,0.5714285714285714,0,12d7b02238c14b78973666a3c26a0cf3,True,5,False,not_reviewed
nifty_468,Air India Cancels 24 Flights,nifty_469,Air India Cancels 36 Flights,0.949215,0.6,1,ff075681d8dfc5c5f7152b71d25385f4,False,5,False,not_reviewed
nifty_873,European shares retreat as Lufthansa's woes hit travel stocks,nifty_873,European shares retreat as Lufthansa drags down travel stocks,0.9482588,0.75,0,2e45d249bb38201a8d3e7c0604a14de4,True,5,False,not_reviewed
nifty_134,Airgas Rejects Air Products' Bid,nifty_192,Airgas Board Rejects Air Products' Bid,0.94737005,0.3333333333333333,105,74bc51ae4990f521797820c88cce8561,True,5,False,not_reviewed
nifty_1091,Lockheed sees positive Pentagon view on Sikorsky buy,nifty_1091,UPDATE 1-Lockheed expects positive Pentagon view on Sikorsky buy,0.94727397,0.8333333333333334,0,4a7887b20e9859c5ead97034ae6f28d3,True,5,False,not_reviewed
nifty_219,UPDATE 2-Air France-KLM slumps after profit warning,nifty_219,Air France-KLM profit warning slump,0.94619507,0.4285714285714285,0,679156eaa1eafc3fbd4962efe0043404,True,5,False,correct
nifty_103,Research and Markets: the Boeing Company: a Comprehensive Corporate Analysis on the Company,nifty_496,Research and Markets: Boeing: Company Profile,0.94568825,0.3333333333333333,722,0210f098a2cfe62bcb94921566afb3cf,True,5,False,not_reviewed
nifty_633,EADS CEO predicts more defense industry consolidation,nifty_633,UPDATE 2-EADS CEO predicts more defence industry consolidation,0.94566095,0.5,0,6b3ba0e606d21539d69485eabc583627,True,5,False,correct
nifty_263,Strong Currency Lifts Korean Air's Profit,nifty_901,Currency Lifts Korean Air to Profit,0.94300497,0.0,1185,23645bac664dea397e00f18eb95b038b,True,5,False,not_reviewed
nifty_74,Jet Airways Profit Rises 11%,nifty_214,Jet Airways Net Profit Up 11%,0.9425756,0.5,258,7c8391bba4d3f929abec0fe3e0d4e496,True,5,False,not_reviewed
nifty_83,Airline-Passenger Satisfaction Improves,nifty_283,Airline Satisfaction Improves,0.94237006,0.0,365,98f5dec96ad3b94c7d2f588966540389,True,5,False,not_reviewed
nifty_633,EADS CEO sees more defence industry consolidation,nifty_633,UPDATE 2-EADS CEO predicts more defence industry consolidation,0.9416913,1.0,0,963b8e63098f32fea45847bae5dce6f0,True,5,False,not_reviewed
nifty_855,Singapore Airlines Profit Falls 60%,nifty_900,Singapore Airlines Net Profit Falls 71%,0.9415157,0.5,83,c59881ff6bc3ad494c7faa0362ab39a0,False,5,False,not_reviewed
nifty_413,Singapore Airlines Net Profit Falls 53%,nifty_855,Singapore Airlines Profit Falls 60%,0.9413565,0.5,826,171d37d0bd7614646674ebbc6c52313b,False,5,False,not_reviewed
nifty_281,JetBlue Pilots Seek Union Vote,nifty_845,JetBlue Pilots Vote to Unionize,0.9409316,0.6666666666666666,1051,5b8c5ba58122ba53c926e84a3fe2b15e,True,5,False,not_reviewed
nifty_824,UPDATE 2-Lufthansa restores dividend as revamp bears fruit,nifty_824,RPT-UPDATE 2-Lufthansa restores dividend as revamp bears fruit,0.93992025,0.8,0,0d3e947170c58f74d423fb3331e6b372,True,5,False,correct
nifty_764,"Lockheed Martin to Cut 4,000 Jobs",nifty_1216,"Lockheed Martin Seeks to Cut 1,000 Jobs",0.93827075,0.6,845,ebf00447e261418fe9cea8bf0bbeee39,False,5,False,not_reviewed
nifty_458,Boeing's Profit Jumps,nifty_463,Boeing Supplier's Profit Jumps,0.9369766,0.0,8,d9835618a89d5884c3dfe6db7354d874,False,5,False,not_reviewed
nifty_381,Kingfisher Chairman: Expect to Meet Lenders This Week,nifty_530,Kingfisher Lenders Seek Meeting With Chairman,0.9355798,0.1666666666666666,275,98e7a7b4adfd4ff929ce568673634135,True,5,False,not_reviewed
nifty_670,Pratt & Whitney Aims for More F-35 Engine Deals,nifty_925,Pratt & Whitney Close to F-35 Engine Deal,0.9324911,0.6,474,9c0356a5b0fe3d7ac231d7125b3db22a,True,5,False,not_reviewed
nifty_966,"Research and Markets: Global Business Jet Market Outlook, 2020: Bombardier, Gulfstream, Cessna, Dassault & Embraer Dominate the $33 Billion industry",nifty_1043,"Research and Markets: Global Business Jet Market 2015-2019 with Bombardier, Cessna, Dassault Aviation, Embraer & Gulfstream Dominating",0.9322749,0.5882352941176471,149,3edd5781c2646e3b7ad14f2d72fab472,True,5,False,not_reviewed
nifty_403,"Airbus, Boeing Rivalry Intensifies",nifty_874,"Airbus, Boeing Enter New Rivalry",0.9320305,0.5,877,9c8b3b0828c78ba90ee9c0fd090d37ef,True,5,False,not_reviewed
nifty_859,Air Canada Loss Widens,nifty_1004,Air Canada Quarterly Loss Widens,0.93013453,0.5,272,3db654806c1cf32e3ce2db758e1ce614,True,5,False,not_reviewed
nifty_217,UPDATE 1-AIRSHOW-Gulfstream says business jet market recovering,nifty_217,Gulfstream says business jet market recovering,0.9285223,0.6666666666666666,0,9ea41d6fd149f0f12ea87c6951793145,True,5,False,not_reviewed
nifty_909,Boeing Plans Further 737 Production Boost,nifty_936,Boeing Will Boost 737 Production,0.9283729,0.3333333333333333,49,258096d8a9a22d811a3cdbeb29de2d33,True,5,False,correct
nifty_1195,JetBlue Profit Doubles on Cheap Fuel,nifty_1243,JetBlue Profit Soars on Cheap Fuel,0.927839,1.0,89,3b7154f65c739d5cfd128fee5aba656e,True,5,False,not_reviewed
nifty_1199,Flight control: China banks pilot jet leasing firms in chase for $228 billion market,nifty_1199,REFILE-Flight control: China banks pilot jet leasing firms in chase for $228 bln market,0.92665464,0.5714285714285714,0,f45753409a424e60af267efdc2e302af,True,5,False,not_reviewed
nifty_48,"US Airways, United in Talks",nifty_51,United-US Airways Talks Intensify,0.9264005,0.8,6,94c3f918ac644aa4ec52a6c65670165e,True,5,False,not_reviewed
nifty_1204,Boeing sees new aircraft demand worth $550 bln in SE Asia in 20 yrs,nifty_1204,AIRSHOW-Boeing sees new aircraft demand worth $550 bln in SE Asia over 20 yrs,0.92570144,0.75,0,52008d2c7cc2e8be20b485cafec3c4db,True,5,False,not_reviewed
nifty_546,American Airlines Finds Seat Problems,nifty_547,American Airlines Finds More Problems With Seats,0.9256301,0.3333333333333333,1,9d9e5a57dd8625fb2448223f8a7a620e,True,5,False,not_reviewed
nifty_860,Unipol would sell its 0.3 pct stake in Alitalia if asked - CEO,nifty_860,Unipol would sell its 0.3 percent stake in Alitalia if asked: CEO,0.92405206,0.6,0,4b4b67a8695957b61b9ff05c9adbe5fa,True,5,False,not_reviewed
nifty_583,"INTERVIEW-Lockheed well-placed amid global insecurities, CEO says",nifty_583,"Lockheed well-placed amid global insecurities, CEO says",0.92404515,1.0,0,bc8f4a0e8a710884809aaf917e36a271,True,5,False,not_reviewed
nifty_1204,Boeing sees new aircraft demand worth $550 bln in SE Asia in 20 yrs,nifty_1204,Boeing sees new aircraft demand worth $550 billion in Southeast Asia over 20 years,0.92242587,0.3333333333333333,0,10fa67410b91337c8e56639c9b85448d,True,5,False,not_reviewed
nifty_1062,Etihad Airways says it will add $6.2 bln to U.S. economy by 2020,nifty_1062,Etihad Airways says it will add $6.2 billion to U.S. economy by 2020 ,0.9224193,1.0,0,2fcd964ab3ad9afb96aec843d4695250,True,5,False,not_reviewed
nifty_128,Philippine Airlines See Cancellations,nifty_344,Philippine Airlines Cancels Flights,0.9209723,0.2,397,399b29bb4a3e796087c2c0876578bba3,True,5,False,not_reviewed
nifty_147,Boeing Delays Jet's Delivery,nifty_739,Boeing Faces Possible Jet-Delivery Delays,0.91897625,0.3333333333333333,1098,272765eaee2b340c84d7a55d75c5bad8,False,1,True,not_returned
nifty_206,India Likely to Give Order for 126 Fighter Jets by December,nifty_219,India to Order 126 Fighter Jets by September,0.9188907,0.4,22,96379b266b529c57001bc9961c416a7a,False,1,True,not_returned
nifty_1146,JetBlue Profit Rises on Low Fuel Costs,nifty_1243,JetBlue Profit Soars on Cheap Fuel,0.9188064,0.5,182,cf9f7d94cdc1e8cfbbac49afb6f3b3a0,False,1,True,not_returned
nifty_283,Airline Satisfaction Improves,nifty_681,Airlines' Passenger-Satisfaction Improves,0.9187134,0.0,741,354958d0c41bcf6c751967c36bfffee8,False,1,True,not_returned
nifty_932,Pilots Union Plans New Lufthansa Strikes,nifty_1021,Lufthansa Pilots Union Calls for Strike,0.91810054,0.4285714285714285,172,a742d2ee431278d2cd31b735b853f06a,False,1,True,not_returned
nifty_189,"UPDATE 1-Fujitsu, Boeing in aircraft supply chain deal - Nikkei",nifty_189,"Fujitsu, Boeing in aircraft supply chain deal: Nikkei",0.91571486,0.8,0,92b4bd46d66db5cf77adc6cd98e74bdd,False,1,True,not_returned
nifty_275,Flights Seen Resuming as Ash Clouds Clear,nifty_276,Flights Seen Resuming as Ash Clears,0.91495067,0.3333333333333333,1,9c5229ba292757703608a3b9a724b29a,False,1,True,not_returned
nifty_1243,JetBlue Profit Soars on Cheap Fuel,nifty_1293,Low Fuel Costs Help JetBlue’s Profit Rise,0.91451955,0.2,91,d278b050f6754c8e4a0218d616c9fb07,False,1,True,not_returned
nifty_1146,JetBlue Profit Rises on Low Fuel Costs,nifty_1195,JetBlue Profit Doubles on Cheap Fuel,0.91414076,0.5,93,5b1f905b93bc41413baa0407ceaefdbf,False,1,True,not_returned
nifty_731,Air France Plans More Cost Cuts,nifty_1148,Air France Seeks Cost Cuts Despite Higher Profit,0.91405404,0.5,771,eae93b10dac041f81c2c1fd5b36de3b2,False,1,True,not_returned
nifty_281,IATA Cuts Airline Profit Forecast,nifty_383,IATA Cuts Airline Forecast,0.91388184,0.3333333333333333,184,7cb4c267525c53280e12cee07b09aa1d,False,1,True,not_returned
nifty_603,Ryanair Raises Forecasts,nifty_932,Ryanair Raises Passenger Forecast,0.9122545,0.3333333333333333,605,7b72f0c4da21e056bc32bbade1a06435,False,1,True,not_returned
nifty_60,Boeing Delays 787 Fuselage Shipments,nifty_206,Boeing Delays 787 Deliveries,0.91091645,0.3333333333333333,267,53b3067204fe9bce79bca919d2df7c07,False,1,True,not_returned
nifty_553,Etihad would be interested in govt's Aer Lingus stake,nifty_553,Etihad would be interested in Irish government's Aer Lingus stake,0.91026366,0.6,0,a6aa877bf232d23208f1aa55967a5230,False,1,True,not_returned
nifty_409,EasyJet Soars as Revenue Grows,nifty_797,Easyjet Revenue on the Rise,0.90902644,0.0,728,6501b8c57be61b34bbd9abce73567fa2,False,1,True,not_returned
nifty_932,Pilots Union Plans New Lufthansa Strikes,nifty_933,Lufthansa Pilots Plan New Strike,0.90784836,0.1428571428571428,4,c70d0aa619fc4f4f37a5ff918c1a74d1,False,1,True,not_returned
nifty_756,Boeing to Increase 737 Production,nifty_936,Boeing Will Boost 737 Production,0.90763396,1.0,336,ce0080132824187a63add87939a4de98,False,1,True,not_returned
nifty_803,Boeing May Boost 737 Production,nifty_909,Boeing Plans Further 737 Production Boost,0.9074295,0.3333333333333333,191,ddb7c09c8778f3a0242d2e6fe145a3f2,False,1,True,not_returned
nifty_805,Singapore Airlines Profit Falls Sharply,nifty_900,Singapore Airlines Net Profit Falls 71%,0.90742624,0.25,174,bf86f15940ede57f83f676bac92346e0,False,1,True,not_returned
nifty_413,Singapore Airlines Net Profit Falls 53%,nifty_805,Singapore Airlines Profit Falls Sharply,0.90731573,0.25,735,161afa44ce75a481ca688484dc2f35a5,False,1,True,not_returned
nifty_151,EasyJet Raises Profit Forecast,nifty_897,EasyJet Profit Forecast Disappoints,0.9059224,0.3333333333333333,1386,765c306d36011efa00c20a3d424c0402,False,1,True,not_returned
nifty_805,Singapore Airlines Profit Falls Sharply,nifty_855,Singapore Airlines Profit Falls 60%,0.9054049,0.6666666666666666,91,6af30248bd1a12b973b1689cb72ea944,False,1,True,not_returned
nifty_475,Jet Airways' Loss Widens,nifty_752,Jet Airways Posts Wider Loss,0.90522933,0.4,518,a2a86f7300b2b7565a48dd1a3e027a5f,False,1,True,not_returned
nifty_515,Air Canada Posts Wider Loss,nifty_859,Air Canada Loss Widens,0.903806,0.4,645,55e9ca911db9e858045bbc8457c8d2cb,False,1,True,not_returned
nifty_481,Air India to Get Three Dreamliners in June,nifty_525,Air India to Get Dreamliner This Week,0.90290517,0.5,82,c88504b6cef3f598a0c364992a78c2b0,False,1,True,not_returned
