id1,text1,entity1,id2,text2,entity2,text_similarity_score,entity_similarity_score,date_difference
nifty_534,Euro-Zone Industrial Output Rises,euro-zone industrial output,nifty_874,Euro-Zone Industrial Output Rises,euro-zone industrial output,1.0000001,1.0,638
nifty_691,Europe tempers power of agency to shut troubled banks,europe|power|agency|troubled banks,nifty_692,Europe tempers power of agency to shut troubled banks,europe|power|agency|troubled banks,1.0000001,1.0,1
nifty_41,Overnight deposits at ECB fall,overnight deposits|ecb,nifty_165,Overnight deposits at ECB fall,overnight deposits|ecb,1.0,1.0,224
nifty_41,Overnight deposits at ECB fall,overnight deposits|ecb,nifty_214,Overnight deposits at ECB fall,overnight deposits|ecb,1.0,1.0,316
nifty_88,Euro-Zone Inflation Rises,euro-zone inflation,nifty_147,Euro-Zone Inflation Rises,euro-zone inflation,1.0,1.0,106
nifty_99,FACTBOX-Coming events in euro zone debt crisis,factbox|coming events|euro zone debt crisis|euro,nifty_103,FACTBOX-Coming events in euro zone debt crisis,factbox|coming events|euro zone debt crisis|euro,1.0,1.0,7
nifty_99,FACTBOX-Coming events in euro zone debt crisis,factbox|coming events|euro zone debt crisis|euro,nifty_273,FACTBOX-Coming events in euro zone debt crisis,factbox|coming events|euro zone debt crisis|euro,1.0,1.0,316
nifty_103,FACTBOX-Coming events in euro zone debt crisis,factbox|coming events|euro zone debt crisis|euro,nifty_273,FACTBOX-Coming events in euro zone debt crisis,factbox|coming events|euro zone debt crisis|euro,1.0,1.0,309
nifty_128,"FACTBOX-U.S., European bank writedowns, credit losses","factbox|-u.s., european bank writedowns|credit losses|u.s.",nifty_147,"FACTBOX-U.S., European bank writedowns, credit losses","factbox|-u.s., european bank writedowns|credit losses|u.s.",1.0,1.0,35
nifty_143,Euro-Zone Consumers More Upbeat,euro-zone consumers,nifty_862,Euro-Zone Consumers More Upbeat,euro-zone consumers,1.0,1.0,1336
nifty_148,Euro-Zone Producer Prices Rise,euro-zone producer prices,nifty_902,Euro-Zone Producer Prices Rise,euro-zone producer prices,1.0,1.0,1400
nifty_354,Euro-Zone Industrial Output Rises,euro-zone industrial output,nifty_534,Euro-Zone Industrial Output Rises,euro-zone industrial output,1.0,1.0,335
nifty_141,FACTBOX-ECB policymakers' recent rate comments,factbox-ecb policymakers' recent rate comments|ecb,nifty_195,FACTBOX-ECB policymakers' recent rate comments,factbox-ecb policymakers' recent rate comments|ecb,0.99999994,1.0,99
nifty_189,Overnight bank deposits at ECB fall,overnight bank deposits|ecb,nifty_207,Overnight bank deposits at ECB fall,overnight bank deposits|ecb,0.99999994,1.0,35
nifty_202,Overnight deposits at ECB dip,overnight deposits|ecb,nifty_237,Overnight deposits at ECB dip,overnight deposits|ecb,0.9999999,1.0,64
nifty_353,Factbox: ECB policymakers' recent comments,factbox|ecb policymakers' recent comments|ecb,nifty_696,Factbox: ECB policymakers' recent comments,factbox|ecb policymakers' recent comments|ecb,0.9999999,1.0,644
nifty_353,Factbox: ECB policymakers' recent comments,factbox|ecb policymakers' recent comments|ecb,nifty_834,Factbox: ECB policymakers' recent comments,factbox|ecb policymakers' recent comments|ecb,0.9999999,1.0,902
nifty_573,"Comments from euro zone finance ministers, officials",comments|euro zone finance ministers|officials|euro,nifty_583,"Comments from euro zone finance ministers, officials",comments|euro zone finance ministers|officials|euro,0.9999999,1.0,16
nifty_696,Factbox: ECB policymakers' recent comments,factbox|ecb policymakers' recent comments|ecb,nifty_834,Factbox: ECB policymakers' recent comments,factbox|ecb policymakers' recent comments|ecb,0.9999999,1.0,258
nifty_965,Countdown to missed opportunity for EU economy,countdown|missed opportunity|eu economy|eu,nifty_966,Countdown to missed opportunity for EU economy,countdown|missed opportunity|eu economy|eu,0.9999999,1.0,1
nifty_95,TIMELINE-Euro zone debt crisis,timeline-euro zone debt crisis|timeline|euro,nifty_112,TIMELINE-Euro zone debt crisis,timeline-euro zone debt crisis|timeline|euro,0.9999998,1.0,30
nifty_953,Eurozone Manufacturing Picks Up,eurozone manufacturing|eurozone,nifty_1031,Eurozone Manufacturing Picks Up,eurozone manufacturing|eurozone,0.9999998,1.0,149
nifty_1020,Eurozone Industrial Output Falls,eurozone industrial output|eurozone,nifty_1156,Eurozone Industrial Output Falls,eurozone industrial output|eurozone,0.9999998,1.0,245
nifty_261,Euro-Zone Data Pressure ECB,euro-zone data|ecb,nifty_278,Euro-Zone Data Pressure ECB,euro-zone data|ecb,0.99999976,1.0,33
nifty_1264,What to Watch at the ECB Meeting,what|the ecb meeting|ecb,nifty_1368,What to Watch at the ECB Meeting,what|the ecb meeting|ecb,0.99999976,1.0,189
nifty_112,Euro-Zone Sentiment Improves,euro-zone sentiment,nifty_427,Euro-Zone Sentiment Improves,euro-zone sentiment,0.9999997,1.0,580
nifty_717,Euro-Zone Business Activity Rises,euro-zone business activity,nifty_733,Euro-Zone Business Activity Rises,euro-zone business activity,0.9999997,1.0,32
nifty_181,Euro-Zone Growth Slows,euro-zone growth,nifty_307,Euro-Zone Growth Slows,euro-zone growth,0.99999964,1.0,231
nifty_553,EU mulls junior debt haircuts in case of recapitalising banks,junior debt haircuts|case|banks|eu,nifty_553,EU mulls junior debt haircuts in case of recapitalizing banks,junior debt haircuts|case|banks|eu,0.99860233,1.0,0
nifty_272,HIGHLIGHTS-German finmin Schaeuble on EU debt crisis,highlights|-german finmin schaeuble|eu debt crisis|schaeuble|eu,nifty_272,Highlights: German finmin Schaeuble on EU debt crisis,highlights|german finmin schaeuble|eu debt crisis|schaeuble|eu,0.9980984,0.6666666666666666,0
nifty_300,HIGHLIGHTS-Euro zone finance ministers and officials,highlights|euro zone finance ministers|officials|euro,nifty_367,"HIGHLIGHTS-Euro zone finance ministers, officials",highlights|euro zone finance ministers|officials|euro,0.99700165,1.0,119
nifty_739,ECB's Constancio says Europe's banks better than perceptions -FT,ecb's constancio|europe's banks|perceptions|ecb|constancio|europe|-ft,nifty_739,ECB's Constancio says Europe's banks better than perceptions: FT,ecb's constancio|europe's banks|perceptions|ecb|constancio|europe|ft,0.9968153,0.75,0
nifty_300,Highlights: Euro zone finance ministers and officials,highlights|euro zone finance ministers|officials|euro,nifty_367,"Highlights: Euro zone finance ministers, officials",highlights|euro zone finance ministers|officials|euro,0.99668545,1.0,119
nifty_142,Bank overnight deposits at ECB fall,bank overnight deposits|ecb,nifty_189,Overnight bank deposits at ECB fall,overnight bank deposits|ecb,0.99650997,0.3333333333333333,85
nifty_142,Bank overnight deposits at ECB fall,bank overnight deposits|ecb,nifty_207,Overnight bank deposits at ECB fall,overnight bank deposits|ecb,0.99650973,0.3333333333333333,120
nifty_338,Analysis: Is the EFSF ready to take over ECB bond-buying?,analysis|the efsf|ecb bond-buying|efsf|ecb,nifty_338,Analysis - Is the EFSF ready to take over ECB bond-buying?,analysis|the efsf|ecb bond-buying|efsf|ecb,0.9963843,1.0,0
nifty_473,Euro zone risks vicious circle of debt - OECD,euro zone|vicious circle|debt|euro|oecd,nifty_473,Euro zone risks vicious circle of debt: OECD,euro zone|vicious circle|debt|euro|oecd,0.99616253,1.0,0
nifty_873,Euro zone countries agree direct bank recapitalisation framework,euro zone countries|direct bank recapitalisation framework|euro|zone,nifty_873,Euro zone countries agree direct bank recapitalization framework,euro zone countries|direct bank recapitalization framework|euro|zone,0.9961045,0.6,0
nifty_913,KPMG says EU bank reforms should be shelved -Bloomberg,kpmg|eu bank reforms|eu|-bloomberg,nifty_913,KPMG says EU bank reforms should be shelved: Bloomberg ,kpmg|eu bank reforms|bloomberg|eu,0.99603647,0.6,0
nifty_498,ECB stands ready to act in debt crisis- Noyer,ecb|debt crisis-|noyer,nifty_498,ECB stands ready to act in debt crisis: Noyer,ecb|debt crisis|noyer,0.9958996,0.5,0
nifty_544,ECB's Asmussen doubts EU banking watchdog ready by Jan 2013,ecb's asmussen|eu banking watchdog|jan|ecb|asmussen|eu,nifty_544,ECB's Asmussen doubts EU banking watchdog ready by January 2013,ecb's asmussen|eu banking watchdog|january|ecb|asmussen|eu,0.9957176,0.7142857142857143,0
nifty_476,EU proposes cross-border bank rescues -draft,cross-border bank rescues|eu,nifty_476,EU proposes cross-border bank rescues: draft,cross-border bank rescues|eu,0.995468,1.0,0
nifty_935,"ECB will seek whistleblowers, impose monitors on banks - Nouy",ecb|whistleblowers|monitors|banks|nouy,nifty_935,"ECB will seek whistleblowers, impose monitors on banks: Nouy",ecb|whistleblowers|monitors|banks|nouy,0.99524087,1.0,0
nifty_1297,"Stress tests show German banks adequately capitalised, govt says",stress tests|german banks|govt,nifty_1297,"Stress tests show German banks adequately capitalized, government says",stress tests|german banks|government,0.9942494,0.5,0
nifty_338,Euro bonds not available in crisis - Merkel MP,euro bonds|crisis|euro|merkel,nifty_338,Euro bonds not available in crisis: Merkel MP,euro bonds|crisis|euro|merkel,0.99412704,1.0,0
nifty_99,Banks continue to shun ECB's dollar offerings,banks|ecb's dollar offerings|ecb,nifty_103,Banks continue to shun ECB dollar offerings,banks|ecb dollar offerings|ecb,0.9941039,0.5,7
nifty_1193,"Low inflation hurts consumers, ECB credibility - Draghi",low inflation|consumers|ecb|draghi,nifty_1193,"Low inflation hurts consumers, ECB credibility: Draghi",low inflation|consumers|ecb|draghi,0.99408925,1.0,0
nifty_864,ECB rate cut next week under discussion-Nowotny,ecb rate cut|discussion|ecb|nowotny,nifty_864,ECB rate cut next week under discussion: Nowotny,ecb rate cut|discussion|ecb|nowotny,0.99405795,1.0,0
nifty_300,HIGHLIGHTS-Euro zone finance ministers and officials,highlights|euro zone finance ministers|officials|euro,nifty_300,Highlights: Euro zone finance ministers and officials,highlights|euro zone finance ministers|officials|euro,0.9935933,1.0,0
nifty_273,Next IMF chief should be European - German finmin,next imf chief|european - german finmin|imf,nifty_273,Next IMF chief should be European: German finmin,next imf chief|imf,0.9935374,0.6666666666666666,0
nifty_485,Euro zone collapse would cripple tourism-Euromonitor,euro zone collapse|tourism-euromonitor|euro,nifty_485,Euro zone collapse would cripple tourism: Euromonitor,euro zone collapse|tourism|euro|euromonitor,0.9935355,0.4,0
nifty_361,Highlights: EU and euro zone leaders comments on debt crisis,highlights|eu and euro zone leaders|debt crisis|eu,nifty_361,HIGHLIGHTS-EU and euro zone leaders' comments on debt crisis,highlights-eu and euro zone leaders' comments|debt crisis|eu|euro,0.99351025,0.3333333333333333,0
nifty_1127,New accounting rules to challenge banking industry - ECB's Nouy,new accounting rules|banking industry|ecb's nouy|ecb|nouy,nifty_1127,New accounting rules to challenge banking industry: ECB's Nouy,new accounting rules|banking industry|ecb's nouy|ecb|nouy,0.9935047,1.0,0
nifty_95,Timeline: Euro zone debt crisis,timeline|euro zone debt crisis|euro,nifty_112,TIMELINE-Euro zone debt crisis,timeline-euro zone debt crisis|timeline|euro,0.9932426,0.5,30
nifty_95,TIMELINE-Euro zone debt crisis,timeline-euro zone debt crisis|timeline|euro,nifty_95,Timeline: Euro zone debt crisis,timeline|euro zone debt crisis|euro,0.9932424,0.5,0
nifty_367,"HIGHLIGHTS-Euro zone finance ministers, officials",highlights|euro zone finance ministers|officials|euro,nifty_367,"Highlights: Euro zone finance ministers, officials",highlights|euro zone finance ministers|officials|euro,0.99313825,1.0,0
nifty_148,Euro-Zone Producer Prices Rise,euro-zone producer prices,nifty_167,Euro Zone Producer Prices Rise,euro zone producer prices|euro|zone,0.99253106,0.0,31
nifty_167,Euro Zone Producer Prices Rise,euro zone producer prices|euro|zone,nifty_902,Euro-Zone Producer Prices Rise,euro-zone producer prices,0.99253106,0.0,1369
nifty_656,"ECB cut rates because of weak economy, tame inflation - Draghi",ecb|rates|weak economy|tame inflation|draghi,nifty_656,"ECB cut rates because of weak economy, tame inflation: Draghi",ecb|rates|weak economy|tame inflation|draghi,0.9924434,1.0,0
nifty_746,Euro-zone banks face big capital shortfalls after next stress test-survey,euro-zone banks|big capital shortfalls|next stress test-survey,nifty_746,Euro-zone banks face big capital shortfalls after next stress test: survey,euro-zone banks|big capital shortfalls|next stress test,0.99244004,0.5,0
nifty_1318,What to Watch at the ECB’s Meeting,what|the ecb’s meeting|ecb,nifty_1368,What to Watch at the ECB Meeting,what|the ecb meeting|ecb,0.9923025,0.5,91
nifty_1264,What to Watch at the ECB Meeting,what|the ecb meeting|ecb,nifty_1318,What to Watch at the ECB’s Meeting,what|the ecb’s meeting|ecb,0.99230224,0.5,98
nifty_949,ECB worried about euro zone's lack of real growth - Constancio,ecb|euro zone's lack|real growth|constancio,nifty_949,ECB worried about euro zone's lack of real growth: Constancio,ecb|euro zone's lack|real growth|euro|constancio,0.99218655,0.8,0
nifty_170,"New bank rules good, costs ""limited"" -ECB's Quaden",new bank rules|costs|-ecb|quaden,nifty_170,"New bank rules good, costs ""limited"": ECB's Quaden",new bank rules|costs|ecb|quaden,0.99186355,0.6,0
nifty_1078,Germany opposes EU's proposed deposit insurance plan - sources,germany|eu's proposed deposit insurance plan|eu,nifty_1078,Germany opposes EU's proposed deposit insurance plan: sources,germany|eu's proposed deposit insurance plan|sources|eu,0.9918095,0.75,0
nifty_367,Euro zone aims to deploy boosted bailout fund in Dec-document,euro zone|boosted bailout fund|dec-document|euro|dec,nifty_367,Euro zone aims to deploy boosted bailout fund in Dec:document,euro zone|boosted bailout fund|dec|euro|zone,0.991625,0.6666666666666666,0
nifty_300,HIGHLIGHTS-Euro zone finance ministers and officials,highlights|euro zone finance ministers|officials|euro,nifty_367,"Highlights: Euro zone finance ministers, officials",highlights|euro zone finance ministers|officials|euro,0.9913289,1.0,119
nifty_1131,Almost all large euro zone banks have capital above requirements - ECB Coene,almost all large euro zone banks|capital|requirements|euro|ecb|coene,nifty_1131,Almost all large euro zone banks have capital above requirements: ECB's Coene,almost all large euro zone banks|capital|requirements|euro|ecb|coene,0.9912609,1.0,0
nifty_905,ECB open to broad asset buys if inflation outlook changes -Draghi,ecb|broad asset buys|inflation outlook|-draghi,nifty_905,ECB open to broad asset buys if inflation outlook changes: Draghi,ecb|broad asset buys|inflation outlook|draghi,0.991122,0.6,0
nifty_512,"ECB holds rates to assess inflation, growth risks",ecb|rates|inflation|growth risks,nifty_595,"ECB holds rates to assess growth, inflation risks",ecb|rates|growth|inflation risks,0.991095,0.3333333333333333,161
nifty_361,"Euro zone aims to leverage EFSF ""several fold"" - draft statement",euro zone|efsf|euro,nifty_361,"Euro zone aims to leverage EFSF ""several fold"": draft statement",euro zone|efsf|euro|zone,0.99088496,0.75,0
nifty_578,No bank supervision framework this year - Asmussen,no bank supervision framework|asmussen,nifty_578,No bank supervision framework this year: Asmussen,no bank supervision framework|asmussen,0.99042434,1.0,0
nifty_309,Overseas banks cut lending to euro zone in Q1 -BIS,overseas banks|lending|euro zone|-bis|euro|q1,nifty_309,Overseas banks cut lending to euro zone in Q1: BIS,overseas banks|lending|euro zone|euro|q1|bis,0.9902912,0.7142857142857143,0
nifty_652,Merkel: ECB would have to raise rates if looking at Germany only,ecb|rates|germany|merkel,nifty_652,ECB would have to raise rates if looking at Germany only: Merkel,ecb|rates|germany|merkel,0.9902656,1.0,0
nifty_195,FACTBOX-ECB policymakers' recent rate comments,factbox-ecb policymakers' recent rate comments|ecb,nifty_501,Factbox: ECB policymakers' recent rate comments,factbox|ecb policymakers' recent rate comments|ecb,0.9902388,0.25,565
nifty_141,FACTBOX-ECB policymakers' recent rate comments,factbox-ecb policymakers' recent rate comments|ecb,nifty_501,Factbox: ECB policymakers' recent rate comments,factbox|ecb policymakers' recent rate comments|ecb,0.99023867,0.25,664
nifty_141,Bank stress puts E.Europe recovery at risk -study,bank stress|e.europe recovery|risk|-study|e.europe,nifty_141,Bank stress puts E.Europe recovery at risk: study,bank stress|e.europe recovery|risk|e.europe,0.99019474,0.8,0
nifty_1164,"The Great Divide - how markets are shaping up ahead of Fed, ECB",the great divide|markets|fed|ecb|great|divide,nifty_1164,"The Great Divide: How markets are shaping up ahead of Fed, ECB",the great divide|markets|fed|ecb|great,0.98999184,0.8333333333333334,0
nifty_384,INSIGHT-Credit noose tightens slowly in central Europe,insight-credit noose|central europe|europe,nifty_384,Insight: Credit noose tightens slowly in central Europe,insight|credit noose|central europe|europe,0.98982406,0.4,0
nifty_300,Highlights: Euro zone finance ministers and officials,highlights|euro zone finance ministers|officials|euro,nifty_367,"HIGHLIGHTS-Euro zone finance ministers, officials",highlights|euro zone finance ministers|officials|euro,0.98941994,1.0,119
nifty_769,"ECB's Noyer: financial markets stabilising, rates returning to normal",ecb's noyer|financial markets|rates|ecb|noyer,nifty_769,"ECB's Noyer: financial markets stabilizing, rates returning to normal",ecb's noyer|financial markets|rates|ecb|noyer,0.98935866,1.0,0
nifty_1278,Euro zone lending picks up in May -ECB,euro zone lending|may|-ecb|euro,nifty_1278,Euro zone lending picks up in May: ECB,euro zone lending|may|euro|ecb,0.9892974,0.6,0
nifty_496,"ECB's Draghi: Euro zone economy weak, faces risks",ecb's draghi|euro zone economy|risks|ecb|draghi|euro,nifty_496,"Euro zone economy weak, faces risks: ECB's Draghi",euro zone economy|risks|euro|ecb|draghi,0.9886777,0.8333333333333334,0
nifty_91,EU diplomats deadlocked on bank watchdogs - sources,eu diplomats|bank watchdogs|eu,nifty_91,EU diplomats deadlocked on bank watchdogs: sources,eu diplomats|bank watchdogs|eu,0.98800546,1.0,0
nifty_128,"FACTBOX-U.S., European bank writedowns, credit losses","factbox|-u.s., european bank writedowns|credit losses|u.s.",nifty_181,"FACTBOX-European, U.S. bank writedowns, credit losses","factbox-european, u.s. bank writedowns|credit losses|u.s.",0.98761934,0.4,98
nifty_112,"FACTBOX-U.S., European bank writedowns, credit losses","factbox|-u.s., european bank writedowns|credit losses|u.s.",nifty_181,"FACTBOX-European, U.S. bank writedowns, credit losses","factbox-european, u.s. bank writedowns|credit losses|u.s.",0.9876193,0.4,126
nifty_147,"FACTBOX-U.S., European bank writedowns, credit losses","factbox|-u.s., european bank writedowns|credit losses|u.s.",nifty_181,"FACTBOX-European, U.S. bank writedowns, credit losses","factbox-european, u.s. bank writedowns|credit losses|u.s.",0.9876193,0.4,63
nifty_877,IMF urges ECB to take further steps to fight deflation risk-source,imf|ecb|further steps|deflation risk,nifty_877,IMF urges ECB to take further steps to fight deflation risk: source,imf|ecb|further steps|deflation risk|source,0.98760253,0.8,0
nifty_848,ECB chief sees low inflation persisting but QE still distant-source,ecb chief|low inflation|ecb|qe,nifty_848,ECB chief sees low inflation persisting but QE still distant: source,ecb chief|low inflation|ecb|qe,0.98709667,1.0,0
nifty_381,ECB Deposits Hit High,ecb deposits|ecb,nifty_394,Deposits at ECB Hit High,deposits|ecb,0.98705965,0.3333333333333333,23
nifty_966,First three months of 2015 too early for more ECB action - Nowotny,first three months|more ecb action|nowotny|ecb,nifty_966,First three months of 2015 too early for more ECB action: Nowotny,more ecb action|ecb|nowotny,0.98665255,0.75,0
nifty_500,ECB can cut interest rates further if needed - Knot,ecb|interest rates|knot,nifty_500,ECB can cut interest rates further if needed: Knot,ecb|interest rates|knot,0.98664767,1.0,0
nifty_644,ECB has no magic wand to revive lending to smaller firms -Coeure,ecb|no magic wand|smaller firms|-coeure,nifty_644,ECB has no magic wand to revive lending to smaller firms: Coeure,ecb|no magic wand|smaller firms|coeure,0.98619854,0.6,0
nifty_272,ECB's Stark - Need for monetary stimulus fading,ecb's stark - need|monetary stimulus|ecb|stark,nifty_272,Need for monetary stimulus fading: ECB's Stark,need|monetary stimulus|ecb|stark,0.9843916,0.6,0
nifty_361,EU leaders: guarantees needed to back banks -draft statement,guarantees|banks|eu,nifty_361,EU leaders: guarantees needed to back banks: draft statement,guarantees|banks|eu,0.9841118,1.0,0
nifty_511,ECB's watchdog could get power to order bank closures - sources,ecb's watchdog|power|bank closures|ecb,nifty_511,ECB's watchdog could get power to order bank closures: sources,ecb's watchdog|power|bank closures|ecb,0.9833224,1.0,0
nifty_1008,Europe looks to securitised debt to aid flagging economy,europe|securitised debt|flagging economy,nifty_1008,Europe looks to securitized debt to aid flagging economy,europe|securitized debt|flagging economy,0.98212594,0.5,0
nifty_918,"As ECB agonises over QE, markets are already half way there",ecb|markets|qe,nifty_918,"As ECB agonizes over QE, markets are already half way there",ecb|markets|qe,0.98080355,1.0,0
nifty_593,Euro-Zone Jobless Rate Hits New High,euro-zone jobless rate|new high,nifty_689,Euro-Zone Jobless Rate Hits High,euro-zone jobless rate,0.9802236,0.5,175
nifty_568,Euro-Zone Industrial Production Falls,euro-zone industrial production,nifty_909,Euro-Zone Industrial Production Falls Again,euro-zone industrial production,0.97989494,1.0,638
nifty_187,Germany would support ECB capital increase-official,germany|ecb capital increase|ecb,nifty_187,Germany says would support ECB capital increase,germany|ecb capital increase|ecb,0.9780099,1.0,0
nifty_149,Euro-Zone Growth Slows Sharply,euro-zone growth,nifty_181,Euro-Zone Growth Slows,euro-zone growth,0.97789925,1.0,58
nifty_149,Euro-Zone Growth Slows Sharply,euro-zone growth,nifty_307,Euro-Zone Growth Slows,euro-zone growth,0.97789925,1.0,289
nifty_544,Sovereign bonds will be risk-free again -ECB's Coeure,sovereign bonds|-ecb|coeure,nifty_544,Sovereign bonds will be risk-free again: ECB's Coeure,sovereign bonds|ecb|coeure,0.9773446,0.5,0
nifty_243,ECB FOCUS-New liquidity plan to speed exit from crisis steps,ecb focus|new liquidity plan|exit|crisis steps|ecb,nifty_244,CORRECTED - ECB FOCUS-New liquidity plan to speed exit from crisis steps,corrected - ecb focus-new liquidity plan|exit|crisis steps|ecb,0.9766572,0.5,1
nifty_367,ECB's Stark sees crisis solved in 1-2 yrs,ecb's stark|crisis|1-2 yrs|ecb|stark,nifty_367,ECB's Stark sees crisis solved in 1 to 2 years,ecb's stark|crisis|1 to 2 years|ecb|stark,0.9766405,0.6666666666666666,0
nifty_361,HIGHLIGHTS-EU and euro zone leaders' comments on debt crisis,highlights-eu and euro zone leaders' comments|debt crisis|eu|euro,nifty_361,EU and euro zone leaders' comments on debt crisis,eu and euro zone leaders' comments|debt crisis|eu|euro,0.9755979,0.6,0
