id1,text1,entity1,id2,text2,entity2,text_similarity_score,entity_similarity_score,date_difference
nifty_739,U.S. opposes tech companies' request to reveal spying demands,u.s.|tech companies' request|spying demands,nifty_740,U.S. opposes tech companies' request to reveal spying demands,u.s.|tech companies' request|spying demands,1.0000001,1.0,1
nifty_834,Exact Partners with Data Masons to Offer Leading EDI Solutions to Its Exact Macola Customers,exact|data masons|leading edi solutions|its exact macola customers|macola,nifty_838,Exact Partners with Data Masons to Offer Leading EDI Solutions to Its Exact Macola Customers,exact|data masons|leading edi solutions|its exact macola customers|macola,1.0000001,1.0,7
nifty_904,U.S. Homeland Security contractor reports computer breach,u.s. homeland security contractor|computer breach|u.s.|homeland|security,nifty_905,U.S. Homeland Security contractor reports computer breach,u.s. homeland security contractor|computer breach|u.s.|homeland|security,1.0000001,1.0,1
nifty_162,LogRhythm Expert to Dissect New PCI Data Security Standard Being Released Tomorrow,logrhythm expert|new pci data security standard|pci|data|security,nifty_165,LogRhythm Expert to Dissect New PCI Data Security Standard Being Released Tomorrow,logrhythm expert|new pci data security standard|pci|data|security,1.0,1.0,6
nifty_655,Trusteer to Discuss Escalating Cyber Attacks on Treasury Management Systems at Windy City Summit 2013,trusteer|cyber attacks|treasury management systems|windy city summit|management|windy|city|summit,nifty_659,Trusteer to Discuss Escalating Cyber Attacks on Treasury Management Systems at Windy City Summit 2013,trusteer|cyber attacks|treasury management systems|windy city summit|management|windy|city|summit,1.0,1.0,7
nifty_814,"Accenture Positioned in the ""Leaders"" Quadrant of Gartner Magic Quadrant for Business Operations Consulting Services, Worldwide","accenture|the ""leaders"" quadrant|gartner magic quadrant|business operations consulting services|gartner|magic|quadrant|business|operations|consulting|services|worldwide",nifty_999,"Accenture Positioned in the ""Leaders"" Quadrant of Gartner Magic Quadrant for Business Operations Consulting Services, Worldwide","accenture|the ""leaders"" quadrant|gartner magic quadrant|business operations consulting services|gartner|magic|quadrant|business|operations|consulting|services|worldwide",1.0,1.0,343
nifty_112,MEDIA ALERT: Cloud9 Analytics` Customer Progress Software to Discuss Sustainability in the Modern Enterprise at CRM Evolution Conference,media alert|cloud9 analytics` customer progress software|sustainability|the modern enterprise|crm evolution conference|media|alert|cloud9|analytics|customer|modern|crm|evolution|conference,nifty_113,MEDIA ALERT: Cloud9 Analytics` Customer Progress Software to Discuss Sustainability in the Modern Enterprise at CRM Evolution Conference,media alert|cloud9 analytics` customer progress software|sustainability|the modern enterprise|crm evolution conference|media|alert|cloud9|analytics|customer|modern|crm|evolution|conference,0.9999999,1.0,4
nifty_1143,Rambus Cryptography Research and Riverside Research to Co-host Workshop on Identifying and Preventing Advanced Security Threats,rambus cryptography research|riverside research|workshop|advanced security threats|rambus|cryptography|riverside|research,nifty_1160,Rambus Cryptography Research and Riverside Research to Co-host Workshop on Identifying and Preventing Advanced Security Threats,rambus cryptography research|riverside research|workshop|advanced security threats|rambus|cryptography|riverside|research,0.9999998,1.0,29
nifty_376,The Network and BDO Consulting Release Third Quarter 2011 Findings in the Quarterly Corporate Fraud Index,the network|bdo consulting|third quarter 2011 findings|the quarterly corporate fraud index|network|bdo|consulting|quarterly|corporate|fraud|index,nifty_444,The Network and BDO Consulting Release Fourth Quarter 2011 Findings in the Quarterly Corporate Fraud Index,the network|bdo consulting|fourth quarter 2011 findings|the quarterly corporate fraud index|network|bdo|consulting|quarterly|corporate|fraud|index,0.9979538,0.8333333333333334,128
nifty_553,IFS Named Visionary in Leading Analyst Firm's Magic Quadrant,ifs|visionary|leading analyst firm's magic quadrant,nifty_554,IFS Named Visionary in Leading Analyst Firm`s Magic Quadrant,ifs|visionary|leading analyst firm`s magic quadrant,0.99767005,0.5,1
nifty_1063,Nvidia says it sees revenue from cloud computing at $1 bln within 2-3 years,nvidia|revenue|cloud computing|2-3 years,nifty_1063,Nvidia says it sees revenue from cloud computing at $1 bln within two-three years,nvidia|revenue|cloud computing|two-three years,0.99751705,0.6,0
nifty_926,"The Radicati Group Releases ""Corporate Web Security Market, 2014 - 2018""",the radicati group|corporate web security market|radicati|group|market,nifty_1091,"The Radicati Group Releases ""Corporate Web Security Market, 2015-2019""",the radicati group|corporate web security market|radicati|group,0.9956438,0.8,308
nifty_1131,More German firms turning to cyber insurance -Marsh,more german firms|cyber insurance|-marsh,nifty_1131,More German firms turning to cyber insurance: Marsh,more german firms|cyber insurance|marsh,0.9944366,0.5,0
nifty_273,Research and Markets: Operationalizing Cloud: The Move Towards a Cross-Domain Service Management Strategy,research|markets|cloud|a cross-domain service management strategy,nifty_273,Research and Markets: Operationalizing Cloud: The Move Towards a Cross-Domain Service Management Strategy - Summary,research|markets|cloud|a cross-domain service management strategy|summary,0.99426323,0.8,0
nifty_1225,No known threat of Brussels-type attack in U.S. -Homeland Security chief,no known threat|brussels-type attack|u.s. -homeland security chief|brussels|u.s.|-homeland|security,nifty_1225,No known threat of Brussels-type attack in U.S.: Homeland Security chief,no known threat|brussels-type attack|u.s.|brussels|homeland|security,0.99415976,0.625,0
nifty_774,comScore Reports October 2013 U.S. Smartphone Subscriber Market Share,comscore|u.s. smartphone subscriber market share|october|u.s.,nifty_787,comScore Reports November 2013 U.S. Smartphone Subscriber Market Share,comscore|u.s. smartphone subscriber market share|november|u.s.,0.99403536,0.6,32
nifty_787,Snowden has more U.S.-Israel secrets to expose - Greenwald,snowden|more u.s.-israel secrets|greenwald,nifty_787,Snowden has more U.S.-Israel secrets to expose: Greenwald,snowden|more u.s.-israel secrets|greenwald,0.9937785,1.0,0
nifty_217,Cellphone security threats rise sharply - McAfee,cellphone security threats|mcafee,nifty_217,Cellphone security threats rise sharply: McAfee,cellphone security threats|mcafee,0.9935021,1.0,0
nifty_549,"Thomson Reuters Positioned In The Leaders Quadrant For Enterprise Governance, Risk And Compliance Platforms Magic Quadrant","thomson reuters|the leaders quadrant|enterprise governance, risk and compliance platforms magic quadrant|thomson|reuters",nifty_739,"Thomson Reuters Positioned In The Leaders Quadrant in the Magic Quadrant for Enterprise Governance, Risk And Compliance Platforms","thomson reuters|the leaders quadrant|the magic quadrant|enterprise governance, risk and compliance platforms|thomson|reuters",0.9923446,0.5714285714285714,358
nifty_150,Global Knowledge Supports National Cyber Security Awareness Month with Discounted Cyber Security Training,global knowledge|national cyber security awareness month|discounted cyber security training|global|knowledge|national|cyber|security|awareness,nifty_150,Global Knowledge Supports Cyber Security Awareness Month with Discounted Cyber Security Training,global knowledge|cyber security awareness month|discounted cyber security training|global|knowledge|cyber|security|awareness,0.9914728,0.7,0
nifty_216,RSAÂ® Conference 2011 Analyst Teleconference to Address Leading Information Security Trends,rsaâ® conference 2011 analyst teleconference|leading information security trends|rsaâ,nifty_420,RSAÂ® Conference 2012 Analyst Teleconference to Address Leading Information Security Trends,rsaâ® conference 2012 analyst teleconference|leading information security trends|rsaâ,0.99143916,0.5,373
nifty_839,Banco Nacional de PanamÃ¡ deploys Gemalto Ezio solution to secure online and mobile banking,banco nacional de panamã|gemalto ezio solution|online and mobile banking|banco|nacional|panamã|gemalto|ezio,nifty_839,Banco Nacional de Panama deploys Gemalto Ezio solution to secure online and mobile banking,banco nacional de panama|gemalto ezio solution|online and mobile banking|banco|nacional|panama|gemalto|ezio,0.9913443,0.6,0
nifty_753,U.S. Senate intelligence panel chair pledges 'major review' of NSA surveillance,u.s. senate intelligence panel chair|'major review|nsa surveillance|u.s.|senate|nsa,nifty_753,Senate intelligence panel chair pledges 'major review' of NSA surveillance,senate intelligence panel chair|'major review|nsa surveillance|senate|nsa,0.9909455,0.5714285714285714,0
nifty_1078,"US, eyeing Russia, urges NATO allies to harden cyber defenses",russia|nato allies|cyber defenses|us|nato,nifty_1078,"U.S., eyeing Russia, urges NATO allies to harden cyber defenses",u.s.|russia|nato allies|cyber defenses|nato,0.99080825,0.6666666666666666,0
nifty_237," The Radicati Group Releases ""Corporate Web Security Market, 2011-2015""",the radicati group|corporate web security market|radicati|group|market,nifty_926,"The Radicati Group Releases ""Corporate Web Security Market, 2014 - 2018""",the radicati group|corporate web security market|radicati|group|market,0.99031854,1.0,1280
nifty_216,MicroStrategy Positioned in the 'Leaders' Quadrant of 2011 Magic Quadrant for Business Intelligence Platforms,microstrategy|the 'leaders' quadrant|2011 magic quadrant|business intelligence platforms,nifty_417,"MicroStrategy Positioned in the ""Leaders"" Quadrant of 2012 Magic Quadrant for Business Intelligence Platforms","microstrategy|the ""leaders"" quadrant|2012 magic quadrant|business intelligence platforms",0.9899496,0.3333333333333333,367
nifty_1264,NATO likely to designate cyber as operational domain of war- German official,nato|cyber|operational domain|war-|german official,nifty_1264,NATO likely to designate cyber as operational domain of war: German official,nato|cyber|operational domain|war,0.9896611,0.5,0
nifty_456,Suspected cyber attack hits Iranian oil infrastructure-sources,suspected cyber attack|iranian oil infrastructure-sources,nifty_456,Suspected cyber attack hits Iranian oil infrastructure: sources,suspected cyber attack|iranian oil infrastructure,0.98960644,0.3333333333333333,0
nifty_1277,Intel considers sale of cyber security business -FT,intel|sale|cyber security business,nifty_1277,Intel considers sale of cyber security business: FT,intel|sale|cyber security business|ft,0.98958874,0.75,0
nifty_938,EU Commission nominee moves to reassure lawmakers over US snooping,eu commission nominee|lawmakers|us snooping|eu|commission|us,nifty_938,EU Commission nominee moves to reassure lawmakers over U.S. snooping,eu commission nominee|lawmakers|u.s. snooping|eu|commission|u.s.,0.9891543,0.5,0
nifty_11, CaseCentral Announces eDiscovery Connector for Symantec Enterprise Vault Discovery Accelerator,casecentral|ediscovery connector|symantec enterprise vault discovery accelerator|ediscovery|connector|symantec|enterprise|vault|discovery|accelerator,nifty_138,CaseCentral Announces General Availability of eDiscovery Connector for Symantec Enterprise Vault Discovery Accelerator,casecentral|general availability|ediscovery connector|symantec enterprise vault discovery accelerator|ediscovery|connector|symantec|enterprise|vault|discovery|accelerator,0.9890211,0.9090909090909091,231
nifty_950,US unveils coalition to fight Islamic state in cyberspace,coalition|islamic state|cyberspace|us,nifty_950,U.S. unveils coalition to fight Islamic state in cyberspace,u.s.|coalition|islamic state|cyberspace,0.9889554,0.6,0
nifty_53, Pegasystems Positioned as a Leader in Leading Analyst Firm's 2010 Magic Quadrant for CRM Customer Service Contact,pegasystems|a leader|leading analyst firm's 2010 magic quadrant|crm customer service contact|crm,nifty_259, Pegasystems Positioned as a Leader in Leading Analyst Firm's 2011 Magic Quadrant for CRM Customer Service Contact,pegasystems|a leader|leading analyst firm's 2011 magic quadrant|crm customer service contact|crm,0.98877925,0.6666666666666666,377
nifty_1002,Beyond the breach: cyberattacks force a defence strategy re-think,the breach|cyberattacks|a defence strategy re|think,nifty_1002,Beyond the breach: cyberattacks force a defense strategy re-think,the breach|cyberattacks|a defense strategy re|think,0.9886008,0.6,0
nifty_219,Anti-computer hacking bill coming in U.S. Congress,anti-computer hacking bill|u.s. congress|u.s.|congress,nifty_219,Anti-computer hacking bill coming in Congress,anti-computer hacking bill|congress,0.9885574,0.5,0
nifty_237," The Radicati Group Releases ""Corporate Web Security Market, 2011-2015""",the radicati group|corporate web security market|radicati|group|market,nifty_1091,"The Radicati Group Releases ""Corporate Web Security Market, 2015-2019""",the radicati group|corporate web security market|radicati|group,0.9882402,0.8,1588
nifty_376,Research and Markets: 4Q.2011 North America Handset Market Share and Forecast: Mobile Handset Sales to Rise to 243 Million in 2013,research|markets|north america handset market share|forecast|mobile handset sales|north|america,nifty_376,Research and Markets: 4Q.2011 United States Handset Market Share and Forecast: Mobile Handset Sales to Rise to 230 Million in 2013,research|markets|united states handset market share|forecast|mobile handset sales|united|states,0.9882083,0.4,0
nifty_521," The Radicati Group Releases ""Cloud Information Archiving - Market Quadrant 2012""",the radicati group|cloud information archiving|market quadrant|radicati|group,nifty_873,"The Radicati Group Releases ""Cloud Information Archiving -- Market Quadrant, 2014""",the radicati group|cloud information archiving|market quadrant|radicati|group,0.9880481,1.0,660
nifty_1150,Data from U.S. agency cyber breach not on black market - researcher,u.s. agency cyber breach|black market|u.s.,nifty_1150,Data from U.S. agency cyber breach not on black market: researcher,data|u.s. agency cyber breach|black market|researcher|u.s.,0.9876576,0.6,0
nifty_141,Centrify Partners with FishNet Security to Provide Solutions for Data Center Security and Compliance,centrify|fishnet security|solutions|data center security|compliance|fishnet|security,nifty_141, FishNet Security Partners With Centrify to Provide Solutions for Data Center Security and Compliance,fishnet security|centrify|fishnet|security,0.9866961,0.5714285714285714,0
nifty_283,Websense Positioned as a Leader in Magic Quadrant for Secure Web Gateway,websense|a leader|magic quadrant|secure web gateway|gateway,nifty_486,Websense Positioned as a Leader in the Magic Quadrant for Secure Web Gateway,websense|a leader|the magic quadrant|secure web gateway|magic|gateway,0.98659605,0.5714285714285714,372
nifty_243,CertiVox Secures Investment for Breakthrough Security Technology for the Cloud,certivox|investment|breakthrough security technology|the cloud,nifty_364,CertiVox Secures New Investment for Breakthrough Security Technology for the Cloud,certivox|new investment|breakthrough security technology|the cloud,0.9864091,0.6,218
nifty_692,"China, U.S. talks on cyber security go well-Xinhua","china, u.s. talks|cyber security|china|u.s.|xinhua",nifty_692,"China, U.S. talks on cyber security go well: Xinhua","china, u.s. talks|cyber security|china|u.s.|xinhua",0.98585665,1.0,0
nifty_450,"Research and Markets: Global Microcell BTS Market Analysis & Forecast, 2011-2016",research|markets|global microcell bts market analysis|forecast|global|microcell|bts|market,nifty_665,"Research and Markets: Global Microcell BTS Market Analysis & Forecast, 2012-2017, 2nd Edition",research|markets|global microcell bts market analysis|forecast|2nd edition|global|microcell|bts|market,0.9846691,0.8888888888888888,404
nifty_1160,Leading Analyst Firm Ranks FireEye as Market-Leading Provider of Specialized Threat Analysis and Protection to Combat Advanced Threats,leading analyst firm|fireeye|market-leading provider|specialized threat analysis|protection|advanced threats,nifty_1160,UPDATE - Leading Analyst Firm Ranks FireEye as Market-Leading Provider of Specialized Threat Analysis and Protection to Combat Advanced Threats,leading analyst firm|fireeye|market-leading provider|specialized threat analysis|protection|advanced threats,0.9844751,1.0,0
nifty_335,Research and Markets: Framing A Fit and Readiness Assessment for Public Cloud IT,research|markets|a fit and readiness assessment|public cloud it,nifty_335,Research and Markets: Conducting a Fit and Readiness Assessment for Public Cloud IT,research|markets|a fit and readiness assessment|public cloud it,0.9844714,1.0,0
nifty_333,"Research and Markets: Fifth Annual ID Protection Services Scorecard: Increased Focus on Antivirus, Social Media, Child and Medical Identity Theft, Yet Prevention Still Lags",research|markets|fifth annual id protection services scorecard|increased focus|antivirus|social media|child and medical identity theft|prevention|id|protection|services,nifty_333,"Research and Markets: Fifth Annual ID Protection Services Scorecard - 2011 Edition: Increased Focus on Antivirus, Social Media, Child and Medical Identity Theft, Yet Prevention Still Lags",research|markets|fifth annual id protection services scorecard|2011 edition|increased focus|antivirus|social media|child and medical identity theft|prevention|annual|id|protection|services|scorecard|social,0.9839887,0.7333333333333333,0
nifty_141,EXCLUSIVE-Cyber bill would give U.S. emergency powers,exclusive-cyber bill|u.s.|emergency powers,nifty_141,Exclusive: Cyber bill would give U.S. emergency powers,cyber bill|u.s.|emergency powers,0.98284525,0.5,0
nifty_1078,U.S. OPM chief rebuffs lawmakers on scope of cyber breach,u.s. opm chief|lawmakers|scope|cyber breach|u.s.|opm,nifty_1078,OPM chief rebuffs lawmakers on scope of cyber breach,opm chief|lawmakers|scope|cyber breach|opm,0.98252016,0.5714285714285714,0
nifty_814,Recent hacks spur new company cyber spending-survey,recent hacks|new company cyber spending-survey,nifty_814,Recent hacks spur new company cyber spending: survey,recent hacks|new company cyber spending,0.98239,0.3333333333333333,0
nifty_1038,General Dynamics says still focused on govt cybersecurity business,general dynamics|govt cybersecurity business|general|dynamics,nifty_1038,General Dynamics says still focused on government cybersecurity business,general dynamics|government cybersecurity business|general|dynamics,0.982126,0.6,0
nifty_905,Spy agencies hit in cyber espionage campaign-Kaspersky Lab,spy agencies|cyber espionage campaign|kaspersky lab|kaspersky|lab,nifty_905,Spy agencies hit in cyber espionage campaign: Kaspersky Lab,spy agencies|cyber espionage campaign|kaspersky|lab,0.98194665,0.8,0
nifty_1068,Dataguise to Present on Securing Big Data at the 2015 Gartner Security & Risk Summit,dataguise|big data|the 2015 gartner security & risk summit|gartner|security|risk|summit,nifty_1068,UPDATE: Dataguise to Present on Securing Big Data at the 2015 Gartner Security & Risk Summit,update|dataguise|big data|the 2015 gartner security & risk summit|gartner|security|risk|summit,0.98041457,0.875,0
nifty_185,Analysis: Wikileaks battle: a new amateur face of cyber war?,analysis|wikileaks battle|a new amateur face|cyber war|wikileaks,nifty_185,Analysis: WikiLeaks battle a new amateur face of cyber war?,wikileaks battle|cyber war|wikileaks,0.9796669,0.6,0
nifty_30,"FACTBOX-Security developments in Pakistan, March 3",factbox-security developments|pakistan|march,nifty_219,Factbox: Security developments in Pakistan,factbox|security developments|pakistan,0.97944355,0.2,344
nifty_30,"FACTBOX-Security developments in Pakistan, March 3",factbox-security developments|pakistan|march,nifty_352,Factbox: Security developments in Pakistan,factbox|security developments|pakistan,0.9794435,0.2,587
nifty_779,EY Names Top Fraud and Corruption Trends for 2014,top fraud and corruption trends|ey,nifty_986,EY Names Top Fraud and Corruption Trends for 2015,top fraud and corruption trends|ey,0.9787241,1.0,388
nifty_655,Cloud4SMB Expoâs Unique Content Targets Challenges of SMB Market Interested in Cloud Computing,cloud4smb expoâs unique content|challenges|smb market|cloud computing|cloud4smb,nifty_656,INSERTING and REPLACING Cloud4SMB Expoâs Unique Content Targets Challenges of SMB Market Interested in Cloud Computing,inserting and replacing cloud4smb expoâs unique content|challenges|smb market|cloud computing|cloud4smb,0.97809905,0.6666666666666666,1
nifty_244, Infor Enhances Leading Asset Management Solution,infor|leading asset management solution,nifty_244, UPDATE: Infor Enhances Leading Asset Management Solution,update|infor|leading asset management solution,0.9725846,0.6666666666666666,0
nifty_1143,U.S. Senate to consider controversial cyber security bill,u.s. senate|controversial cyber security bill|u.s.|senate,nifty_1143,Senate considers controversial cyber security bill,senate|controversial cyber security bill,0.97215205,0.5,0
nifty_864,"Research and Markets: The Wireless M2M & IoT Bible: 2014-2020 - Opportunities, Challenges, Strategies, Industry Verticals and Forecasts for the $200 Billion Market",research|markets|the wireless m2|iot|bible|opportunities|challenges|strategies|industry verticals|forecasts|the $200 billion market|wireless|m2,nifty_904,"Research and Markets: Wireless M2M & IoT Bible 2014 - Opportunities, Challenges, Strategies, Industry Verticals and Forecasts to 2020",research|markets|wireless m2m|iot|bible|opportunities|challenges|strategies|industry verticals|forecasts|wireless|m2,0.9713629,0.7857142857142857,71
nifty_1078,"U.S., European authorities investigate possible new leaker-sources","u.s., european authorities|possible new leaker-sources|u.s.",nifty_1078,"U.S., European authorities investigate possible new leaker: sources","u.s., european authorities|possible new leaker|sources|u.s.",0.9709822,0.4,0
nifty_219,Cyber warfare threats to US are increasing- top spy,cyber warfare threats|us,nifty_219,Cyber warfare threats to U.S. are increasing: top spy,cyber warfare threats|u.s.,0.9708392,0.3333333333333333,0
nifty_753,Research and Markets: Global Ethernet Backhaul Equipment Market 2012-2016,research|markets|global ethernet backhaul equipment market|global|ethernet|equipment|market,nifty_799,Research and Markets: Global Ethernet Backhaul Equipment Market to 2016,research|markets|global ethernet backhaul equipment market|global|ethernet|equipment|market,0.97078025,1.0,92
nifty_783,Research and Markets: 2013 Report on the International Software Defined Data Center (SDDC) Market - Includes Forecasts to 2018,research|markets|2013 report|(sddc|forecasts|international|software|defined|data|center|sddc,nifty_814,Research and Markets: Concise Analysis of the International Software Defined Data Center (SDDC) Market - Forecasts to 2018,research|markets|concise analysis|(sddc|forecasts|concise|analysis|international|software|defined|data|center|sddc,0.9706502,0.7142857142857143,64
nifty_1043,U.S. House passes cyber-threat information bill,u.s. house|cyber-threat information bill|u.s.|house,nifty_1043,House passes cyber-threat information bill,house|cyber-threat information bill,0.9704991,0.5,0
nifty_343,Research and Markets: Global BTS Antenna Market Analysis & Forecast 2010-2015 - 3rd Edition Now Available,global bts antenna market analysis|forecast|research|markets|global|bts,nifty_727,"Research and Markets: Global BTS Antenna Market Analysis & Forecast, 2012-2017, 5th Edition",research|markets|global bts antenna market analysis|forecast|5th edition|global|bts,0.96924835,0.8571428571428571,716
nifty_654,Research and Markets: Social Business Services in the Cloud: Market and Forecast Analysis 2013-2018,research|markets|social business services|the cloud|market and forecast analysis|social|business|services|cloud,nifty_1118,Research and Markets: Social Business Services in the Cloud: Market Analysis and Forecast 2015 - 2020,research|markets|social business services|the cloud|market analysis|forecast|social|business|services|cloud,0.96789426,0.7272727272727273,861
nifty_759,ZL Technologies Positioned as Leader in Gartner Magic Quadrant for Enterprise Information Archiving,zl technologies|leader|gartner magic quadrant|enterprise information archiving|zl|technologies|gartner|magic,nifty_960,ZL Technologies Returns as Leader in the Gartner Magic Quadrant for Enterprise Information Archiving,zl technologies|leader|the gartner magic quadrant|enterprise information archiving|zl|technologies|gartner,0.9668937,0.6666666666666666,372
nifty_760,Governments worldwide buried in the Snowden avalanche,governments|the snowden avalanche|snowden,nifty_760,Column: Governments worldwide buried in the Snowden avalanche,column|governments|the snowden avalanche|snowden,0.96675193,0.75,0
nifty_760,"U.S. spying harms cloud computing, Internet freedom-Wikipedia founder",u.s. spying|cloud computing|internet freedom|u.s.|wikipedia,nifty_760,"U.S. spying harms cloud computing, Internet freedom: Wikipedia founder",u.s. spying|cloud computing|internet freedom|u.s.|wikipedia,0.96674633,1.0,0
nifty_554,"Research and Markets: 2012 Report on Global SaaS-based Expense Management Market 2011-2015 Featuring Ariba, Concur Technologies, IBM, and Oracle",research|markets|2012 report|global saas-based expense management market|ariba|concur technologies|ibm|oracle|global|management|concur|technologies,nifty_836,"Research and Markets: Global SaaS-based Expense Management Market 2014-2018 with Ariba, Concur Technologies, IBM & Oracle Dominating",research|markets|global saas-based expense management market|ariba|concur technologies|ibm|oracle|global|expense|management|market|concur|technologies,0.9660952,0.7857142857142857,533
nifty_45, Norton Ratchets Up Fight Against Cybercrime,norton|fight|cybercrime,nifty_45, Update: Norton Ratchets Up Fight Against Cybercrime,update|norton|fight|cybercrime,0.965721,0.75,0
nifty_99, 5th Anniversary Online Trust & Cybersecurity Forum -- Special Assistant to the President and Cybersecurity Coordinator,online trust & cybersecurity forum|special assistant|the president|cybersecurity coordinator|online|trust|cybersecurity|forum|special|assistant|president|coordinator,nifty_99, UPDATE: 5th Anniversary Online Trust & Cybersecurity Forum -- Special Assistant to the President and Cybersecurity,update|5th anniversary|online trust & cybersecurity forum|special assistant|the president|cybersecurity|online|trust|forum|special|assistant|president,0.9649834,0.7142857142857143,0
nifty_360,Research and Markets: Global Revenues for Mobile Location Platforms Will Grow To 300 Million In 2016,global revenues|mobile location platforms|research|markets,nifty_578,Research and Markets: Global Revenues for Mobile Location Platforms Will Grow To 330 Million In 2017,global revenues|mobile location platforms|research|markets,0.9641386,1.0,407
nifty_874,IDrive Online Backup Launches Rewind Functionality to Protect Users from Crypto Viruses,idrive online backup|functionality|users|crypto viruses|idrive,nifty_905,IDrive Online Backup Features Rewind Functionality to Protect User Data in response to new Crypto Viruses,idrive online backup features|functionality|user data|response|new crypto viruses|idrive,0.96403795,0.2222222222222222,56
nifty_476," The Radicati Group Releases ""Endpoint Security Platforms - Market Quadrant 2012""",the radicati group|endpoint security platforms|market quadrant|radicati|group|endpoint|security|platforms,nifty_779,"The Radicati Group Releases ""Endpoint Security - Market Quadrant 2013""",the radicati group|endpoint security|market quadrant|radicati|group|endpoint|security,0.9637233,0.6666666666666666,566
nifty_1012,S.Africa's security minister: spy data leak endangers national security,s.africa's security minister|spy data leak|national security|s.africa,nifty_1012,South Africa's security minister: spy data leak endangers national security,south africa's security minister|spy data leak|national security|south|africa,0.96296436,0.2857142857142857,0
nifty_417, 1010data Positioned in the Challengers Quadrant in Leading Analyst Firm's Magic Quadrant for Database Warehouse Data,1010data|the challengers quadrant|leading analyst firm's magic quadrant|database warehouse data,nifty_417, UPDATE: 1010data Positioned in the Challengers Quadrant in Leading Analyst Firm's Magic Quadrant for Data Warehouse,update|1010data|the challengers quadrant|leading analyst firm's magic quadrant|data warehouse|data|warehouse,0.9624275,0.375,0
nifty_217,UPDATE 1-US lawmakers want answers on exchange hack attacks,us lawmakers|answers|exchange hack attacks|update|us,nifty_217,Lawmakers want answers on exchange hack attacks,lawmakers|answers|exchange hack attacks,0.962344,0.3333333333333333,0
