id1,text1,entity1,id2,text2,entity2,text_similarity_score,entity_similarity_score,date_difference
nifty_252,Fitch Updates Recovery Analyses for U.S. Media & Entertainment Sector,fitch|recovery analyses|u.s. media & entertainment sector|u.s.,nifty_583,Fitch Updates Recovery Analyses for U.S. Media & Entertainment Sector,fitch|recovery analyses|u.s. media & entertainment sector|u.s.,1.0000001,1.0,611
nifty_252,Fitch Updates Recovery Analyses for U.S. Media & Entertainment Sector,fitch|recovery analyses|u.s. media & entertainment sector|u.s.,nifty_769,Fitch Updates Recovery Analyses for U.S. Media & Entertainment Sector,fitch|recovery analyses|u.s. media & entertainment sector|u.s.,1.0000001,1.0,958
nifty_450,Fitch Updates Recovery Analyses for U.S. Media & Entertainment Sector,fitch|recovery analyses|u.s. media & entertainment sector|u.s.,nifty_583,Fitch Updates Recovery Analyses for U.S. Media & Entertainment Sector,fitch|recovery analyses|u.s. media & entertainment sector|u.s.,1.0000001,1.0,246
nifty_450,Fitch Updates Recovery Analyses for U.S. Media & Entertainment Sector,fitch|recovery analyses|u.s. media & entertainment sector|u.s.,nifty_769,Fitch Updates Recovery Analyses for U.S. Media & Entertainment Sector,fitch|recovery analyses|u.s. media & entertainment sector|u.s.,1.0000001,1.0,593
nifty_534,Fitch Updates Recovery Analyses for U.S. Technology Sector,fitch|recovery analyses|u.s. technology sector|u.s.,nifty_738,Fitch Updates Recovery Analyses for U.S. Technology Sector,fitch|recovery analyses|u.s. technology sector|u.s.,1.0000001,1.0,384
nifty_534,Fitch Updates Recovery Analyses for U.S. Media & Entertainment Sector,fitch|recovery analyses|u.s. media & entertainment sector|u.s.,nifty_647,Fitch Updates Recovery Analyses for U.S. Media & Entertainment Sector,fitch|recovery analyses|u.s. media & entertainment sector|u.s.,1.0000001,1.0,217
nifty_583,Fitch Updates Recovery Analyses for U.S. Media & Entertainment Sector,fitch|recovery analyses|u.s. media & entertainment sector|u.s.,nifty_647,Fitch Updates Recovery Analyses for U.S. Media & Entertainment Sector,fitch|recovery analyses|u.s. media & entertainment sector|u.s.,1.0000001,1.0,125
nifty_583,Fitch Updates Recovery Analyses for U.S. Media & Entertainment Sector,fitch|recovery analyses|u.s. media & entertainment sector|u.s.,nifty_769,Fitch Updates Recovery Analyses for U.S. Media & Entertainment Sector,fitch|recovery analyses|u.s. media & entertainment sector|u.s.,1.0000001,1.0,347
nifty_647,Fitch Updates Recovery Analyses for U.S. Media & Entertainment Sector,fitch|recovery analyses|u.s. media & entertainment sector|u.s.,nifty_769,Fitch Updates Recovery Analyses for U.S. Media & Entertainment Sector,fitch|recovery analyses|u.s. media & entertainment sector|u.s.,1.0000001,1.0,222
nifty_647,Fitch Updates Recovery Analyses for U.S. Media & Entertainment Sector,fitch|recovery analyses|u.s. media & entertainment sector|u.s.,nifty_926,Fitch Updates Recovery Analyses for U.S. Media & Entertainment Sector,fitch|recovery analyses|u.s. media & entertainment sector|u.s.,1.0000001,1.0,517
nifty_534,Fitch Updates Recovery Analyses for U.S. Technology Sector,fitch|recovery analyses|u.s. technology sector|u.s.,nifty_812,Fitch Updates Recovery Analyses for U.S. Technology Sector,fitch|recovery analyses|u.s. technology sector|u.s.,1.0,1.0,526
nifty_738,Fitch Updates Recovery Analyses for U.S. Technology Sector,fitch|recovery analyses|u.s. technology sector|u.s.,nifty_812,Fitch Updates Recovery Analyses for U.S. Technology Sector,fitch|recovery analyses|u.s. technology sector|u.s.,1.0,1.0,142
nifty_748,"Pre-Market Review: NRG Energy Inc., NiSource Inc., Westar Energy Inc., and UGI Corp.",pre-market review|nrg energy inc.|nisource inc.|westar energy inc.|ugi corp.|pre|market|review|nrg|energy|inc.|nisource|westar|ugi|corp.,nifty_760,"Pre-Market Review: NRG Energy Inc., NiSource Inc., Westar Energy Inc., and UGI Corp.",pre-market review|nrg energy inc.|nisource inc.|westar energy inc.|ugi corp.|pre|market|review|nrg|energy|inc.|nisource|westar|ugi|corp.,1.0,1.0,21
nifty_358, CU Inc. Eligible Dividends,cu inc. eligible dividends|cu|inc.,nifty_499, CU Inc. Eligible Dividends,cu inc. eligible dividends|cu|inc.,0.99999994,1.0,265
nifty_499, CU Inc. Eligible Dividends,cu inc. eligible dividends|cu|inc.,nifty_595,CU Inc. Eligible Dividends,cu inc. eligible dividends|cu|inc.,0.99999994,1.0,183
nifty_521,"The Zacks Analyst Blog Highlights: ExxonMobil, Chevron, ConocoPhillips, Valero Energy and Tesoro",the zacks analyst blog highlights|exxonmobil|chevron|conocophillips|valero energy|tesoro|zacks|valero|energy,nifty_557,"The Zacks Analyst Blog Highlights: ExxonMobil, Chevron, ConocoPhillips, Valero Energy and Tesoro",the zacks analyst blog highlights|exxonmobil|chevron|conocophillips|valero energy|tesoro|zacks|valero|energy,0.99999994,1.0,64
nifty_554,"Zacks Industry Outlook Highlights: General Motors, Ford Motor, Toyota Motors, Honda Motor and Nissan Motor",zacks industry outlook highlights|general motors|ford motor|toyota motors|honda motor|nissan motor|zacks|general|motors|ford|motor|toyota|honda|nissan,nifty_612,"Zacks Industry Outlook Highlights: General Motors, Ford Motor, Toyota Motors, Honda Motor and Nissan Motor",zacks industry outlook highlights|general motors|ford motor|toyota motors|honda motor|nissan motor|zacks|general|motors|ford|motor|toyota|honda|nissan,0.9999999,1.0,118
nifty_358, CU Inc. Eligible Dividends,cu inc. eligible dividends|cu|inc.,nifty_595,CU Inc. Eligible Dividends,cu inc. eligible dividends|cu|inc.,0.9999998,1.0,448
nifty_450, CU Inc. Eligible Dividends,cu inc. eligible dividends|cu|inc.,nifty_499, CU Inc. Eligible Dividends,cu inc. eligible dividends|cu|inc.,0.9999998,1.0,91
nifty_691,"State of Tech: A Guide to the Q2 2013 Earnings Season that Boldly Predicts the Winners and Losers, Covering Qualcomm, Cisco, and Many More",state|tech|a guide|the q2 2013 earnings season|that|the winners|losers|qualcomm|cisco|q2,nifty_738,"State of Tech: A Guide to the Q2 2013 Earnings Season that Boldly Predicts the Winners and Losers, Covering Qualcomm, Cisco, and Many More",state|tech|a guide|the q2 2013 earnings season|that|the winners|losers|qualcomm|cisco|q2,0.99999976,1.0,84
nifty_733,"Morning Research: Western Union Co., Fidelity National Financial Inc., Ryman Hospitality Properties Inc., and Stifel Financial Corp.",morning research|western union co.|fidelity national financial inc.|ryman hospitality properties inc.|stifel financial corp.|morning|research|western|union|co.|fidelity|national|financial|inc.|ryman|hospitality|properties|stifel|corp.,nifty_748,"Morning Research: Western Union Co., Fidelity National Financial Inc., Ryman Hospitality Properties Inc., and Stifel Financial Corp.",morning research|western union co.|fidelity national financial inc.|ryman hospitality properties inc.|stifel financial corp.|morning|research|western|union|co.|fidelity|national|financial|inc.|ryman|hospitality|properties|stifel|corp.,0.99999976,1.0,24
nifty_889,"Zacks Industry Outlook Highlights: CIGNA, WellPoint, Humana, UnitedHealth Group and Molina Healthcare",zacks industry outlook highlights|cigna|wellpoint|humana|unitedhealth group|molina healthcare|zacks|outlook|unitedhealth|group|molina|healthcare,nifty_952,"Zacks Industry Outlook Highlights: CIGNA, WellPoint, Humana, UnitedHealth Group and Molina Healthcare",zacks industry outlook highlights|cigna|wellpoint|humana|unitedhealth group|molina healthcare|zacks|outlook|unitedhealth|group|molina|healthcare,0.99999976,1.0,112
nifty_358, CU Inc. Eligible Dividends,cu inc. eligible dividends|cu|inc.,nifty_450, CU Inc. Eligible Dividends,cu inc. eligible dividends|cu|inc.,0.9999997,1.0,174
nifty_450, CU Inc. Eligible Dividends,cu inc. eligible dividends|cu|inc.,nifty_595,CU Inc. Eligible Dividends,cu inc. eligible dividends|cu|inc.,0.9999997,1.0,274
nifty_502,"The Zacks Analyst Blog Highlights:Nokia, AT&T;, Apple, Google and Microsoft",the zacks analyst blog highlights|nokia|at&t|apple|google|microsoft|zacks,nifty_549,"The Zacks Analyst Blog Highlights: Nokia, AT&T;, Apple, Google and Microsoft",the zacks analyst blog highlights|nokia|at&t|apple|google|microsoft|zacks|blog,0.99999964,0.875,84
nifty_661,"The Zacks Analyst Blog Highlights: Ford Motor, General Motors, Toyota Motor, Honda Motor and Nissan Motor",the zacks analyst blog highlights|ford motor|general motors|toyota motor|honda motor|nissan motor|zacks|ford|motor|general|motors|toyota|honda|nissan,nifty_774,"The Zacks Analyst Blog Highlights: Ford Motor, General Motors, Toyota Motor, Nissan Motor and Honda Motor",the zacks analyst blog highlights|ford motor|general motors|toyota motor|nissan motor|honda motor|zacks|ford|motor|general|motors|toyota|nissan|honda,0.99964964,1.0,206
nifty_112," FreePennyAlerts.com Daily Investment Stock Report Alerts: Bank of America Corp., Citigroup Inc., Ford Motor Company,",freepennyalerts.com|daily investment stock report alerts|bank|america corp.|citigroup inc.|ford motor company|stock|report|alerts|america|corp.|citigroup|inc.|ford|motor|company,nifty_162," FreePennyAlerts.com Daily Investment Stock Report Alerts: Bank of America Corp, Citigroup Inc., Ford Motor Company,",freepennyalerts.com|daily investment stock report alerts|bank|america corp|citigroup inc.|ford motor company|stock|report|alerts|america|corp|citigroup|inc.|ford|motor|company,0.99954885,0.7777777777777778,90
nifty_493,"Zacks Industry Outlook Highlights: General Motors, Ford Motor, Toyota Motor, Honda Motor and Nissan Motor",zacks industry outlook highlights|general motors|ford motor|toyota motor|honda motor|nissan motor|zacks|general|motors|ford|motor|toyota|honda|nissan,nifty_554,"Zacks Industry Outlook Highlights: General Motors, Ford Motor, Toyota Motors, Honda Motor and Nissan Motor",zacks industry outlook highlights|general motors|ford motor|toyota motors|honda motor|nissan motor|zacks|general|motors|ford|motor|toyota|honda|nissan,0.9989983,0.8666666666666667,112
nifty_493,"Zacks Industry Outlook Highlights: General Motors, Ford Motor, Toyota Motor, Honda Motor and Nissan Motor",zacks industry outlook highlights|general motors|ford motor|toyota motor|honda motor|nissan motor|zacks|general|motors|ford|motor|toyota|honda|nissan,nifty_612,"Zacks Industry Outlook Highlights: General Motors, Ford Motor, Toyota Motors, Honda Motor and Nissan Motor",zacks industry outlook highlights|general motors|ford motor|toyota motors|honda motor|nissan motor|zacks|general|motors|ford|motor|toyota|honda|nissan,0.9989982,0.8666666666666667,230
nifty_328,"Zacks Industry Outlook Highlights: General Motors, Ford, Toyota Motors, Honda Motor and Nissan Motor",zacks industry outlook highlights|general motors|ford|toyota motors|honda motor|nissan motor|zacks|general|motors|toyota|honda|motor|nissan,nifty_612,"Zacks Industry Outlook Highlights: General Motors, Ford Motor, Toyota Motors, Honda Motor and Nissan Motor",zacks industry outlook highlights|general motors|ford motor|toyota motors|honda motor|nissan motor|zacks|general|motors|ford|motor|toyota|honda|nissan,0.9977646,0.9285714285714286,533
nifty_328,"Zacks Industry Outlook Highlights: General Motors, Ford, Toyota Motors, Honda Motor and Nissan Motor",zacks industry outlook highlights|general motors|ford|toyota motors|honda motor|nissan motor|zacks|general|motors|toyota|honda|motor|nissan,nifty_554,"Zacks Industry Outlook Highlights: General Motors, Ford Motor, Toyota Motors, Honda Motor and Nissan Motor",zacks industry outlook highlights|general motors|ford motor|toyota motors|honda motor|nissan motor|zacks|general|motors|ford|motor|toyota|honda|nissan,0.9977644,0.9285714285714286,415
nifty_501,"The Zacks Analyst Blog Highlights: Yahoo, Google, Microsoft, Walt Disney's and Facebook",the zacks analyst blog highlights|yahoo|google|microsoft|walt disney|facebook|zacks|walt|disney,nifty_581,"The Zacks Analyst Blog Highlights: Yahoo, Walt Disney, Google, Microsoft and Facebook",the zacks analyst blog highlights|yahoo|walt disney|google|microsoft|facebook|zacks|walt|disney,0.9972732,1.0,148
nifty_748,"Morning Research: Western Union Co., Fidelity National Financial Inc., Ryman Hospitality Properties Inc., and Stifel Financial Corp.",morning research|western union co.|fidelity national financial inc.|ryman hospitality properties inc.|stifel financial corp.|morning|research|western|union|co.|fidelity|national|financial|inc.|ryman|hospitality|properties|stifel|corp.,nifty_760,"Morning Research: The Western Union Co., Fidelity National Financial Inc., Ryman Hospitality Properties Inc., and Stifel Financial Corp.",morning research|the western union co.|fidelity national financial inc.|ryman hospitality properties inc.|stifel financial corp.|morning|research|western|union|co.|fidelity|national|financial|inc.|ryman|hospitality|properties|stifel|corp.,0.99689776,0.9,21
nifty_733,"Morning Research: Western Union Co., Fidelity National Financial Inc., Ryman Hospitality Properties Inc., and Stifel Financial Corp.",morning research|western union co.|fidelity national financial inc.|ryman hospitality properties inc.|stifel financial corp.|morning|research|western|union|co.|fidelity|national|financial|inc.|ryman|hospitality|properties|stifel|corp.,nifty_760,"Morning Research: The Western Union Co., Fidelity National Financial Inc., Ryman Hospitality Properties Inc., and Stifel Financial Corp.",morning research|the western union co.|fidelity national financial inc.|ryman hospitality properties inc.|stifel financial corp.|morning|research|western|union|co.|fidelity|national|financial|inc.|ryman|hospitality|properties|stifel|corp.,0.9968977,0.9,45
nifty_328,"Zacks Industry Outlook Highlights: General Motors, Ford, Toyota Motors, Honda Motor and Nissan Motor",zacks industry outlook highlights|general motors|ford|toyota motors|honda motor|nissan motor|zacks|general|motors|toyota|honda|motor|nissan,nifty_493,"Zacks Industry Outlook Highlights: General Motors, Ford Motor, Toyota Motor, Honda Motor and Nissan Motor",zacks industry outlook highlights|general motors|ford motor|toyota motor|honda motor|nissan motor|zacks|general|motors|ford|motor|toyota|honda|nissan,0.99653405,0.8,303
nifty_456,"The Zacks Analyst Blog Highlights: AT&T;, Apple, Google, Verizon Communications and Sprint Nextel",the zacks analyst blog highlights|at&t|apple|google|verizon communications|sprint nextel|zacks|blog|verizon|communications|sprint|nextel,nifty_595,"The Zacks Analyst Blog Highlights:AT&T;, Verizon Communications, Sprint-Nextel, Google and Apple",the zacks analyst blog highlights|at&t|verizon communications|sprint-nextel|google|apple|zacks|blog|verizon|communications|sprint|nextel,0.9957441,0.8461538461538461,262
nifty_496,"The Zacks Analyst Blog Highlights:Verizon Communications, AT&T;, Sprint Nextel, Apple and Google",the zacks analyst blog highlights|verizon communications|at&t|sprint nextel|apple|google|zacks|verizon|communications|sprint|nextel,nifty_512,"The Zacks Analyst Blog Highlights: Verizon Communications, Apple, Google, AT&T; and Sprint Nextel",the zacks analyst blog highlights|verizon communications|apple|google|at&t|sprint nextel|zacks|verizon|communications|sprint|nextel,0.9957361,1.0,28
nifty_496,"The Zacks Analyst Blog Highlights:Verizon Communications, AT&T;, Sprint Nextel, Apple and Google",the zacks analyst blog highlights|verizon communications|at&t|sprint nextel|apple|google|zacks|verizon|communications|sprint|nextel,nifty_595,"The Zacks Analyst Blog Highlights:AT&T;, Verizon Communications, Sprint-Nextel, Google and Apple",the zacks analyst blog highlights|at&t|verizon communications|sprint-nextel|google|apple|zacks|blog|verizon|communications|sprint|nextel,0.9955875,0.7692307692307693,189
nifty_661,"The Zacks Analyst Blog Highlights: Ford Motor, General Motors, Toyota Motor, Honda Motor and Nissan Motor",the zacks analyst blog highlights|ford motor|general motors|toyota motor|honda motor|nissan motor|zacks|ford|motor|general|motors|toyota|honda|nissan,nifty_903,"The Zacks Analyst Blog Highlights: General Motors, Toyota Motor, Nissan Motor, Ford Motor and Honda Motor",the zacks analyst blog highlights|general motors|toyota motor|nissan motor|ford motor|honda motor|zacks|general|motors|toyota|motor|nissan|ford|honda,0.9953638,1.0,449
nifty_456,"The Zacks Analyst Blog Highlights: AT&T;, Apple, Google, Verizon Communications and Sprint Nextel",the zacks analyst blog highlights|at&t|apple|google|verizon communications|sprint nextel|zacks|blog|verizon|communications|sprint|nextel,nifty_512,"The Zacks Analyst Blog Highlights: Verizon Communications, Apple, Google, AT&T; and Sprint Nextel",the zacks analyst blog highlights|verizon communications|apple|google|at&t|sprint nextel|zacks|verizon|communications|sprint|nextel,0.99529916,0.9166666666666666,101
nifty_774,"The Zacks Analyst Blog Highlights: Ford Motor, General Motors, Toyota Motor, Nissan Motor and Honda Motor",the zacks analyst blog highlights|ford motor|general motors|toyota motor|nissan motor|honda motor|zacks|ford|motor|general|motors|toyota|nissan|honda,nifty_903,"The Zacks Analyst Blog Highlights: General Motors, Toyota Motor, Nissan Motor, Ford Motor and Honda Motor",the zacks analyst blog highlights|general motors|toyota motor|nissan motor|ford motor|honda motor|zacks|general|motors|toyota|motor|nissan|ford|honda,0.9952058,1.0,243
nifty_758,"The Zacks Analyst Blog Highlights: Apple, Facebook, Google, Intel and Yahoo",the zacks analyst blog highlights|apple|facebook|google|intel|yahoo|zacks,nifty_872,"The Zacks Analyst Blog Highlights: Intel, Yahoo, Google, Facebook and Apple",the zacks analyst blog highlights|intel|yahoo|google|facebook|apple|zacks,0.9950102,1.0,217
nifty_940,"The Zacks Analyst Blog Highlights: Raytheon, Lockheed Martin, Northrop Grumman, Boeing and General Dynamics",the zacks analyst blog highlights|raytheon|lockheed martin|northrop grumman|boeing|general dynamics|zacks|lockheed|martin|northrop|grumman|general|dynamics,nifty_952,"The Zacks Analyst Blog Highlights: Lockheed Martin, Boeing, General Dynamics, Northrop Grumman and Raytheon",the zacks analyst blog highlights|lockheed martin|boeing|general dynamics|northrop grumman|raytheon|zacks|lockheed|martin|general|dynamics|northrop|grumman,0.9940916,1.0,21
nifty_456,"The Zacks Analyst Blog Highlights: AT&T;, Apple, Google, Verizon Communications and Sprint Nextel",the zacks analyst blog highlights|at&t|apple|google|verizon communications|sprint nextel|zacks|blog|verizon|communications|sprint|nextel,nifty_496,"The Zacks Analyst Blog Highlights:Verizon Communications, AT&T;, Sprint Nextel, Apple and Google",the zacks analyst blog highlights|verizon communications|at&t|sprint nextel|apple|google|zacks|verizon|communications|sprint|nextel,0.9929425,0.9166666666666666,73
